ID,LAT,LON,NAME,Total Days_Before,Missing Days_Before,Missing %_Before,Distance_to_Coast_km_Before,Region_Before,MissingCat_Before,Total Days_After,Missing Days_After,Missing %_After,Distance_to_Coast_km_After,Region_After,MissingCat_After
US1CTHR0012,41.6228,-72.4765,MARLBOROUGH 1.7 W,,,,,,,12.0,11.0,91.67,39.27212682721394,Coastal,High
US1CTLT0003,41.921,-73.055,WINSTED 0.7 SE,12.0,12.0,100.0,93.11138799513824,Rural,High,12.0,11.0,91.67,93.11138799513824,Rural,High
US1CTLT0005,41.961,-73.09,WINSTED 2.6 NNW,12.0,12.0,100.0,99.72179013280123,Rural,High,12.0,12.0,100.0,99.72179013280123,Rural,High
US1CTLT0007,41.7744,-73.169,LITCHFIELD 2.3 NNE,,,,,,,12.0,3.0,25.0,75.51512987514158,Rural,High
US1CTMD0001,41.5779,-72.4866,EAST HAMPTON 0.6 NE,12.0,4.0,33.33,33.16303083211729,Coastal,High,12.0,9.0,75.0,33.16303083211729,Coastal,High
US1CTMD0002,41.5709,-72.626,PORTLAND 0.9 S,12.0,3.0,25.0,40.04475676773766,Coastal,High,12.0,0.0,0.0,40.04475676773766,Coastal,Low
US1CTMD0005,41.2965,-72.4413,WESTBROOK CENTER 1.1 N,,,,,,,12.0,2.0,16.67,1.0799459435503425,Coastal,High
US1CTNH0003,41.35,-72.9391,HAMDEN 3.8 SW,12.0,12.0,100.0,7.400382544003881,Coastal,High,,,,,,
US1CTNH0006,41.5113,-73.0106,PROSPECT 1.8 NW,12.0,12.0,100.0,32.58706818910897,Coastal,High,,,,,,
US1CTNH0009,41.2057,-73.0138,MILFORD 2.9 ESE,12.0,0.0,0.0,0.151239478588046,Coastal,Low,12.0,7.0,58.33,0.151239478588046,Coastal,High
US1CTNH0013,41.3243,-72.9506,NEW HAVEN 1.7 NW,12.0,0.0,0.0,5.183173316913051,Coastal,Low,12.0,0.0,0.0,5.183173316913051,Coastal,Low
US1CTNH0014,41.5124,-72.9437,PROSPECT 1.9 ENE,12.0,1.0,8.33,30.99331251226356,Coastal,Low,12.0,0.0,0.0,30.99331251226356,Coastal,Low
US1CTNH0015,41.363,-73.128,SEYMOUR 3.6 SW,,,,,,,12.0,5.0,41.67,23.86678736154731,Coastal,High
US1CTNL0005,41.4752,-72.2055,OAKDALE 2.6 WNW,12.0,0.0,0.0,22.502928703993614,Coastal,Low,12.0,11.0,91.67,22.502928703993614,Coastal,High
US1CTTL0003,41.7621,-72.3164,COVENTRY LAKE 1.1 SE,12.0,12.0,100.0,59.45149218305585,Rural,High,,,,,,
US1CTTL0004,41.7414,-72.2174,MANSFIELD CENTER 1.9 SW,12.0,4.0,33.33,58.63817986840162,Inland,High,12.0,8.0,66.67,58.63817986840162,Inland,High
US1CTTL0005,41.9453,-72.3802,STAFFORD SPRINGS 3.7 W,12.0,9.0,75.0,86.28020358926558,Rural,High,,,,,,
US1CTWN0001,41.9252,-72.0924,WOODSTOCK VALLEY 1.4 SW,12.0,0.0,0.0,79.64463258873894,Rural,Low,12.0,12.0,100.0,79.64463258873894,Rural,High
US1CTWN0003,41.8442,-72.0379,POMFRET CENTER 4.9 SW,12.0,11.0,91.67,70.36430244592246,Rural,High,12.0,11.0,91.67,70.36430244592246,Rural,High
US1MABE0002,42.1998,-73.3551,GREAT BARRINGTON 0.4 N,12.0,12.0,100.0,142.40273283506204,Rural,High,12.0,12.0,100.0,142.40273283506204,Rural,High
US1MABE0003,42.2898,-73.3195,STOCKBRIDGE .2 NNE,12.0,1.0,8.33,153.94250313911687,Rural,Low,12.0,0.0,0.0,153.94250313911687,Rural,Low
US1MABE0004,42.2591,-73.1321,BECKET 5.6 SSW,12.0,0.0,0.0,144.5495131147799,Rural,Low,12.0,10.0,83.33,144.5495131147799,Rural,High
US1MABE0005,42.2529,-73.2313,TYRINGHAM 1.5 WNW,12.0,11.0,91.67,145.93786446026255,Rural,High,12.0,10.0,83.33,145.93786446026255,Rural,High
US1MAFR0008,42.4562,-72.3441,NEW SALEM 3.1 S,,,,,,,12.0,12.0,100.0,142.8463204591763,Rural,High
US1MAFR0012,42.4522,-72.5661,SUNDERLAND 1.3 SE,12.0,12.0,100.0,161.68726774005006,Rural,High,12.0,12.0,100.0,161.68726774005006,Rural,High
US1MAHD0007,42.1136,-72.53,SPRINGFIELD 0.5 ESE,12.0,3.0,25.0,112.5485739596762,Inland,High,12.0,12.0,100.0,112.5485739596762,Inland,High
US1MAHD0009,42.1098,-72.4581,WILBRAHAM 2.1 SSW,12.0,7.0,58.33,111.16748994822511,Rural,High,12.0,0.0,0.0,111.16748994822511,Rural,Low
US1MAHD0056,42.2276,-72.6228,HOLYOKE 1.4 NE,12.0,12.0,100.0,131.16004029343543,Inland,High,12.0,12.0,100.0,131.16004029343543,Inland,High
US1MAHS0002,42.2794,-72.787,WESTHAMPTON 1.8 SW,12.0,1.0,8.33,143.3235322380535,Rural,Low,12.0,1.0,8.33,143.3235322380535,Rural,Low
US1MAWR0006,42.0842,-72.0225,SOUTHBRIDGE 0.6 E,12.0,8.0,66.67,80.71315673902916,Rural,High,12.0,9.0,75.0,80.71315673902916,Rural,High
US1MAWR0118,42.0528,-72.1269,STURBRIDGE 4.6 SW,,,,,,,12.0,0.0,0.0,89.05512589695124,Rural,Low
US1NJAT0001,39.5483,-74.8671,BUENA VISTA TWP 2.6 NNE,12.0,1.0,8.33,42.891856541349824,Coastal,Low,12.0,0.0,0.0,42.891856541349824,Coastal,Low
US1NJAT0002,39.5565,-74.8048,HAMILTON TWP 5.5 NW,12.0,1.0,8.33,40.301443741327205,Coastal,Low,12.0,4.0,33.33,40.301443741327205,Coastal,High
US1NJAT0005,39.6404,-74.8261,HAMMONTON 3.3 WSW,12.0,0.0,0.0,48.1602880406357,Coastal,Low,12.0,0.0,0.0,48.1602880406357,Coastal,Low
US1NJAT0051,39.6429,-74.7895,HAMMONTON 1.5 SW,12.0,12.0,100.0,44.32697955544437,Coastal,High,12.0,12.0,100.0,44.32697955544437,Coastal,High
US1NJBG0002,40.9027,-74.0834,SADDLE BROOK TWP 0.6 E,12.0,0.0,0.0,15.695399712972085,Coastal,Low,12.0,5.0,41.67,15.695399712972085,Coastal,High
US1NJBG0003,40.9147,-73.9775,TENAFLY 1.3 W,12.0,0.0,0.0,5.304760980995981,Coastal,Low,12.0,0.0,0.0,5.304760980995981,Coastal,Low
US1NJBG0005,40.983,-74.0159,WESTWOOD 0.8 ESE,12.0,12.0,100.0,12.078481715501134,Coastal,High,,,,,,
US1NJBG0006,41.0586,-74.1341,RAMSEY 0.6 E,12.0,12.0,100.0,24.374765234419694,Coastal,High,12.0,12.0,100.0,24.374765234419694,Coastal,High
US1NJBG0008,40.9071,-74.0934,SADDLE BROOK TWP 0.3 NNE,12.0,0.0,0.0,16.966250945699084,Coastal,Low,12.0,12.0,100.0,16.966250945699084,Coastal,High
US1NJBG0010,40.9915,-74.0123,RIVER VALE TWP 1.5 S,12.0,11.0,91.67,11.706318465362674,Coastal,High,12.0,11.0,91.67,11.706318465362674,Coastal,High
US1NJBG0015,40.7915,-74.1398,NORTH ARLINGTON 0.7 WNW,12.0,0.0,0.0,11.237542697647312,Coastal,Low,12.0,0.0,0.0,11.237542697647312,Coastal,Low
US1NJBG0017,40.9511,-74.1183,GLEN ROCK 0.7 SSE,12.0,0.0,0.0,21.861445947113303,Coastal,Low,12.0,0.0,0.0,21.861445947113303,Coastal,Low
US1NJBG0018,40.8481,-74.0002,PALISADES PARK 0.2 WNW,12.0,3.0,25.0,3.9295639968622225,Coastal,High,12.0,0.0,0.0,3.9295639968622225,Coastal,Low
US1NJBG0023,41.0191,-74.2334,OAKLAND 0.9 SSE,12.0,0.0,0.0,36.06943042390582,Coastal,Low,12.0,0.0,0.0,36.06943042390582,Coastal,Low
US1NJBG0029,41.0328,-74.245,OAKLAND 0.2 WNW,12.0,1.0,8.33,37.09858994069328,Coastal,Low,12.0,0.0,0.0,37.09858994069328,Coastal,Low
US1NJBG0030,41.0253,-74.2236,OAKLAND 1.0 ESE,12.0,0.0,0.0,34.87294509420773,Coastal,Low,12.0,0.0,0.0,34.87294509420773,Coastal,Low
US1NJBG0031,40.9628,-73.96,DEMAREST 0.6 NNW,12.0,12.0,100.0,5.460465635822615,Coastal,High,,,,,,
US1NJBG0033,40.8536,-74.0943,WOOD RIDGE 0.6 NNW,12.0,0.0,0.0,13.760813424814073,Coastal,Low,12.0,5.0,41.67,13.760813424814073,Coastal,High
US1NJBT0003,40.0786,-74.8209,BURLINGTON 1.7 E,12.0,1.0,8.33,24.31401328870209,Coastal,Low,12.0,0.0,0.0,24.31401328870209,Coastal,Low
US1NJBT0004,39.9684,-74.8648,MOUNT LAUREL TWP 2.5 ENE,12.0,0.0,0.0,18.99738505594572,Coastal,Low,12.0,2.0,16.67,18.99738505594572,Coastal,High
US1NJBT0005,39.8315,-74.8083,MEDFORD TWP 2.4 SSE,12.0,0.0,0.0,34.10588527043926,Coastal,Low,12.0,1.0,8.33,34.10588527043926,Coastal,Low
US1NJBT0006,39.9716,-74.9343,MOORESTOWN TWP 0.6 SE,12.0,0.0,0.0,11.873875066567463,Coastal,Low,12.0,0.0,0.0,11.873875066567463,Coastal,Low
US1NJBT0007,40.1146,-74.6393,CHESTERFIELD TWP 0.4 ESE,12.0,2.0,16.67,45.105093612090585,Coastal,High,12.0,0.0,0.0,45.105093612090585,Coastal,Low
US1NJBT0010,39.9164,-74.5788,PEMBERTON TWP 3.0 SSE,12.0,7.0,58.33,48.415457982039975,Coastal,High,12.0,10.0,83.33,48.415457982039975,Coastal,High
US1NJBT0011,40.0672,-74.8223,BURLINGTON TWP 0.9 ENE,12.0,12.0,100.0,23.598002210918892,Coastal,High,12.0,12.0,100.0,23.598002210918892,Coastal,High
US1NJBT0018,39.8596,-74.8537,MEDFORD TWP 1.7 W,12.0,0.0,0.0,28.107380353158327,Coastal,Low,12.0,10.0,83.33,28.107380353158327,Coastal,High
US1NJBT0019,39.9368,-74.9084,MOUNT LAUREL TWP 0.8 SSW,12.0,12.0,100.0,17.256622192429877,Coastal,High,,,,,,
US1NJBT0022,39.9407,-74.7456,SOUTHAMPTON TWP 2.4 NW,12.0,7.0,58.33,32.836856921667575,Coastal,High,12.0,12.0,100.0,32.836856921667575,Coastal,High
US1NJBT0023,40.0085,-74.908,MOORESTOWN TWP 2.7 NE,12.0,5.0,41.67,12.917261433622272,Coastal,High,12.0,5.0,41.67,12.917261433622272,Coastal,High
US1NJBT0025,39.821,-74.5383,WOODLAND TWP 1.8 SW,12.0,0.0,0.0,39.795569691933196,Coastal,Low,12.0,1.0,8.33,39.795569691933196,Coastal,Low
US1NJBT0027,39.9448,-74.9128,MOUNT LAUREL TWP 0.5 WSW,12.0,0.0,0.0,16.124733559386787,Coastal,Low,12.0,12.0,100.0,16.124733559386787,Coastal,High
US1NJBT0028,39.8572,-74.817,MEDFORD LAKES 0.6 W,12.0,0.0,0.0,32.149728749216614,Coastal,Low,12.0,0.0,0.0,32.149728749216614,Coastal,Low
US1NJBT0029,39.854,-74.6807,TABERNACLE TWP 2.7 NNW,12.0,0.0,0.0,44.857435566440124,Coastal,Low,12.0,0.0,0.0,44.857435566440124,Coastal,Low
US1NJBT0032,39.8378,-74.7467,TABERNACLE TWP 5.0 WNW,12.0,0.0,0.0,40.267820201034546,Coastal,Low,12.0,0.0,0.0,40.267820201034546,Coastal,Low
US1NJBT0035,39.9321,-74.7736,SOUTHAMPTON TWP 3.2 WNW,12.0,0.0,0.0,30.398147498147303,Coastal,Low,12.0,1.0,8.33,30.398147498147303,Coastal,Low
US1NJBT0036,39.8594,-74.7971,MEDFORD LAKES 0.4 ENE,12.0,8.0,66.67,33.86962750734307,Coastal,High,12.0,3.0,25.0,33.86962750734307,Coastal,High
US1NJBT0037,39.9664,-74.8293,HAINESPORT TWP 0.8 SSE,12.0,1.0,8.33,22.811280420601364,Coastal,Low,12.0,0.0,0.0,22.811280420601364,Coastal,Low
US1NJBT0040,39.9071,-74.717,SOUTHAMPTON TWP 0.5 S,12.0,12.0,100.0,37.63457301139795,Coastal,High,12.0,3.0,25.0,37.63457301139795,Coastal,High
US1NJBT0041,39.9296,-74.8779,MOUNT LAUREL TWP 1.9 SE,12.0,12.0,100.0,20.53402921769342,Coastal,High,12.0,12.0,100.0,20.53402921769342,Coastal,High
US1NJBT0045,39.9551,-74.6817,PEMBERTON 1.1 S,,,,,,,12.0,6.0,50.0,39.08392371016713,Coastal,High
US1NJBT0050,39.972,-74.685,PEMBERTON 0.1 NE,,,,,,,12.0,12.0,100.0,38.237403518771735,Coastal,High
US1NJBT0052,39.9971,-74.7772,MOUNT HOLLY TWP 0.5 ENE,,,,,,,12.0,6.0,50.0,27.56958395533297,Coastal,High
US1NJCD0002,39.5058,-75.0381,VINELAND 3.5 NW,12.0,12.0,100.0,38.19186969878762,Coastal,High,,,,,,
US1NJCN0001,39.9471,-75.0408,MERCHANTVILLE 0.5 ESE,12.0,3.0,25.0,4.094446007893393,Coastal,High,12.0,0.0,0.0,4.094446007893393,Coastal,Low
US1NJCN0005,39.7109,-74.9679,WINSLOW TWP 3.5 W,12.0,0.0,0.0,30.807344594129713,Coastal,Low,12.0,0.0,0.0,30.807344594129713,Coastal,Low
US1NJCN0011,39.81,-74.9357,BERLIN TWP 0.6 WNW,12.0,0.0,0.0,22.909559355416544,Coastal,Low,12.0,0.0,0.0,22.909559355416544,Coastal,Low
US1NJCN0015,39.8315,-75.0244,STRATFORD 0.5 WNW,12.0,1.0,8.33,13.65854068381394,Coastal,Low,12.0,0.0,0.0,13.65854068381394,Coastal,Low
US1NJCN0017,39.8183,-74.9956,LINDENWOLD 0.3 WNW,,,,,,,12.0,2.0,16.67,17.179148205180788,Coastal,High
US1NJCN0019,39.8933,-75.0942,MOUNT EPHRAIM 0.9 N,,,,,,,12.0,0.0,0.0,1.8258395694694614,Coastal,Low
US1NJCN0020,39.765,-74.9615,BERLIN 2.2 SW,,,,,,,12.0,1.0,8.33,25.417768748374662,Coastal,Low
US1NJES0010,40.8255,-74.2531,VERONA TWP 0.7 SW,12.0,12.0,100.0,22.257169835023443,Coastal,High,12.0,12.0,100.0,22.257169835023443,Coastal,High
US1NJES0011,40.8648,-74.2157,CEDAR GROVE TWP 0.9 NE,12.0,12.0,100.0,24.468819122336257,Coastal,High,12.0,10.0,83.33,24.468819122336257,Coastal,High
US1NJES0015,40.8565,-74.2004,MONTCLAIR 2.2 NNE,,,,,,,12.0,0.0,0.0,22.609327610027997,Coastal,Low
US1NJES0018,40.7245,-74.2595,MAPLEWOOD TWP 0.9 SE,,,,,,,12.0,0.0,0.0,13.450241680751613,Coastal,Low
US1NJES0019,40.8615,-74.2775,WEST CALDWELL TWP 1.3 NE,,,,,,,12.0,2.0,16.67,27.990505007172803,Coastal,High
US1NJES0020,40.785,-74.1885,BLOOMFIELD 1.7 S,,,,,,,12.0,0.0,0.0,12.997671518809417,Coastal,Low
US1NJES0021,40.8305,-74.2539,VERONA TWP 0.6 WSW,,,,,,,12.0,12.0,100.0,22.847088427344016,Coastal,High
US1NJGL0001,39.7332,-75.1331,PITMAN 0.1 W,12.0,0.0,0.0,20.450935452906926,Coastal,Low,12.0,0.0,0.0,20.450935452906926,Coastal,Low
US1NJGL0004,39.7609,-75.1397,MANTUA TWP 1.5 E,12.0,12.0,100.0,16.47706813371027,Coastal,High,,,,,,
US1NJGL0006,39.5936,-75.0692,FRANKLIN TWP 2.7 W,12.0,0.0,0.0,41.566556204199614,Coastal,Low,12.0,0.0,0.0,41.566556204199614,Coastal,Low
US1NJGL0007,39.7678,-75.0685,WASHINGTON TWP 1.5 N,12.0,12.0,100.0,17.660972478508327,Coastal,High,,,,,,
US1NJGL0008,39.6465,-75.1141,ELK TWP 2.5 ESE,12.0,12.0,100.0,32.73107726507457,Coastal,High,12.0,12.0,100.0,32.73107726507457,Coastal,High
US1NJGL0010,39.7555,-75.236,MULLICA HILL 1.3 NNW,12.0,12.0,100.0,14.009794508532021,Coastal,High,12.0,5.0,41.67,14.009794508532021,Coastal,High
US1NJGL0011,39.6991,-75.2876,WOOLWICH TWP 3.2 SSE,12.0,0.0,0.0,19.785429757679545,Coastal,Low,12.0,0.0,0.0,19.785429757679545,Coastal,Low
US1NJGL0012,39.7739,-75.0925,WASHINGTON TWP 2.1 NNW,12.0,7.0,58.33,15.72889592927454,Coastal,High,12.0,5.0,41.67,15.72889592927454,Coastal,High
US1NJGL0015,39.6916,-75.0596,MONROE TWP 5.1 WNW,12.0,12.0,100.0,28.172189016619225,Coastal,High,12.0,1.0,8.33,28.172189016619225,Coastal,Low
US1NJGL0017,39.7111,-75.1402,GLASSBORO 1.6 WNW,12.0,12.0,100.0,23.015392090035416,Coastal,High,12.0,4.0,33.33,23.015392090035416,Coastal,High
US1NJGL0019,39.8286,-75.122,DEPTFORD TWP 0.9 NNW,,,,,,,12.0,11.0,91.67,7.152921730124234,Coastal,High
US1NJGL0022,39.8009,-75.2387,EAST GREENWICH TWP 0.7 N,12.0,12.0,100.0,7.4342355843712085,Coastal,High,12.0,4.0,33.33,7.4342355843712085,Coastal,High
US1NJGL0023,39.8111,-75.2214,EAST GREENWICH TWP 1.7 NE,12.0,12.0,100.0,6.342984194265998,Coastal,High,12.0,0.0,0.0,6.342984194265998,Coastal,Low
US1NJGL0024,39.686,-75.1855,ELK TWP 2.2 NW,12.0,12.0,100.0,24.889398018969885,Coastal,High,12.0,0.0,0.0,24.889398018969885,Coastal,Low
US1NJGL0029,39.6764,-75.0974,CLAYTON 1.4 NW,,,,,,,12.0,12.0,100.0,29.219227204378104,Coastal,High
US1NJGL0030,39.7242,-75.0607,WASHINGTON TWP 1.7 SSE,,,,,,,12.0,1.0,8.33,23.730124092869467,Coastal,Low
US1NJGL0031,39.7103,-75.0654,WASHINGTON TWP 2.6 S,,,,,,,12.0,8.0,66.67,25.4080472612252,Coastal,High
US1NJHD0002,40.7729,-74.1409,KEARNY 1.7 NW,12.0,3.0,25.0,8.681254311464954,Coastal,High,12.0,2.0,16.67,8.681254311464954,Coastal,High
US1NJHN0001,40.7261,-74.8433,CALIFON 0.6 NW,12.0,0.0,0.0,69.73425268125871,Rural,Low,12.0,3.0,25.0,69.73425268125871,Rural,High
US1NJHN0002,40.4547,-75.0318,STOCKTON 4.4 NW,12.0,11.0,91.67,63.93462002399849,Rural,High,12.0,12.0,100.0,63.93462002399849,Rural,High
US1NJHN0003,40.6418,-74.8827,CLINTON 1.6 ENE,12.0,12.0,100.0,70.06871792385894,Rural,High,12.0,1.0,8.33,70.06871792385894,Rural,Low
US1NJHN0004,40.6055,-74.9224,FRANKLIN TWP 2.8 NNE,12.0,0.0,0.0,72.95490360931903,Rural,Low,12.0,0.0,0.0,72.95490360931903,Rural,Low
US1NJHN0005,40.5724,-74.8147,READINGTON TWP 2.0 WSW,12.0,0.0,0.0,60.235753841062724,Rural,Low,12.0,2.0,16.67,60.235753841062724,Rural,High
US1NJHN0007,40.66,-75.008,BETHLEHEM TWP 0.6 S,12.0,7.0,58.33,84.18847357876716,Rural,High,12.0,7.0,58.33,84.18847357876716,Rural,High
US1NJHN0008,40.6727,-74.903,HIGH BRIDGE 0.6 WNW,12.0,0.0,0.0,73.68295021910563,Rural,Low,12.0,12.0,100.0,73.68295021910563,Rural,High
US1NJHN0009,40.5663,-74.9443,FRANKLIN TWP 0.4 W,12.0,9.0,75.0,74.3401226046432,Rural,High,12.0,9.0,75.0,74.3401226046432,Rural,High
US1NJHN0010,40.5083,-74.8152,FLEMINGTON 2.3 E,12.0,0.0,0.0,59.30082247135858,Rural,Low,12.0,0.0,0.0,59.30082247135858,Rural,Low
US1NJHN0011,40.594,-74.749,READINGTON TWP 1.8 ENE,12.0,1.0,8.33,53.80718321291938,Rural,Low,12.0,0.0,0.0,53.80718321291938,Rural,Low
US1NJHN0012,40.6317,-75.1045,HOLLAND TWP 2.6 NNE,12.0,0.0,0.0,90.30697968186769,Rural,Low,12.0,0.0,0.0,90.30697968186769,Rural,Low
US1NJHN0015,40.5091,-74.8549,FLEMINGTON 0.3 E,12.0,0.0,0.0,63.72175741960692,Rural,Low,12.0,0.0,0.0,63.72175741960692,Rural,Low
US1NJHN0018,40.6872,-74.8575,CLINTON TWP 3.9 N,12.0,6.0,50.0,69.36146030202873,Rural,High,12.0,0.0,0.0,69.36146030202873,Rural,Low
US1NJHN0019,40.6064,-74.871,LEBANON 3.2 SW,12.0,0.0,0.0,67.41236907991944,Rural,Low,12.0,0.0,0.0,67.41236907991944,Rural,Low
US1NJHN0021,40.6841,-74.8389,LEBANON 2.8 N,12.0,0.0,0.0,67.2474731284288,Rural,Low,12.0,0.0,0.0,67.2474731284288,Rural,Low
US1NJHN0022,40.4549,-75.012,KINGWOOD TWP 2.5 S,12.0,0.0,0.0,63.97035736891999,Rural,Low,12.0,0.0,0.0,63.97035736891999,Rural,Low
US1NJHN0025,40.6418,-74.8249,LEBANON 0.5 E,12.0,8.0,66.67,63.96480204274697,Rural,High,12.0,8.0,66.67,63.96480204274697,Rural,High
US1NJHN0026,40.5726,-75.0123,ALEXANDRIA TWP 1.5 SE,12.0,12.0,100.0,81.20128228738639,Rural,High,12.0,4.0,33.33,81.20128228738639,Rural,High
US1NJHN0027,40.5677,-75.0228,ALEXANDRIA TWP 1.5 SSE,12.0,12.0,100.0,80.47351822008048,Rural,High,12.0,12.0,100.0,80.47351822008048,Rural,High
US1NJHN0029,40.5548,-74.7819,FLEMINGTON 5.2 NE,,,,,,,12.0,0.0,0.0,56.20607996214599,Rural,Low
US1NJHN0031,40.5342,-75.0559,FRENCHTOWN 0.5 N,,,,,,,12.0,5.0,41.67,75.65106551638937,Rural,High
US1NJHN0032,40.6202,-74.9828,UNION TWP 1.2 SW,,,,,,,12.0,12.0,100.0,79.9889104344985,Rural,High
US1NJMC0001,40.3295,-74.782,PENNINGTON 0.5 ENE,12.0,2.0,16.67,52.96469958407186,Rural,High,12.0,2.0,16.67,52.96469958407186,Rural,High
US1NJMC0002,40.2286,-74.6472,HAMILTON TWP 2.3 NE,12.0,12.0,100.0,52.06484889538701,Inland,High,12.0,0.0,0.0,52.06484889538701,Inland,Low
US1NJMC0003,40.3294,-74.6482,WEST WINDSOR TWP 3.0 NNW,12.0,2.0,16.67,47.52166577157741,Coastal,High,12.0,7.0,58.33,47.52166577157741,Coastal,High
US1NJMC0004,40.2242,-74.6443,HAMILTON TWP 2.2 NE,12.0,12.0,100.0,51.948654362680465,Inland,High,,,,,,
US1NJMC0005,40.31,-74.7243,LAWRENCE TWP 1.0 NNW,12.0,0.0,0.0,54.22442527584929,Rural,Low,12.0,0.0,0.0,54.22442527584929,Rural,Low
US1NJMC0008,40.324,-74.8523,HOPEWELL TWP 2.8 WSW,12.0,0.0,0.0,48.71274410852916,Coastal,Low,12.0,6.0,50.0,48.71274410852916,Coastal,High
US1NJMC0009,40.2707,-74.7295,LAWRENCE TWP 1.8 SSW,12.0,0.0,0.0,49.43888178685613,Coastal,Low,12.0,3.0,25.0,49.43888178685613,Coastal,High
US1NJMC0011,40.2519,-74.7751,EWING TWP 1.6 SE,12.0,0.0,0.0,44.067301765801815,Coastal,Low,12.0,0.0,0.0,44.067301765801815,Coastal,Low
US1NJMC0015,40.2703,-74.7275,LAWRENCE TWP 1.8 SSW,12.0,12.0,100.0,49.543006756931575,Coastal,High,12.0,12.0,100.0,49.543006756931575,Coastal,High
US1NJMC0016,40.2104,-74.6204,ROBBINSVILLE TWP 1.7 WSW,12.0,0.0,0.0,53.03475014394545,Rural,Low,12.0,0.0,0.0,53.03475014394545,Rural,Low
US1NJMC0021,40.1918,-74.6786,HAMILTON TWP 0.9 S,12.0,8.0,66.67,46.12216778301435,Coastal,High,12.0,11.0,91.67,46.12216778301435,Coastal,High
US1NJMC0022,40.2733,-74.7175,LAWRENCE TWP 1.6 S,12.0,0.0,0.0,50.61326456196093,Inland,Low,12.0,3.0,25.0,50.61326456196093,Inland,High
US1NJMC0027,40.3735,-74.8347,HOPEWELL TWP 2.4 NW,,,,,,,12.0,0.0,0.0,56.14238592774235,Rural,Low
US1NJMC0029,40.2778,-74.7926,EWING TWP 1.2 N,,,,,,,12.0,7.0,58.33,45.95053567600969,Coastal,High
US1NJMC0030,40.3046,-74.758,HOPEWELL TWP 3.9 SE,12.0,12.0,100.0,51.35720269843923,Inland,High,12.0,9.0,75.0,51.35720269843923,Inland,High
US1NJMC0050,40.2413,-74.7755,EWING TWP 2.1 SE,12.0,12.0,100.0,42.84612911977818,Coastal,High,12.0,12.0,100.0,42.84612911977818,Coastal,High
US1NJMD0002,40.447,-74.508,NORTH BRUNSWICK TWP 1.5 W,12.0,0.0,0.0,26.140190588358678,Coastal,Low,12.0,0.0,0.0,26.140190588358678,Coastal,Low
US1NJMD0006,40.3003,-74.5286,CRANBURY TWP 0.9 SSW,12.0,11.0,91.67,38.25472700897601,Coastal,High,12.0,8.0,66.67,38.25472700897601,Coastal,High
