ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
US1FLBV0013,28.3122,-80.7456,ROCKLEDGE 1.1 WSW,11,0,0.0
US1FLBV0014,27.9921,-80.6432,PALM BAY 1.0 NE,11,11,100.0
US1FLBV0020,28.2439,-80.6842,PALM SHORES 4.3 NNW,11,0,0.0
US1FLBV0023,28.3956,-80.7868,COCOA 2.6 WNW,11,0,0.0
US1FLBV0028,27.8861,-80.5283,MICCO 1.3 NW,11,0,0.0
US1FLBV0032,28.4017,-80.6729,MERRITT ISLAND 4.1 NE,11,9,81.82
US1FLBV0036,28.4793,-80.7093,MERRIT ISLAND 9.1 N,11,0,0.0
US1FLBV0038,28.6282,-80.8572,TITUSVILLE 3.5 NW,11,0,0.0
US1FLBV0047,28.3452,-80.7217,ROCKLEDGE 1.8 NNE,11,0,0.0
US1FLBV0050,28.1825,-80.6524,MELBOURNE 4.7 N,11,11,100.0
US1FLBV0052,28.1329,-80.5855,INDIALANTIC 3.3 NNW,11,0,0.0
US1FLBV0054,28.3652,-80.6647,MERRITT ISLAND 3.8 N,11,1,9.09
US1FLBV0055,28.0562,-80.6299,MELBOURNE 4.1 S,11,4,36.36
US1FLBV0059,27.9501,-80.6421,PALM BAY 2.7 SSE,11,0,0.0
US1FLBV0063,28.1712,-80.6816,MELBOURNE 4.6 NNW,11,0,0.0
US1FLBV0067,27.9147,-80.6523,PALM BAY 4.9 S,11,1,9.09
US1FLBV0072,27.9399,-80.6691,PALM BAY 3.2 S,11,0,0.0
US1FLBV0073,28.5808,-80.8311,TITUSVILLE 0.9 SW,11,11,100.0
US1FLBV0078,28.421,-80.8171,COCOA 5.1 NW,11,0,0.0
US1FLBV0085,28.4247,-80.8018,COCOA 4.6 NW,11,9,81.82
US1FLBV0089,28.1628,-80.5914,SATELLITE BEACH 0.7 ESE,11,0,0.0
US1FLBV0092,28.2045,-80.6012,SATELLITE BEACH 2.0 N,11,7,63.64
US1FLBV0095,28.4585,-80.7077,MERRITT ISLAND 10.6 NNW,11,0,0.0
US1FLBV0099,28.0502,-80.6939,WEST MELBOURNE 2.5 SSW,11,11,100.0
US1FLBV0102,28.01,-80.6919,PALM BAY 2.6 NW,11,0,0.0
US1FLBV0107,28.1164,-80.5806,INDIALANTIC 2.1 NNW,11,0,0.0
US1FLBV0109,28.1992,-80.6094,SATELLITE BEACH 1.7 NNW,11,0,0.0
US1FLBV0110,28.0234,-80.6174,PALM BAY 3.7 NE,11,0,0.0
US1FLBV0111,28.1452,-80.7158,MELBOURNE 7.7 WNW,11,0,0.0
US1FLBV0113,28.1668,-80.5912,SATELLITE BEACH 0.8 SE,11,2,18.18
US1FLBV0118,27.9075,-80.5242,GRANT 1.5 S,11,0,0.0
US1FLBV0123,27.9926,-80.7007,PALM BAY 2.5 W,11,1,9.09
US1FLBV0124,28.0711,-80.66,WEST MELBOURNE 0.9 SE,11,11,100.0
US1FLBV0125,28.0799,-80.6334,MELBOURNE 2.5 S,11,1,9.09
US1FLBV0126,28.3291,-80.7405,ROCKLEDGE 0.9 NW,11,0,0.0
US1FLBV0133,28.3422,-80.6987,MERRITT ISLAND 3.0 NW,11,0,0.0
US1FLBV0134,28.3842,-80.7663,COCOA 1.1 WNW,11,0,0.0
US1FLBV0136,28.006,-80.6688,PALM BAY 1.5 NNW,11,7,63.64
US1FLBV0137,28.087,-80.6964,WEST MELBOURNE 1.6 WNW,11,0,0.0
US1FLBV0143,28.3521,-80.6934,MERRITT ISLAND 3.4 NNW,11,0,0.0
US1FLBV0144,28.2268,-80.7458,MELBOURNE 10.1 NW,11,0,0.0
US1FLBV0145,28.612,-80.8305,TITUSVILLE 1.7 NNW,11,2,18.18
US1FLBV0146,28.3485,-80.6932,MERRITT ISLAND 3.1 NNW,11,11,100.0
US1FLBW0004,26.0145,-80.3255,PEMBROKE PINES 1.0 ENE,11,11,100.0
US1FLBW0007,26.286,-80.103,POMPANO BEACH HIGHLANDS 0.7 E,11,0,0.0
US1FLBW0016,26.1179,-80.1521,FORT LAUDERDALE 1.9 SSW,11,11,100.0
US1FLBW0026,26.3038,-80.0813,DEERFIELD BEACH 2.5 ESE,11,0,0.0
US1FLBW0067,26.0645,-80.3256,DAVIE 2.6 WSW,11,11,100.0
US1FLBW0076,26.1182,-80.2066,PLANTATION 3.4 E,11,0,0.0
US1FLBW0079,26.2459,-80.218,MARGATE 0.4 W,11,0,0.0
US1FLBW0095,26.1069,-80.2394,PLANTATION 1.9 SE,11,2,18.18
US1FLBW0099,26.072,-80.3679,WESTON 2.8 SE,11,5,45.45
US1FLBW0116,26.1391,-80.2953,PLANTATION 2.3 WNW,11,2,18.18
US1FLBW0121,26.2723,-80.1026,POMPANO BEACH 3.1 NE,11,0,0.0
US1FLBW0137,26.2521,-80.1224,POMPANO BEACH 1.2 NNE,11,0,0.0
US1FLBW0139,26.1818,-80.2999,SUNRISE 2.1 N,11,7,63.64
US1FLBW0145,26.1806,-80.1684,OAKLAND PARK 1.0 WNW,11,5,45.45
US1FLBW0148,26.2632,-80.2592,CORAL SPRINGS 0.4 S,11,5,45.45
US1FLBW0151,26.1569,-80.2965,SUNRISE 0.4 NNE,11,0,0.0
US1FLBW0153,26.0078,-80.2297,PEMBROKE PINES 4.1 E,11,6,54.55
US1FLBW0155,26.0577,-80.2757,COOPER CITY 1.3 NE,11,0,0.0
US1FLBW0159,26.1885,-80.1094,FORT LAUDERDALE 3.7 NNE,11,0,0.0
US1FLBW0160,26.1667,-80.3106,SUNRISE 1.3 NW,11,0,0.0
US1FLBW0161,26.0198,-80.3408,PEMBROKE PINES 0.7 N,11,1,9.09
US1FLBW0162,26.2563,-80.2147,MARGATE 0.8 NNW,11,0,0.0
US1FLBW0165,26.2492,-80.2093,MARGATE 0.3 NNE,11,0,0.0
US1FLBW0166,26.1214,-80.4127,WESTON 1.7 NNW,11,11,100.0
US1FLBW0167,26.3095,-80.0938,DEERFIELD BEACH 1.7 E,11,0,0.0
US1FLBW0168,26.0278,-80.3236,PEMBROKE PINES 1.6 NE,11,1,9.09
US1FLBW0170,26.0077,-80.1391,HOLLYWOOD 2.2 SE,11,7,63.64
US1FLBW0174,26.0056,-80.1475,HOLLYWOOD 2.0 SSE,11,11,100.0
US1FLCB0010,30.3178,-82.7543,WHITE SPRINGS 1.0 SSE,11,0,0.0
US1FLCB0012,30.0812,-82.671,LAKE CITY 7.9 SSW,11,0,0.0
US1FLCB0014,30.3175,-82.754,WHITE SPRINGS 1.0 SSE,11,11,100.0
US1FLCB0019,30.0681,-82.622,LAKE CITY 8.7 S,11,3,27.27
US1FLCB0024,29.8735,-82.7463,FORT WHITE 3.8 SSW,11,0,0.0
US1FLCB0025,30.1706,-82.6036,LAKE CITY 2.8 ESE,11,0,0.0
US1FLCB0026,29.9166,-82.6751,FORT WHITE 2.4 E,11,0,0.0
US1FLCH0013,26.9805,-82.2094,PORT CHARLOTTE 6.2 W,11,8,72.73
US1FLCH0015,26.9828,-82.0552,PORT CHARLOTTE 3.3 E,11,8,72.73
US1FLCH0017,26.9197,-82.0653,PUNTA GORDA 1.6 NNW,11,3,27.27
US1FLCH0019,26.916,-82.068,PUNTA GORDA 1.4 NNW,11,8,72.73
US1FLCH0023,26.9175,-82.0689,PUNTA GORDA 1.6 NNW,11,8,72.73
US1FLCH0029,26.8966,-82.2221,PORT CHARLOTTE 9.3 SW,11,7,63.64
US1FLCH0030,26.9634,-82.168,PORT CHARLOTTE 4.0 WSW,11,11,100.0
US1FLCH0034,26.9353,-82.326,ENGLEWOOD 2.4 SE,11,11,100.0
US1FLCH0035,27.0323,-82.1902,NORTH PORT 1.2 SSE,11,4,36.36
US1FLCH0036,27.0287,-82.0711,PORT CHARLOTTE 3.8 NE,11,5,45.45
US1FLCH0037,27.0231,-82.0663,PORT CHARLOTTE 3.7 NE,11,8,72.73
US1FLCH0038,27.0194,-82.0901,PORT CHARLOTTE 2.6 NNE,11,11,100.0
US1FLCH0039,26.9302,-82.2851,GROVE CITY 2.8 NE,11,0,0.0
US1FLCH0040,26.987,-82.2462,NORTH PORT 5.4 SW,11,0,0.0
US1FLCH0044,26.8755,-82.2021,PORT CHARLOTTE 9.5 SW,11,0,0.0
US1FLCH0046,26.9345,-82.2572,PORT CHARLOTTE 9.8 WSW,11,1,9.09
US1FLCH0047,27.0309,-82.0313,HARBOUR HEIGHTS 3.0 NNW,11,0,0.0
US1FLCH0050,26.9968,-82.0466,PORT CHARLOTTE 3.9 ENE,11,3,27.27
US1FLCH0051,26.9883,-82.1189,PORT CHARLOTTE 0.7 WNW,11,7,63.64
US1FLCR0012,26.0976,-81.7221,NAPLES 5.7 SE,11,0,0.0
US1FLCR0013,26.2798,-81.7583,NAPLES PARK 3.7 ENE,11,11,100.0
US1FLCR0038,26.054,-81.6964,NAPLES 8.7 SE,11,11,100.0
US1FLCR0041,26.2406,-81.6976,NAPLES 9.0 NE,11,10,90.91
US1FLCR0052,26.2744,-81.5318,NAPLES 18.6 ENE,11,1,9.09
US1FLCR0053,26.264,-81.5619,NAPLES 16.6 ENE,11,0,0.0
US1FLCR0057,26.3329,-81.4339,AVE MARIA 0.4 SE,11,9,81.82
US1FLCR0059,26.2271,-81.628,NAPLES 11.8 ENE,11,0,0.0
US1FLCR0060,26.3292,-81.4314,AVE MARIA 0.7 SE,11,11,100.0
US1FLCR0061,26.1964,-81.7945,NAPLES 3.6 N,11,11,100.0
US1FLCR0062,26.1647,-81.7324,GOLDEN GATE 2.2 SW,11,0,0.0
US1FLCR0063,26.0389,-81.6891,MARCO ISLAND 6.6 NNE,11,11,100.0
US1FLCR0066,26.129,-81.7458,EAST NAPLES 0.9 NE,11,7,63.64
US1FLCR0067,26.3066,-81.4501,AVE MARIA 2.3 SSW,11,11,100.0
US1FLCR0071,26.0791,-81.6859,NAPLES MANOR 2.3 ENE,11,0,0.0
US1FLCT0008,28.871,-82.5273,CRYSTAL RIVER 4.7 ESE,11,0,0.0
US1FLCT0011,28.9298,-82.3704,HERNANDO 1.6 N,11,0,0.0
US1FLCT0015,28.8582,-82.3056,INVERNESS 2.6 ENE,11,11,100.0
US1FLCT0024,28.9142,-82.4215,HERNANDO 2.9 W,11,8,72.73
US1FLCT0029,28.7303,-82.5391,HOMOSASSA 6.0 SE,11,0,0.0
US1FLCT0030,28.8741,-82.4411,HERNANDO 4.4 WSW,11,0,0.0
US1FLCT0031,28.8816,-82.3971,INVERNESS 4.4 NW,11,1,9.09
US1FLCT0034,28.9317,-82.4416,BEVERLY HILLS 1.9 NE,11,0,0.0
US1FLCT0035,28.8717,-82.4114,INVERNESS 4.7 WNW,11,0,0.0
US1FLCT0036,28.8175,-82.2769,INVERNESS 4.3 ESE,11,11,100.0
US1FLCT0037,29.0059,-82.4938,CITRUS SPRINGS 1.3 WNW,11,0,0.0
US1FLCT0038,28.8828,-82.4333,HERNANDO 3.9 WSW,11,1,9.09
US1FLCT0039,28.8794,-82.4076,INVERNESS 4.8 NW,11,11,100.0
US1FLCT0041,28.8529,-82.5858,HOMOSASSA 5.3 NNE,11,0,0.0
US1FLCT0042,28.9709,-82.4168,HERNANDO 5.1 NNW,11,9,81.82
US1FLCT0043,28.8227,-82.3334,INVERNESS 1.3 SSE,11,0,0.0
US1FLCT0046,28.8646,-82.4114,INVERNESS 4.5 WNW,11,11,100.0
US1FLCY0001,30.0785,-81.6956,FLEMING ISLAND 1.7 SE,11,0,0.0
US1FLCY0003,29.8172,-81.9275,KEYSTONE HEIGHTS 6.9 ENE,11,0,0.0
US1FLCY0007,29.7981,-81.9788,KEYSTONE HEIGHTS 3.5 ENE,11,0,0.0
US1FLCY0024,29.7668,-82.0079,KEYSTONE HEIGHTS 1.8 ESE,11,9,81.82
US1FLCY0025,30.1448,-81.7668,ORANGE PARK 4.1 WSW,11,0,0.0
US1FLCY0037,30.0616,-81.7134,FLEMING ISLAND 2.2 S,11,1,9.09
US1FLCY0038,29.8593,-81.8916,KEYSTONE HEIGHTS 10.1 ENE,11,0,0.0
US1FLCY0039,30.1517,-81.7424,ORANGE PARK 2.5 WSW,11,1,9.09
US1FLCY0041,29.981,-81.8102,PENNEY FARMS 0.1 E,11,0,0.0
US1FLCY0042,30.0057,-81.7178,GREEN COVE SPRINGS 2.6 WNW,11,2,18.18
US1FLCY0051,30.1628,-81.7091,ORANGE PARK 0.5 SSW,11,7,63.64
US1FLCY0054,29.8505,-81.8948,KEYSTONE HEIGHTS 9.7 ENE,11,0,0.0
US1FLCY0055,30.108,-81.7321,FLEMING ISLAND 1.3 NW,11,0,0.0
US1FLCY0057,30.1054,-81.7027,FLEMING ISLAND 1.3 NE,11,9,81.82
US1FLDS0003,27.039,-82.0546,LAKE SUZY 1.0 W,11,0,0.0
US1FLDV0003,30.2765,-81.7304,JACKSONVILLE 5.9 SW,11,0,0.0
US1FLDV0013,30.3216,-81.3956,NEPTUNE BEACH 0.5 NNW,11,0,0.0
US1FLDV0026,30.2608,-81.7444,JACKSONVILLE 7.3 SW,11,5,45.45
US1FLDV0028,30.3157,-81.5985,JACKSONVILLE 3.8 ESE,11,0,0.0
US1FLDV0033,30.3044,-81.8226,JACKSONVILLE 10.0 WSW,11,0,0.0
US1FLDV0034,30.2948,-81.7237,JACKSONVILLE 4.8 SW,11,11,100.0
US1FLDV0042,30.235,-81.7869,JACKSONVILLE 10.3 SW,11,0,0.0
US1FLDV0047,30.1705,-81.5818,JACKSONVILLE 12.0 SSE,11,11,100.0
US1FLDV0050,30.3848,-81.521,JACKSONVILLE 8.9 ENE,11,6,54.55
US1FLDV0059,30.3758,-81.6047,JACKSONVILLE 4.2 NE,11,0,0.0
US1FLDV0063,30.2586,-81.7548,JACKSONVILLE 7.8 SW,11,0,0.0
US1FLDV0069,30.3033,-81.7635,JACKSONVILLE 6.7 WSW,11,4,36.36
US1FLDV0071,30.411,-81.8252,JACKSONVILLE 11.3 WNW,11,0,0.0
US1FLDV0079,30.2274,-81.5565,JACKSONVILLE 9.6 SE,11,0,0.0
US1FLDV0091,30.4839,-81.7016,JACKSONVILLE 10.6 NNW,11,0,0.0
US1FLDV0094,30.2991,-81.7126,JACKSONVILLE 4.1 SW,11,0,0.0
US1FLDV0098,30.1148,-81.5205,FRUIT COVE 5.9 E,11,0,0.0
US1FLDV0106,30.1643,-81.6264,JACKSONVILLE 11.9 S,11,11,100.0
US1FLDV0112,30.2956,-81.7184,JACKSONVILLE 4.5 SW,11,11,100.0
US1FLDV0117,30.1402,-81.5713,JACKSONVILLE 14.4 SSE,11,0,0.0
US1FLDV0118,30.2583,-81.5586,JACKSONVILLE 7.9 SE,11,1,9.09
US1FLDV0120,30.1871,-81.6107,JACKSONVILLE 10.6 SSE,11,6,54.55
US1FLDV0122,30.2953,-81.4008,JACKSONVILLE BEACH 1.7 NW,11,0,0.0
US1FLDV0126,30.2673,-81.7486,JACKSONVILLE 7.1 SW,11,3,27.27
US1FLDX0003,29.6579,-83.0332,OLD TOWN 4.9 NW,11,11,100.0
US1FLFL0019,29.4722,-81.2439,BUNNELL 1.0 ENE,11,6,54.55
US1FLFL0021,29.5663,-81.2054,PALM COAST 0.6 ESE,11,10,90.91
US1FLFL0024,29.5996,-81.2046,PALM COAST 2.1 NNE,11,0,0.0
US1FLFL0027,29.601,-81.2609,PALM COAST 3.5 NW,11,11,100.0
US1FLFL0030,29.5161,-81.245,PALM COAST 4.2 SSW,11,1,9.09
US1FLFL0032,29.5938,-81.1968,PALM COAST 1.9 NNE,11,0,0.0
US1FLFL0033,29.4564,-81.1163,FLAGLER BEACH 1.3 SE,11,0,0.0
US1FLFL0036,29.592,-81.1828,PALM COAST 2.4 NE,11,11,100.0
US1FLFL0037,29.5177,-81.235,PALM COAST 3.9 SSW,11,0,0.0
US1FLFL0038,29.5123,-81.2128,PALM COAST 4.1 S,11,7,63.64
US1FLFL0039,29.4418,-81.1106,FLAGLER BEACH 2.3 SSE,11,0,0.0
US1FLFL0040,29.5808,-81.2208,PALM COAST 0.8 NNW,11,0,0.0
US1FLFL0043,29.4504,-81.2156,PALM COAST 8.3 S,11,0,0.0
US1FLFL0047,29.5135,-81.2507,PALM COAST 4.5 SSW,11,0,0.0
US1FLFL0049,29.544,-81.2166,PALM COAST 1.9 S,11,4,36.36
US1FLFL0050,29.5441,-81.2398,PALM COAST 2.4 SW,11,6,54.55
US1FLFL0053,29.6135,-81.2726,PALM COAST 4.6 NW,11,11,100.0
US1FLGC0003,29.6765,-82.6687,NEWBERRY 4.0 WNW,11,3,27.27
US1FLGC0008,29.6563,-82.8628,TRENTON 4.0 NW,11,0,0.0
US1FLGL0007,26.8206,-81.4495,LA BELLE 4.5 NNW,11,1,9.09
US1FLGL0013,26.9838,-81.0984,MOORE HAVEN 10.4 N,11,6,54.55
US1FLHB0001,28.0662,-82.2098,PLANT CITY 6.5 NW,11,0,0.0
US1FLHB0004,27.9125,-82.2261,VALRICO 2.2 SE,11,0,0.0
US1FLHB0005,28.0823,-82.5493,CITRUS PARK 1.3 ENE,11,0,0.0
US1FLHB0010,27.8859,-82.4895,TAMPA 5.1 S,11,0,0.0
US1FLHB0014,27.868,-82.2405,BLOOMINGDALE 1.3 ESE,11,11,100.0
US1FLHB0016,28.0088,-82.0724,PLANT CITY 3.4 E,11,11,100.0
US1FLHB0017,27.7305,-82.3384,SUN CITY CENTER 1.0 NE,11,0,0.0
US1FLHB0027,28.1228,-82.4531,LUTZ 1.3 SSE,11,1,9.09
US1FLHB0029,28.0301,-82.4062,TAMPA 6.5 NNE,11,0,0.0
US1FLHB0033,27.8283,-82.1487,BLOOMINGDALE 7.6 ESE,11,0,0.0
US1FLHB0036,27.9035,-82.516,TAMPA 4.4 SSW,11,11,100.0
US1FLHB0037,28.1358,-82.4304,LUTZ 2.0 E,11,0,0.0
US1FLHB0040,28.0824,-82.464,UNIVERSITY WEST 2.0 WNW,11,1,9.09
US1FLHB0044,27.7057,-82.4005,RUSKIN 1.8 ESE,11,1,9.09
US1FLHB0048,28.1071,-82.5132,GREATER NORTHDALE 0.4 ENE,11,0,0.0
US1FLHB0051,28.1105,-82.446,LUTZ 2.2 SSE,11,0,0.0
US1FLHB0055,28.0126,-82.4155,TAMPA 5.0 NNE,11,0,0.0
US1FLHB0060,27.9058,-82.2411,VALRICO 2.8 SSE,11,2,18.18
US1FLHB0068,27.9491,-82.0938,TAMPA 22.3 E,11,11,100.0
US1FLHB0069,27.8658,-82.3507,RIVERVIEW 2.1 W,11,0,0.0
US1FLHB0098,27.8047,-82.341,RIVERVIEW 4.8 SSW,11,0,0.0
US1FLHB0107,27.7086,-82.3483,SUN CITY CENTER 0.9 SSE,11,2,18.18
US1FLHB0114,27.8735,-82.3029,RIVERVIEW 0.9 ENE,11,0,0.0
US1FLHB0116,28.1341,-82.4719,LUTZ 0.6 WSW,11,9,81.82
US1FLHB0120,28.0632,-82.4799,TAMPA 7.9 N,11,0,0.0
US1FLHB0123,28.0939,-82.2561,THONOTOSASSA 3.6 NE,11,8,72.73
US1FLHB0128,27.7036,-82.4066,RUSKIN 1.6 ESE,11,7,63.64
US1FLHB0130,27.7822,-82.3645,APOLLO BEACH 2.7 ENE,11,0,0.0
US1FLHB0136,27.903,-82.3264,BRANDON 2.8 SW,11,2,18.18
US1FLHB0138,27.9382,-82.5047,TAMPA 2.0 SW,11,8,72.73
US1FLHB0139,27.7087,-82.3539,SUN CITY CENTER 0.9 S,11,0,0.0
US1FLHB0140,28.0864,-82.5154,GREATER NORTHDALE 1.2 S,11,0,0.0
US1FLHB0141,28.0687,-82.4965,CARROLLWOOD 1.3 N,11,1,9.09
US1FLHB0142,28.1648,-82.2965,ZEPHYRHILLS 8.8 SW,11,6,54.55
US1FLHB0143,27.9135,-82.5136,TAMPA 3.7 SSW,11,11,100.0
US1FLHB0150,27.9004,-82.3247,RIVERVIEW 2.1 NNW,11,10,90.91
US1FLHB0152,27.9991,-82.5857,TAMPA 6.9 WNW,11,11,100.0
US1FLHB0153,27.7377,-82.3497,SUN CITY CENTER 1.1 N,11,8,72.73
US1FLHB0154,27.9942,-82.269,SEFFNER 0.4 ESE,11,1,9.09
US1FLHB0156,28.059,-82.4871,CARROLLWOOD 0.7 NNE,11,2,18.18
US1FLHB0160,27.9665,-82.2548,VALRICO 1.6 NNW,11,0,0.0
US1FLHB0162,27.9697,-82.296,BRANDON 2.8 N,11,3,27.27
US1FLHB0163,27.8801,-82.2641,BLOOMINGDALE 0.3 NW,11,0,0.0
US1FLHB0166,27.8869,-82.3449,RIVERVIEW 2.1 WNW,11,1,9.09
US1FLHB0167,27.8964,-82.4957,TAMPA 4.4 S,11,9,81.82
US1FLHB0168,28.07,-82.5587,CARROLLWOOD VILLAGE 2.3 W,11,1,9.09
US1FLHB0169,27.9833,-82.1473,PLANT CITY 1.9 SW,11,0,0.0
US1FLHB0172,27.8175,-82.309,RIVERVIEW 3.7 S,11,1,9.09
US1FLHB0173,27.7724,-82.4171,APOLLO BEACH 0.6 W,11,0,0.0
US1FLHB0177,27.973,-82.0771,PLANT CITY 3.9 SE,11,0,0.0
US1FLHB0178,27.7082,-82.4807,RUSKIN 3.2 W,11,0,0.0
US1FLHB0180,28.0543,-82.2657,THONOTOSASSA 2.3 ESE,11,6,54.55
US1FLHB0181,27.7374,-82.3716,RUSKIN 3.9 ENE,11,11,100.0
US1FLHD0003,27.6369,-81.8337,BOWLING GREEN 0.6 W,11,11,100.0
US1FLHL0001,27.3424,-81.429,LAKE PLACID 4.8 NW,11,5,45.45
US1FLHL0003,27.2877,-81.3853,LAKE PLACID 1.1 WSW,11,2,18.18
US1FLHL0012,27.405,-81.2461,SYLVAN SHORES 8.5 NE,11,0,0.0
US1FLHL0013,27.516,-81.525,SEBRING 4.7 WNW,11,0,0.0
US1FLHL0024,27.2406,-81.4102,LAKE PLACID 4.6 SSW,11,11,100.0
US1FLHL0030,27.4995,-81.498,SEBRING 2.8 WNW,11,2,18.18
US1FLHL0032,27.5334,-81.4896,SEBRING 3.7 NW,11,11,100.0
US1FLHL0038,27.4687,-81.417,SEBRING 2.7 SE,11,3,27.27
US1FLHL0043,27.4415,-81.3377,SEBRING 7.9 ESE,11,10,90.91
US1FLHM0005,30.334,-82.762,WHITE SPRINGS 0.3 NW,11,8,72.73
US1FLHN0007,28.4475,-82.5236,SPRING HILL 3.3 SE,11,0,0.0
US1FLHN0008,28.5586,-82.5781,WEEKI WACHEE 3.0 N,11,0,0.0
US1FLHN0011,28.6396,-82.3385,NORTH BROOKSVILLE 6.3 NE,11,8,72.73
US1FLHN0014,28.4955,-82.6018,SPRING HILL 2.4 NW,11,0,0.0
US1FLHN0022,28.5228,-82.3394,BROOKSVILLE 3.9 SE,11,2,18.18
US1FLHN0024,28.6105,-82.5351,WEEKI WACHEE 7.1 NNE,11,0,0.0
US1FLHN0026,28.4715,-82.5992,SPRING HILL 2.4 WSW,11,1,9.09
US1FLHN0030,28.4931,-82.576,SPRING HILL 1.1 NW,11,11,100.0
US1FLHN0035,28.4829,-82.5957,SPRING HILL 2.1 W,11,0,0.0
US1FLHN0039,28.5106,-82.3589,BROOKSVILLE 3.7 SE,11,0,0.0
US1FLHN0040,28.5372,-82.5652,WEEKI WACHEE 1.7 NNE,11,3,27.27
US1FLHN0041,28.4611,-82.5085,SPRING HILL 3.6 ESE,11,2,18.18
US1FLHN0043,28.5334,-82.303,BROOKSVILLE 5.7 ESE,11,11,100.0
US1FLHY0003,26.7639,-81.4748,LA BELLE 2.3 WNW,11,0,0.0
US1FLHY0005,26.6639,-81.09,CLEWISTON 11.2 WSW,11,7,63.64
US1FLHY0008,26.7582,-81.4432,LABELLE 0.3 WNW,11,1,9.09
US1FLHY0011,26.7672,-81.4159,LABELLE 1.5 ENE,11,0,0.0
US1FLHY0012,26.6183,-81.1047,CLEWISTON 13.8 SW,11,0,0.0
US1FLIR0006,27.6438,-80.4339,VERO BEACH 2.4 W,11,0,0.0
US1FLIR0015,27.6414,-80.4174,VERO BEACH 1.5 WSW,11,11,100.0
