ID,LAT,LON,NAME,Total Days_Before,Missing Days_Before,Missing %_Before,Distance_to_Coast_km_Before,Region_Before,MissingCat_Before,Total Days_After,Missing Days_After,Missing %_After,Distance_to_Coast_km_After,Region_After,MissingCat_After
US1LAEB0033,30.4118,-91.1786,LSU,14.0,0.0,0.0,88.31053215523325,Inland,Low,14.0,0.0,0.0,88.31053215523325,Inland,Low
US1LAEB0041,30.3876,-91.1372,BATON ROUGE 4.3 S,14.0,1.0,7.14,82.94919580127309,Inland,High,14.0,0.0,0.0,82.94919580127309,Inland,Low
US1LAEB0042,30.3586,-91.078,INNISWOLD 2.8 S,14.0,0.0,0.0,75.54117393610115,Rural,Low,14.0,0.0,0.0,75.54117393610115,Rural,Low
US1LAEB0046,30.4421,-91.149,BATON ROUGE 1.4 WSW,14.0,1.0,7.14,86.59898931352907,Inland,High,14.0,0.0,0.0,86.59898931352907,Inland,Low
US1LAEB0047,30.3818,-91.1373,BATON ROUGE 5.3 S,14.0,0.0,0.0,82.73180335451632,Rural,Low,14.0,14.0,100.0,82.73180335451632,Rural,High
US1LAEB0053,30.4089,-91.1058,BATON ROUGE 3.0 SSE,14.0,6.0,42.86,80.55796838604672,Inland,High,14.0,9.0,64.29,80.55796838604672,Inland,High
US1LAEB0054,30.4281,-91.0243,BATON ROUGE 6.2 ESE,14.0,8.0,57.14,73.14673369068599,Inland,High,14.0,9.0,64.29,73.14673369068599,Inland,High
US1LAEB0056,30.6943,-91.2565,JACKSON 10.1 SSW,14.0,2.0,14.29,112.84326402810358,Rural,High,14.0,0.0,0.0,112.84326402810358,Rural,Low
US1LAEB0059,30.357,-91.077,BATON ROUGE 7.0 SSE,14.0,14.0,100.0,75.37505013372481,Rural,High,14.0,9.0,64.29,75.37505013372481,Rural,High
US1LAEB0060,30.4005,-91.0896,BATON ROUGE 4.0 SSE,,,,,,,14.0,0.0,0.0,78.48928424423606,Inland,Low
US1LAEB0063,30.3791,-91.0051,SHENANDOAH 1.5 S,14.0,14.0,100.0,68.71266231436041,Rural,High,14.0,14.0,100.0,68.71266231436041,Rural,High
US1LAEF0001,30.8404,-91.0159,CLINTON 1.4 S,14.0,14.0,100.0,104.41269431083167,Rural,High,14.0,14.0,100.0,104.41269431083167,Rural,High
US1LAJD0002,30.236,-92.823,WELSH 0.7 W,14.0,0.0,0.0,68.53065029859997,Rural,Low,14.0,3.0,21.43,68.53065029859997,Rural,High
US1LALY0002,30.17,-92.0016,LAFAYETTE 3.5 SSE,14.0,14.0,100.0,43.45030941559914,Coastal,High,14.0,14.0,100.0,43.45030941559914,Coastal,High
US1LALY0006,30.2521,-92.0889,SCOTT 1.0 N,14.0,8.0,57.14,55.26317938303623,Rural,High,14.0,6.0,42.86,55.26317938303623,Rural,High
US1LALY0007,30.3357,-91.9781,CARENCRO 3.9 ENE,14.0,7.0,50.0,64.63634804197494,Rural,High,14.0,0.0,0.0,64.63634804197494,Rural,Low
US1LAPC0002,30.6807,-91.4115,NEW ROADS 2.7 ESE,14.0,10.0,71.43,119.75247150949622,Rural,High,14.0,7.0,50.0,119.75247150949622,Rural,High
US1LARP0007,31.2624,-92.4946,ALEXANDRIA 2.8 SW,14.0,0.0,0.0,193.4282038437968,Inland,Low,14.0,0.0,0.0,193.4282038437968,Inland,Low
US1LARP0009,31.3195,-92.4223,PINEVILLE 1.0 SSW,,,,,,,14.0,1.0,7.14,198.42171985538735,Inland,Low
US1LASL0001,30.4197,-91.9986,GRAND COTEAU 2.7 E,14.0,0.0,0.0,75.55332543243054,Rural,Low,14.0,0.0,0.0,75.55332543243054,Rural,Low
US1LASM0002,30.1221,-91.831,ST. MARTINVILLE 0.2 S,14.0,0.0,0.0,37.204710386712534,Coastal,Low,14.0,0.0,0.0,37.204710386712534,Coastal,Low
US1LAVM0002,29.9814,-92.2741,KAPLAN 1.6 SSE,14.0,0.0,0.0,28.980352913310796,Coastal,Low,14.0,0.0,0.0,28.980352913310796,Coastal,Low
US1LAVM0004,29.9762,-92.1072,ABBEVILLE 1.0 E,14.0,0.0,0.0,23.01623386514255,Coastal,Low,14.0,0.0,0.0,23.01623386514255,Coastal,Low
US1LAWB0002,30.3797,-91.2674,ADDIS 1.7 N,14.0,4.0,28.57,91.79814105803,Rural,High,14.0,0.0,0.0,91.79814105803,Rural,Low
US1LAWF0004,30.8928,-91.3641,WAKEFIELD 0.9 WNW,14.0,0.0,0.0,137.69408806834915,Rural,Low,14.0,0.0,0.0,137.69408806834915,Rural,Low
US1LAWF0005,30.9799,-91.3573,ASHWOOD 5.7 SW,,,,,,,14.0,14.0,100.0,144.5415137020832,Rural,High
US1MSAD0001,31.4213,-91.3985,NATCHEZ 8.8 S,14.0,11.0,78.57,186.93587416832,Rural,High,14.0,10.0,71.43,186.93587416832,Rural,High
US1MSAD0004,31.4845,-91.2526,NATCHEZ 9.1 ESE,14.0,7.0,50.0,182.61747434054647,Rural,High,14.0,6.0,42.86,182.61747434054647,Rural,High
US1TXAG0001,31.3213,-94.8445,LUFKIN 7.0 W,14.0,0.0,0.0,199.03385621005972,Rural,Low,14.0,1.0,7.14,199.03385621005972,Rural,Low
US1TXAG0002,31.1464,-94.3856,ZAVALLA 2.0 ESE,14.0,0.0,0.0,161.2058319070697,Rural,Low,14.0,0.0,0.0,161.2058319070697,Rural,Low
US1TXAG0003,31.3034,-94.7627,LUFKIN 3.0 SW,14.0,0.0,0.0,196.63967517753943,Rural,Low,14.0,0.0,0.0,196.63967517753943,Rural,Low
US1TXAG0005,31.3212,-94.7211,LUFKIN 0.9 SSE,14.0,0.0,0.0,197.85038743793794,Inland,Low,14.0,5.0,35.71,197.85038743793794,Inland,High
US1TXAG0006,31.3627,-94.8074,LUFKIN 5.2 WNW,14.0,14.0,100.0,204.38551302653292,Rural,High,14.0,0.0,0.0,204.38551302653292,Rural,Low
US1TXAG0009,31.298,-94.8473,LUFKIN 7.6 WSW,,,,,,,14.0,1.0,7.14,196.00562431232507,Rural,Low
US1TXAG0010,31.3283,-94.7815,HUDSON 0.9 E,,,,,,,14.0,13.0,92.86,199.91606148991906,Inland,High
US1TXAS0002,29.8925,-96.489,NEW ULM 0.1 ENE,14.0,14.0,100.0,144.19803419442832,Rural,High,14.0,10.0,71.43,144.19803419442832,Rural,High
US1TXAS0003,29.881,-96.331,CAT SPRING 3.8 N,14.0,0.0,0.0,142.6727536991545,Rural,Low,14.0,0.0,0.0,142.6727536991545,Rural,Low
US1TXAS0004,29.9515,-96.2544,BELLVILLE 0.4 NE,14.0,0.0,0.0,135.99837389336545,Rural,Low,14.0,2.0,14.29,135.99837389336545,Rural,High
US1TXAS0005,29.7757,-96.1581,SEALY 0.3 WNW,14.0,0.0,0.0,122.05222998599034,Rural,Low,14.0,0.0,0.0,122.05222998599034,Rural,Low
US1TXAS0006,29.8029,-96.1211,SAN FELIPE 1.0 WNW,14.0,0.0,0.0,118.23221879953459,Rural,Low,14.0,0.0,0.0,118.23221879953459,Rural,Low
US1TXAS0007,29.7967,-96.1394,SEALY 1.9 NNE,14.0,0.0,0.0,120.18605957027415,Rural,Low,14.0,0.0,0.0,120.18605957027415,Rural,Low
US1TXAS0008,30.0255,-96.4733,INDUSTRY 4.0 NNE,14.0,8.0,57.14,161.23416333716347,Rural,High,,,,,,
US1TXAS0011,29.8553,-96.3207,CAT SPRING 0.7 NNE,14.0,14.0,100.0,139.95508396197107,Rural,High,,,,,,
US1TXAS0012,29.8662,-96.3264,CAT SPRING 1.4 N,14.0,8.0,57.14,141.29061614581948,Rural,High,14.0,10.0,71.43,141.29061614581948,Rural,High
US1TXAS0014,29.9082,-96.139,BELLVILLE 7.6 ESE,14.0,4.0,28.57,122.25577498486476,Rural,High,14.0,14.0,100.0,122.25577498486476,Rural,High
US1TXAS0015,30.0341,-96.2209,BELLVILLE 6.5 NNE,14.0,0.0,0.0,135.1166626653946,Rural,Low,14.0,2.0,14.29,135.1166626653946,Rural,High
US1TXAS0017,29.6411,-96.051,WALLIS 1.1 NE,14.0,0.0,0.0,110.24807764392797,Rural,Low,14.0,3.0,21.43,110.24807764392797,Rural,High
US1TXAS0018,29.9508,-96.2452,BELLVILLE 0.9 ENE,,,,,,,14.0,4.0,28.57,134.9803585314443,Rural,High
US1TXBRZ018,29.4176,-95.2673,ALVIN 1.6 SW,14.0,7.0,50.0,28.73612757562672,Coastal,High,14.0,7.0,50.0,28.73612757562672,Coastal,High
US1TXBRZ020,29.0296,-95.451,LAKE JACKSON 0.9 SSW,14.0,0.0,0.0,19.744651895040256,Coastal,Low,14.0,0.0,0.0,19.744651895040256,Coastal,Low
US1TXBRZ021,29.1696,-95.4068,ANGLETON 1.3 E,14.0,0.0,0.0,26.77622064740801,Coastal,Low,14.0,0.0,0.0,26.77622064740801,Coastal,Low
US1TXBRZ025,29.5478,-95.3485,PEARLAND 4.4 W,14.0,0.0,0.0,36.13976929229068,Coastal,Low,14.0,0.0,0.0,36.13976929229068,Coastal,Low
US1TXBRZ027,29.0269,-95.4337,LAKE JACKSON 1.3 SE,14.0,0.0,0.0,18.218480186192362,Coastal,Low,14.0,13.0,92.86,18.218480186192362,Coastal,High
US1TXBRZ032,29.043,-95.4202,LAKE JACKSON 1.6 E,14.0,0.0,0.0,18.527916046987432,Coastal,Low,14.0,0.0,0.0,18.527916046987432,Coastal,Low
US1TXBRZ036,29.5483,-95.3984,PEARLAND 7.4 W,,,,,,,14.0,14.0,100.0,41.69481142738445,Coastal,High
US1TXBZS040,30.6277,-96.2089,COLLEGE STATION 6.4 ENE,14.0,0.0,0.0,171.3549052273976,Rural,Low,14.0,8.0,57.14,171.3549052273976,Rural,High
US1TXBZS075,30.6014,-96.3145,COLLEGE STATION 0.1 WNW,14.0,10.0,71.43,178.24158876782465,Inland,High,14.0,11.0,78.57,178.24158876782465,Inland,High
US1TXBZS077,30.647,-96.3237,BRYAN 2.9 ESE,14.0,10.0,71.43,182.72262375762213,Inland,High,14.0,14.0,100.0,182.72262375762213,Inland,High
US1TXBZS088,30.7138,-96.3902,BRYAN 3.5 NNW,14.0,6.0,42.86,193.935750284296,Inland,High,14.0,3.0,21.43,193.935750284296,Inland,High
US1TXBZS092,30.5774,-96.3146,COLLEGE STATION 1.6 S,14.0,14.0,100.0,176.35787048909486,Rural,High,14.0,13.0,92.86,176.35787048909486,Rural,High
US1TXBZS096,30.6042,-96.3284,COLLEGE STATION 1.0 WNW,14.0,0.0,0.0,179.6854225973119,Inland,Low,14.0,0.0,0.0,179.6854225973119,Inland,Low
US1TXBZS097,30.624,-96.3199,COLLEGE STATION 1.7 NNW,14.0,3.0,21.43,180.52442953398827,Inland,High,14.0,7.0,50.0,180.52442953398827,Inland,High
US1TXBZS098,30.7714,-96.3734,BRYAN 7.1 N,14.0,0.0,0.0,197.3993926023356,Rural,Low,14.0,9.0,64.29,197.3993926023356,Rural,High
US1TXBZS099,30.6216,-96.399,BRYAN 3.8 SSW,14.0,0.0,0.0,187.30150902578387,Inland,Low,14.0,0.0,0.0,187.30150902578387,Inland,Low
US1TXBZS100,30.5595,-96.3711,COLLEGE STATION 4.5 SW,14.0,0.0,0.0,180.05944717410378,Rural,Low,14.0,0.0,0.0,180.05944717410378,Rural,Low
US1TXBZS102,30.6338,-96.351,BRYAN 2.5 SSE,14.0,12.0,85.71,184.0250328867506,Inland,High,14.0,0.0,0.0,184.0250328867506,Inland,Low
US1TXBZS103,30.5994,-96.3257,COLLEGE STATION 0.8 W,,,,,,,14.0,0.0,0.0,179.06792150020493,Inland,Low
US1TXBZS104,30.5728,-96.3002,COLLEGE STATION 2.0 SSE,,,,,,,14.0,9.0,64.29,174.72192340981488,Rural,High
US1TXCHM008,29.8722,-94.8893,MONT BELVIEU 1.5 NNW,14.0,2.0,14.29,14.780209446214185,Coastal,High,14.0,4.0,28.57,14.780209446214185,Coastal,High
US1TXCLR003,29.456,-96.4049,GARWOOD 0.7 NW,14.0,13.0,92.86,88.26825573531504,Rural,High,14.0,14.0,100.0,88.26825573531504,Rural,High
US1TXCLR006,29.7891,-96.477,NEW ULM 7.2 S,14.0,0.0,0.0,130.89329133928143,Rural,Low,14.0,0.0,0.0,130.89329133928143,Rural,Low
US1TXCLR010,29.8188,-96.478,NEW ULM 5.1 S,14.0,6.0,42.86,134.70506435930042,Rural,High,14.0,5.0,35.71,134.70506435930042,Rural,High
US1TXFB0005,29.6143,-95.634,SUGAR LAND 1.1 WSW,14.0,0.0,0.0,64.68826845006005,Inland,Low,14.0,0.0,0.0,64.68826845006005,Inland,Low
US1TXFB0012,29.6166,-95.6332,SUGAR LAND 1.0 W,14.0,0.0,0.0,64.5440027830427,Inland,Low,14.0,1.0,7.14,64.5440027830427,Inland,Low
US1TXFB0017,29.6176,-95.7268,RICHMOND 3.4 NE,14.0,6.0,42.86,74.77699022395568,Rural,High,14.0,2.0,14.29,74.77699022395568,Rural,High
US1TXFB0018,29.612,-95.7318,RICHMOND 2.9 NE,14.0,0.0,0.0,75.4456890525727,Rural,Low,14.0,1.0,7.14,75.4456890525727,Rural,Low
US1TXFB0022,29.5261,-95.7221,RICHMOND 4.6 SE,14.0,2.0,14.29,73.56282455528921,Rural,High,14.0,2.0,14.29,73.56282455528921,Rural,High
US1TXFB0025,29.6388,-95.6269,SUGAR LAND 1.5 NNW,14.0,14.0,100.0,63.368043076290924,Inland,High,14.0,12.0,85.71,63.368043076290924,Inland,High
US1TXFB0027,29.5828,-95.6294,SUGAR LAND 2.6 SSW,14.0,9.0,64.29,65.0997684986129,Inland,High,14.0,6.0,42.86,65.0997684986129,Inland,High
US1TXFB0028,29.4702,-95.4934,MISSOURI CITY 7.5 SSE,14.0,7.0,50.0,49.041174755150614,Coastal,High,14.0,13.0,92.86,49.041174755150614,Coastal,High
US1TXFB0030,29.7018,-95.8007,KATY 6.8 SSE,14.0,14.0,100.0,82.01286292289367,Rural,High,14.0,14.0,100.0,82.01286292289367,Rural,High
US1TXFB0032,29.7074,-95.9397,FULSHEAR 2.7 WNW,14.0,0.0,0.0,97.47651168599027,Rural,Low,14.0,5.0,35.71,97.47651168599027,Rural,High
US1TXFB0040,29.5681,-95.6399,SUGAR LAND 3.8 SSW,14.0,0.0,0.0,66.72855671755461,Rural,Low,14.0,14.0,100.0,66.72855671755461,Rural,High
US1TXFB0042,29.557,-95.74,RICHMOND 2.3 SE,14.0,6.0,42.86,77.43483900535134,Rural,High,14.0,9.0,64.29,77.43483900535134,Rural,High
US1TXFB0043,29.4883,-95.5087,MISSOURI CITY 6.0 SSE,14.0,6.0,42.86,51.86688510025693,Rural,High,,,,,,
US1TXFB0044,29.5571,-95.5227,MISSOURI CITY 1.3 SE,14.0,14.0,100.0,54.81346152097866,Rural,High,,,,,,
US1TXFB0051,29.6408,-95.739,RICHMOND 4.4 NNE,,,,,,,14.0,3.0,21.43,75.69758604425597,Rural,High
US1TXFB0053,29.7087,-95.7576,KATY 7.3 SSE,,,,,,,14.0,5.0,35.71,77.20456095902423,Rural,High
US1TXFB0054,29.5037,-95.5038,MISSOURI CITY 5.1 SSE,,,,,,,14.0,14.0,100.0,52.85666300428302,Rural,High
US1TXGM0007,30.6348,-96.1423,IOLA 10.4 SSW,14.0,0.0,0.0,166.48391255697615,Rural,Low,14.0,0.0,0.0,166.48391255697615,Rural,Low
US1TXGV0005,29.4867,-95.2072,FRIENDSWOOD 1.9 SSW,14.0,0.0,0.0,21.602304874386412,Coastal,Low,14.0,4.0,28.57,21.602304874386412,Coastal,High
US1TXGV0006,29.323,-94.9349,BAYOU VISTA 0.2 SE,14.0,8.0,57.14,1.0542338244545613,Coastal,High,14.0,14.0,100.0,1.0542338244545613,Coastal,High
US1TXGV0009,29.4555,-95.0889,DICKINSON 1.4 W,14.0,9.0,64.29,13.164262946152808,Coastal,High,14.0,12.0,85.71,13.164262946152808,Coastal,High
US1TXGV0015,29.5057,-95.1242,LEAGUE CITY 1.7 NW,14.0,7.0,50.0,12.099982287243163,Coastal,High,14.0,13.0,92.86,12.099982287243163,Coastal,High
US1TXGV0016,29.4808,-95.138,LEAGUE CITY 1.9 W,14.0,14.0,100.0,14.931024712057836,Coastal,High,14.0,14.0,100.0,14.931024712057836,Coastal,High
US1TXGV0017,29.406,-94.9341,TEXAS CITY 1.5 E,14.0,8.0,57.14,2.006657145184279,Coastal,High,14.0,6.0,42.86,2.006657145184279,Coastal,High
US1TXGV0018,29.2824,-94.805,GALVESTON 6.4 NE,14.0,7.0,50.0,0.1449255527237594,Coastal,High,14.0,7.0,50.0,0.1449255527237594,Coastal,High
US1TXGV0022,29.511,-95.0898,LEAGUE CITY 2.1 NNE,14.0,14.0,100.0,8.348973973248244,Coastal,High,14.0,7.0,50.0,8.348973973248244,Coastal,High
US1TXGV0025,29.512,-95.0994,LEAGUE CITY 1.5 NE,14.0,14.0,100.0,9.247647659849191,Coastal,High,,,,,,
US1TXGV0027,29.3059,-94.7895,GALVESTON 8.1 NE,14.0,14.0,100.0,1.524953825910394,Coastal,High,,,,,,
US1TXGV0028,29.5037,-95.1023,LEAGUE CITY 1.3 NNE,14.0,14.0,100.0,10.018708345699013,Coastal,High,14.0,14.0,100.0,10.018708345699013,Coastal,High
US1TXGV0029,29.5303,-95.0236,KEMAH 0.2 WNW,14.0,0.0,0.0,1.1563713810633307,Coastal,Low,14.0,4.0,28.57,1.1563713810633307,Coastal,High
US1TXGV0033,29.4147,-95.1159,SANTA FE 2.5 NNW,14.0,8.0,57.14,17.879658822268468,Coastal,High,14.0,14.0,100.0,17.879658822268468,Coastal,High
US1TXGV0034,29.5407,-95.0698,LEAGUE CITY 2.7 NE,14.0,0.0,0.0,5.111393438172996,Coastal,Low,14.0,0.0,0.0,5.111393438172996,Coastal,Low
US1TXGV0041,29.4498,-95.0927,LEAGUE CITY 2.6 SSE,14.0,11.0,78.57,13.996380036790285,Coastal,High,14.0,14.0,100.0,13.996380036790285,Coastal,High
US1TXGV0043,29.4765,-94.5803,CRYSTAL BEACH 3.7 ENE,14.0,9.0,64.29,0.5466955070626124,Coastal,High,14.0,10.0,71.43,0.5466955070626124,Coastal,High
US1TXGV0044,29.5014,-94.9898,BACLIFF 0.5 SSE,14.0,2.0,14.29,1.7185289625502653,Coastal,High,14.0,0.0,0.0,1.7185289625502653,Coastal,Low
US1TXGV0046,29.5231,-95.0382,LEAGUE CITY 3.6 ENE,14.0,0.0,0.0,2.8971008989808045,Coastal,Low,14.0,0.0,0.0,2.8971008989808045,Coastal,Low
US1TXGV0049,29.334,-94.9399,LA MARQUE 3.9 SE,14.0,2.0,14.29,1.9935527897096235,Coastal,High,14.0,0.0,0.0,1.9935527897096235,Coastal,Low
US1TXGV0050,29.5098,-95.0862,LEAGUE CITY 2.1 NE,14.0,10.0,71.43,8.076867021036524,Coastal,High,,,,,,
US1TXGV0051,29.3633,-94.9644,LA MARQUE 1.8 E,14.0,0.0,0.0,5.881915131271497,Coastal,Low,14.0,0.0,0.0,5.881915131271497,Coastal,Low
US1TXGV0052,29.478,-95.1648,LEAGUE CITY 3.5 W,14.0,1.0,7.14,17.702071820108323,Coastal,High,14.0,7.0,50.0,17.702071820108323,Coastal,High
US1TXGV0054,29.3017,-94.7809,GALVESTON 8.4 NE,14.0,2.0,14.29,0.5238220920641871,Coastal,High,14.0,0.0,0.0,0.5238220920641871,Coastal,Low
US1TXGV0060,29.3716,-95.099,SANTA FE 0.7 S,,,,,,,14.0,0.0,0.0,15.7114144232091,Coastal,Low
US1TXGV0061,29.2067,-94.9465,GALVESTON 3.6 WSW,,,,,,,14.0,13.0,92.86,1.329972637520336,Coastal,High
US1TXGV0062,29.2767,-94.817,GALVESTON 5.6 NE,,,,,,,14.0,12.0,85.71,0.35705572088882254,Coastal,High
US1TXGV0063,29.5001,-95.1873,FRIENDSWOOD 1.0 SE,,,,,,,14.0,4.0,28.57,18.96790824802464,Coastal,High
US1TXGV0064,29.338,-95.0261,HITCHCOCK 1.6 NNW,,,,,,,14.0,0.0,0.0,7.44547054414793,Coastal,Low
US1TXGV0065,29.2189,-94.9337,GALVESTON 2.6 WSW,,,,,,,14.0,9.0,64.29,1.1168598879876848,Coastal,High
US1TXGV0066,29.3457,-95.0926,SANTA FE 2.5 S,,,,,,,14.0,12.0,85.71,12.99928213702283,Coastal,High
US1TXGV0068,29.4612,-95.0643,DICKINSON 0.5 NNE,,,,,,,14.0,10.0,71.43,10.869507991683633,Coastal,High
US1TXGV0069,29.4904,-95.1207,LEAGUE CITY 0.9 WNW,,,,,,,14.0,0.0,0.0,12.647424833821114,Coastal,Low
US1TXGV0070,29.4052,-94.8944,TEXAS CITY 3.8 E,,,,,,,14.0,0.0,0.0,0.18421489468618168,Coastal,Low
US1TXGV0071,29.4095,-95.0314,TEXAS CITY 4.4 W,,,,,,,14.0,1.0,7.14,9.923070232404012,Coastal,Low
US1TXGV0073,29.3014,-94.7817,GALVESTON 8.3 NE,,,,,,,14.0,7.0,50.0,0.546155457133898,Coastal,High
US1TXGV0083,29.4669,-94.6037,CRYSTAL  BEACH 2.1 ENE,,,,,,,14.0,14.0,100.0,0.5852824673037794,Coastal,High
US1TXHRN001,30.272,-94.2201,LUMBERTON 1.2 WNW,14.0,2.0,14.29,54.8631186264367,Rural,High,14.0,4.0,28.57,54.8631186264367,Rural,High
US1TXHRN002,30.2179,-94.3287,KOUNTZE 10.6 SSW,14.0,1.0,7.14,60.64363172926425,Rural,High,14.0,14.0,100.0,60.64363172926425,Rural,High
US1TXHRN005,30.3723,-94.3159,KOUNTZE 0.0 WSW,14.0,0.0,0.0,71.4876335422827,Rural,Low,14.0,3.0,21.43,71.4876335422827,Rural,High
US1TXHRN006,30.357,-94.3161,KOUNTZE 1.1 S,14.0,5.0,35.71,70.1467005276425,Rural,High,14.0,2.0,14.29,70.1467005276425,Rural,High
US1TXHRN007,30.3166,-94.351,KOUNTZE 4.4 SSW,14.0,14.0,100.0,69.75192894492217,Rural,High,14.0,14.0,100.0,69.75192894492217,Rural,High
US1TXHRR004,29.7129,-95.6688,MISSION BEND 1.4 N,14.0,14.0,100.0,67.31753430958261,Inland,High,14.0,8.0,57.14,67.31753430958261,Inland,High
US1TXHRR015,30.0022,-95.196,KINGWOOD 3.9 S,14.0,0.0,0.0,36.143691082227384,Coastal,Low,14.0,0.0,0.0,36.143691082227384,Coastal,Low
US1TXHRR024,29.5743,-95.0633,TAYLOR LAKE VILLAGE 0.5 W,14.0,14.0,100.0,5.272619623340135,Coastal,High,14.0,14.0,100.0,5.272619623340135,Coastal,High
US1TXHRR027,29.8138,-95.5505,BUNKER HILL VILLAGE 3.6 NNW,14.0,0.0,0.0,55.67359106811794,Inland,Low,14.0,0.0,0.0,55.67359106811794,Inland,Low
US1TXHRR028,29.5371,-95.1215,WEBSTER 0.4 NW,14.0,0.0,0.0,10.882535611994495,Coastal,Low,14.0,0.0,0.0,10.882535611994495,Coastal,Low
US1TXHRR031,29.5453,-95.1821,FRIENDSWOOD 2.5 NNE,14.0,2.0,14.29,17.61357492569464,Coastal,High,14.0,0.0,0.0,17.61357492569464,Coastal,Low
US1TXHRR032,29.6077,-95.2561,SOUTH HOUSTON 4.0 SSW,14.0,0.0,0.0,25.26797325700256,Coastal,Low,14.0,0.0,0.0,25.26797325700256,Coastal,Low
US1TXHRR033,30.0553,-95.1564,KINGWOOD 1.8 E,14.0,0.0,0.0,40.91353309721553,Coastal,Low,14.0,0.0,0.0,40.91353309721553,Coastal,Low
US1TXHRR043,30.0803,-95.7178,TOMBALL 6.2 W,14.0,9.0,64.29,85.38679483457125,Rural,High,14.0,13.0,92.86,85.38679483457125,Rural,High
US1TXHRR044,29.664,-95.0662,LA PORTE 1.3 W,14.0,6.0,42.86,5.789345739137308,Coastal,High,,,,,,
US1TXHRR052,29.567,-95.0982,NASSAU BAY 1.6 NNW,14.0,3.0,21.43,8.800748686592465,Coastal,High,14.0,4.0,28.57,8.800748686592465,Coastal,High
