ID,LAT,LON,NAME,Total Days_Before,Missing Days_Before,Missing %_Before,Distance_to_Coast_km_Before,Region_Before,MissingCat_Before,Total Days_After,Missing Days_After,Missing %_After,Distance_to_Coast_km_After,Region_After,MissingCat_After
USC00163695,30.2033,-90.9225,GONZALES,9.0,0.0,0.0,54.954128291956565,Rural,Low,9.0,0.0,0.0,54.954128291956565,Rural,Low
USC00163741,31.4358,-92.8828,GORUM FIRE TWR,9.0,0.0,0.0,212.96221476134295,Rural,Low,9.0,9.0,100.0,212.96221476134295,Rural,High
USC00163800,30.4183,-92.0442,GRAND COTEAU,9.0,0.0,0.0,75.75489161479616,Rural,Low,9.0,0.0,0.0,75.75489161479616,Rural,Low
USC00163804,31.8078,-93.0867,GRAND ECORE,9.0,0.0,0.0,249.06204460263112,Rural,Low,9.0,0.0,0.0,249.06204460263112,Rural,Low
USC00163807,29.2414,-89.9914,GRAND ISLE,9.0,0.0,0.0,0.37330606072330164,Coastal,Low,9.0,9.0,100.0,0.37330606072330164,Coastal,High
USC00163829,29.9169,-90.0617,GRETNA,9.0,0.0,0.0,15.54764006182897,Coastal,Low,9.0,9.0,100.0,15.54764006182897,Coastal,High
USC00163867,30.5589,-90.9855,GREENWELL SPRINGS,9.0,0.0,0.0,78.01641795928764,Rural,Low,9.0,0.0,0.0,78.01641795928764,Rural,Low
USC00163877,32.4175,-94.0003,GREENWOOD FIRE TWR,9.0,0.0,0.0,316.83588278805917,Rural,Low,9.0,0.0,0.0,316.83588278805917,Rural,Low
USC00163979,29.8894,-93.4022,HACKBERRY 8 SSW,9.0,0.0,0.0,15.586805571394052,Coastal,Low,9.0,5.0,55.56,15.586805571394052,Coastal,High
USC00163981,29.9872,-93.2694,HACKBERRY 4NE,9.0,9.0,100.0,27.127534875294675,Coastal,High,9.0,9.0,100.0,27.127534875294675,Coastal,High
USC00164030,30.5031,-90.3772,HAMMOND 5 E,9.0,0.0,0.0,22.22746531770549,Coastal,Low,9.0,1.0,11.11,22.22746531770549,Coastal,High
USC00164034,30.4878,-90.4875,HAMMOND,9.0,0.0,0.0,29.982856695312993,Coastal,Low,9.0,0.0,0.0,29.982856695312993,Coastal,Low
USC00164050,31.9272,-93.3103,HANNA 4 SSE,9.0,0.0,0.0,257.69556426001725,Rural,Low,9.0,0.0,0.0,257.69556426001725,Rural,Low
USC00164131,32.9683,-93.1297,HAYNESVILLE,9.0,0.0,0.0,396.31961956170744,Rural,Low,9.0,2.0,22.22,396.31961956170744,Rural,High
USC00164288,31.3747,-93.3911,HODGES GARDENS,9.0,0.0,0.0,185.24766260533437,Rural,Low,9.0,2.0,22.22,185.24766260533437,Rural,High
USC00164355,32.81,-93.0625,HOMER 1N,9.0,0.0,0.0,377.2496218066804,Rural,Low,9.0,0.0,0.0,377.2496218066804,Rural,Low
USC00164398,32.8867,-93.8733,HOSSTON,9.0,0.0,0.0,378.4588129543126,Rural,Low,9.0,0.0,0.0,378.4588129543126,Rural,Low
USC00164407,29.6408,-90.8161,HOUMA,9.0,0.0,0.0,45.15100355422627,Coastal,Low,9.0,0.0,0.0,45.15100355422627,Coastal,Low
USC00164573,30.8331,-91.1261,JACKSON 3E,9.0,0.0,0.0,112.77358930655637,Rural,Low,9.0,3.0,33.33,112.77358930655637,Rural,High
USC00164592,32.3483,-93.2014,JAMESTOWN,9.0,0.0,0.0,314.3655643818827,Rural,Low,9.0,0.0,0.0,314.3655643818827,Rural,Low
USC00164674,29.9594,-91.7111,JEANERETTE 5 NW,9.0,0.0,0.0,22.121460204695293,Coastal,Low,9.0,2.0,22.22,22.121460204695293,Coastal,High
USC00164696,31.6783,-92.1289,JENA,9.0,0.0,0.0,239.69327383461254,Rural,Low,9.0,0.0,0.0,239.69327383461254,Rural,Low
USC00164700,30.2003,-92.6642,JENNINGS,9.0,0.0,0.0,70.93405121498225,Rural,Low,9.0,0.0,0.0,70.93405121498225,Rural,Low
USC00164732,32.255,-92.6544,JONESBORO 4 ENE,9.0,0.0,0.0,321.031058044862,Rural,Low,9.0,0.0,0.0,321.031058044862,Rural,Low
USC00164735,32.2239,-92.7069,JONESBORO #2,9.0,9.0,100.0,315.0197471571815,Rural,High,9.0,0.0,0.0,315.0197471571815,Rural,Low
USC00164739,31.4825,-91.8628,JONESVILLE LOCKS,9.0,0.0,0.0,212.90296202103286,Rural,Low,9.0,0.0,0.0,212.90296202103286,Rural,Low
USC00164775,29.9942,-92.2825,KAPLAN,9.0,0.0,0.0,30.82263764157655,Coastal,Low,9.0,0.0,0.0,30.82263764157655,Coastal,Low
USC00164816,32.355,-93.8619,KEITHVILLE,9.0,0.0,0.0,308.1797059160573,Rural,Low,9.0,0.0,0.0,308.1797059160573,Rural,Low
USC00164859,30.9433,-90.5117,KENTWOOD,9.0,0.0,0.0,78.79896638562133,Rural,Low,9.0,0.0,0.0,78.79896638562133,Rural,Low
USC00164931,32.4169,-93.4428,KORAN,9.0,0.0,0.0,318.86632476608,Rural,Low,9.0,0.0,0.0,318.86632476608,Rural,Low
USC00165021,30.2192,-92.065,LAFAYETTE,9.0,0.0,0.0,50.58806650613909,Inland,Low,9.0,2.0,22.22,50.58806650613909,Inland,High
USC00165065,30.0206,-92.7681,LAKE ARTHUR 7 SW,9.0,0.0,0.0,45.13855868684386,Coastal,Low,9.0,3.0,33.33,45.13855868684386,Coastal,High
USC00165072,30.3014,-93.2689,LAKE CHARLES 7 NW,9.0,0.0,0.0,67.53813806085375,Rural,Low,9.0,2.0,22.22,67.53813806085375,Rural,High
USC00165074,30.2544,-93.2186,LAKE CHARLES 2 N,9.0,0.0,0.0,61.580915576411435,Inland,Low,9.0,2.0,22.22,61.580915576411435,Inland,High
USC00165076,30.2142,-93.2494,LAKE CHARLES PORT,9.0,0.0,0.0,56.28029036820988,Inland,Low,9.0,2.0,22.22,56.28029036820988,Inland,High
USC00165090,32.8153,-91.1733,LAKE PROVIDENCE,9.0,0.0,0.0,334.5323783588325,Rural,Low,9.0,0.0,0.0,334.5323783588325,Rural,Low
USC00165146,31.3731,-91.9053,LARTO LAKE,9.0,0.0,0.0,198.60663484803197,Rural,Low,9.0,0.0,0.0,198.60663484803197,Rural,Low
USC00165266,31.1417,-93.2397,LEESVILLE,9.0,0.0,0.0,161.54411750142432,Rural,Low,9.0,0.0,0.0,161.54411750142432,Rural,Low
USC00165287,31.0517,-93.2789,LEESVILLE 6 SSW,9.0,0.0,0.0,149.0599336135372,Rural,Low,9.0,0.0,0.0,149.0599336135372,Rural,Low
USC00165296,29.7869,-92.2083,LELAND BOWMAN LOCK,9.0,0.0,0.0,2.961113639526536,Coastal,Low,9.0,4.0,44.44,2.961113639526536,Coastal,High
USC00165430,30.9336,-90.57,LIVERPOOL 6W,9.0,0.0,0.0,80.5600078506258,Rural,Low,9.0,0.0,0.0,80.5600078506258,Rural,Low
USC00165438,30.5197,-90.7544,LIVINGSTON,9.0,0.0,0.0,54.829998597389064,Rural,Low,9.0,1.0,11.11,54.829998597389064,Rural,High
USC00165522,31.9672,-94.0003,LOGANSPORT,9.0,0.0,0.0,257.698339259556,Rural,Low,9.0,0.0,0.0,257.698339259556,Rural,Low
USC00165610,30.0306,-89.9636,LOUISIANA NATURE CTR,9.0,0.0,0.0,4.415646490900287,Coastal,Low,9.0,9.0,100.0,4.415646490900287,Coastal,High
USC00165620,30.3644,-91.1672,LSU BEN-HUR FARM,9.0,0.0,0.0,85.28965175279708,Rural,Low,9.0,0.0,0.0,85.28965175279708,Rural,Low
USC00165624,29.5814,-89.8222,LSU CITRUS RSCH STN,9.0,0.0,0.0,9.917704794601812,Coastal,Low,9.0,9.0,100.0,9.917704794601812,Coastal,High
USC00165630,31.1783,-92.4108,LSU DEAN LEE RSCH STN,9.0,0.0,0.0,180.31467031318493,Rural,Low,9.0,0.0,0.0,180.31467031318493,Rural,Low
USC00165783,30.0389,-90.6936,LUTCHER,9.0,0.0,0.0,31.967955740614126,Coastal,Low,9.0,0.0,0.0,31.967955740614126,Coastal,Low
USC00165874,32.0711,-93.7589,MANSFIELD 4 NW,9.0,9.0,100.0,270.88140820026405,Rural,High,9.0,0.0,0.0,270.88140820026405,Rural,Low
USC00165892,31.5769,-93.4817,MANY,9.0,0.0,0.0,209.08466743498735,Rural,Low,9.0,0.0,0.0,209.08466743498735,Rural,Low
USC00165896,31.5119,-93.62,MANY 9 WSW,9.0,0.0,0.0,198.6704350876625,Rural,Low,9.0,2.0,22.22,198.6704350876625,Rural,High
USC00165920,31.1286,-92.0644,MARKSVILLE,9.0,0.0,0.0,167.6709289459056,Rural,Low,9.0,0.0,0.0,167.6709289459056,Rural,Low
USC00165926,29.7853,-90.1158,MARRERO 9 SSW,9.0,0.0,0.0,27.38186086582364,Coastal,Low,9.0,9.0,100.0,27.38186086582364,Coastal,High
USC00165935,32.0775,-93.2167,MARTIN FIRE TWR,9.0,0.0,0.0,279.22019145536296,Rural,Low,9.0,9.0,100.0,279.22019145536296,Rural,High
USC00166157,29.9903,-90.1431,METAIRIE,9.0,0.0,0.0,4.3165014500641785,Coastal,Low,9.0,9.0,100.0,4.3165014500641785,Coastal,High
USC00166244,32.6053,-93.2947,MINDEN,9.0,0.0,0.0,345.80438872737835,Inland,Low,9.0,0.0,0.0,345.80438872737835,Inland,Low
USC00166314,32.4936,-92.0319,MONROE DELTA CC,9.0,0.0,0.0,340.66729599950787,Rural,Low,9.0,0.0,0.0,340.66729599950787,Rural,Low
USC00166364,32.7053,-93.9603,MOORINGSPORT 1 N,9.0,0.0,0.0,354.62752407137214,Rural,Low,9.0,9.0,100.0,354.62752407137214,Rural,High
USC00166394,29.6833,-91.1761,MORGAN CITY,9.0,0.0,0.0,11.258391792057687,Coastal,Low,9.0,0.0,0.0,11.258391792057687,Coastal,Low
USC00166431,30.2944,-93.2083,MOSS BLUFF,9.0,0.0,0.0,66.80398836495283,Rural,Low,9.0,2.0,22.22,66.80398836495283,Rural,High
USC00166466,30.9503,-90.3061,MT HERMON 2W,9.0,0.0,0.0,73.41979124059833,Rural,Low,9.0,0.0,0.0,73.41979124059833,Rural,Low
USC00166561,29.9342,-91.0164,NAPOLEONVILLE,9.0,0.0,0.0,48.02396740177465,Coastal,Low,9.0,3.0,33.33,48.02396740177465,Coastal,High
USC00166582,31.7722,-93.0956,NATCHITOCHES,9.0,0.0,0.0,244.32483275009895,Inland,Low,9.0,0.0,0.0,244.32483275009895,Inland,Low
USC00166657,30.0292,-91.8844,NEW IBERIA AP - ACADIANA RGNL,9.0,0.0,0.0,24.630692322565043,Coastal,Low,9.0,2.0,22.22,24.630692322565043,Coastal,High
USC00166666,29.9508,-90.0511,NEW ORLEANS ALGIERS,9.0,0.0,0.0,11.314954008043332,Coastal,Low,9.0,0.0,0.0,11.314954008043332,Coastal,Low
USC00166686,30.7267,-91.3672,NEW ROADS 5 NE,9.0,0.0,0.0,125.46392694965462,Rural,Low,9.0,0.0,0.0,125.46392694965462,Rural,Low
USC00166808,30.9678,-91.1003,NORWOOD,9.0,0.0,0.0,122.11508367020576,Rural,Low,9.0,0.0,0.0,122.11508367020576,Rural,Low
USC00166836,30.8214,-92.6697,OAKDALE,9.0,0.0,0.0,145.7688394854086,Rural,Low,9.0,2.0,22.22,145.7688394854086,Rural,High
USC00166866,32.8642,-91.38,OAK GROVE,9.0,0.0,0.0,348.52079581501374,Rural,Low,9.0,0.0,0.0,348.52079581501374,Rural,Low
USC00166868,32.6228,-91.7764,OAK RIDGE,9.0,0.0,0.0,339.2869169081266,Rural,Low,9.0,0.0,0.0,339.2869169081266,Rural,Low
USC00166911,30.7531,-90.9939,OAKNOLIA 2N,9.0,0.0,0.0,95.06285515618052,Rural,Low,9.0,0.0,0.0,95.06285515618052,Rural,Low
USC00166938,30.6036,-92.7739,OBERLIN FIRE TWR,9.0,0.0,0.0,115.37878272565018,Rural,Low,9.0,0.0,0.0,115.37878272565018,Rural,Low
USC00166968,30.2869,-93.1444,OLD TOWN BAY,9.0,0.0,0.0,66.38651492697176,Rural,Low,9.0,2.0,22.22,66.38651492697176,Rural,High
USC00166978,31.8922,-92.2422,OLLA,9.0,0.0,0.0,268.7344528587855,Rural,Low,9.0,0.0,0.0,268.7344528587855,Rural,Low
USC00166995,30.5081,-92.0925,OPELOUSAS,9.0,0.0,0.0,87.88678191192989,Rural,Low,9.0,0.0,0.0,87.88678191192989,Rural,Low
USC00167096,29.7892,-90.4286,PARADIS 7 S,9.0,0.0,0.0,36.93202276573639,Coastal,Low,9.0,0.0,0.0,36.93202276573639,Coastal,Low
USC00167304,30.7111,-90.7525,PINE GROVE FIRE TWR,9.0,0.0,0.0,71.05962688457677,Rural,Low,9.0,0.0,0.0,71.05962688457677,Rural,Low
USC00167312,32.7547,-91.535,PIONEER 6 W,,,,,,,9.0,0.0,0.0,342.094898984017,Rural,Low
USC00167344,32.8922,-93.645,PLAIN DEALING,9.0,9.0,100.0,379.6489861503556,Rural,High,9.0,0.0,0.0,379.6489861503556,Rural,Low
USC00167366,30.3214,-91.2517,PLAQUEMINE 2 N,9.0,0.0,0.0,86.00675428534643,Inland,Low,9.0,0.0,0.0,86.00675428534643,Inland,Low
USC00167425,30.4297,-90.3631,PONCHATOULA 4 E,9.0,0.0,0.0,14.4864334700806,Coastal,Low,9.0,0.0,0.0,14.4864334700806,Coastal,Low
USC00167448,30.4508,-91.2183,PORT ALLEN,9.0,0.0,0.0,94.18632373835311,Inland,Low,9.0,2.0,22.22,94.18632373835311,Inland,High
USC00167590,32.3644,-92.7125,QUITMAN 2,9.0,9.0,100.0,331.9874489580988,Rural,High,9.0,0.0,0.0,331.9874489580988,Rural,Low
USC00167651,30.5114,-93.2172,RAGLEY 1W,9.0,9.0,100.0,92.1790240383858,Rural,High,9.0,9.0,100.0,92.1790240383858,Rural,High
USC00167691,32.4936,-91.7486,RAYVILLE,9.0,9.0,100.0,323.08591455904855,Rural,High,9.0,0.0,0.0,323.08591455904855,Rural,Low
USC00167729,31.2544,-91.96,RED RVR LOCK #1,9.0,0.0,0.0,183.28357147849331,Rural,Low,9.0,0.0,0.0,183.28357147849331,Rural,Low
USC00167732,31.1872,-92.2906,RED RIVER LOCK # 2,9.0,0.0,0.0,178.39993703138234,Rural,Low,9.0,2.0,22.22,178.39993703138234,Rural,High
USC00167738,32.4219,-93.6381,RED RVR RSCH STN,9.0,0.0,0.0,317.60892959356335,Rural,Low,9.0,0.0,0.0,317.60892959356335,Rural,Low
USC00167767,30.0564,-90.5803,RESERVE,9.0,0.0,0.0,19.53218787235331,Coastal,Low,9.0,0.0,0.0,19.53218787235331,Coastal,Low
USC00167924,32.3556,-93.6425,ROBSON,9.0,0.0,0.0,308.85529543243746,Rural,Low,9.0,0.0,0.0,308.85529543243746,Rural,Low
USC00167932,29.7286,-92.8181,ROCKEFELLER WL REFUGE,9.0,0.0,0.0,8.732143089700227,Coastal,Low,9.0,5.0,55.56,8.732143089700227,Coastal,High
USC00168046,30.9461,-93.2789,ROSEPINE RSCH STN,9.0,0.0,0.0,136.39306389800518,Rural,Low,9.0,2.0,22.22,136.39306389800518,Rural,High
USC00168067,32.51,-92.6503,RUSTON LA TECH,9.0,0.0,0.0,352.3967592290746,Rural,Low,9.0,0.0,0.0,352.3967592290746,Rural,Low
USC00168094,32.3625,-93.14,SAILES FIRE TWR,9.0,0.0,0.0,317.68023087126323,Rural,Low,9.0,0.0,0.0,317.68023087126323,Rural,Low
USC00168108,29.8722,-89.83,ST BERNARD,9.0,0.0,0.0,9.842982698133405,Coastal,Low,9.0,9.0,100.0,9.842982698133405,Coastal,High
USC00168136,30.7775,-91.3769,ST FRANCISVILLE,9.0,0.0,0.0,129.9607338631294,Rural,Low,9.0,0.0,0.0,129.9607338631294,Rural,Low
USC00168139,30.2725,-91.0994,ST GABRIEL,9.0,0.0,0.0,75.46085900925269,Rural,Low,9.0,0.0,0.0,75.46085900925269,Rural,Low
USC00168163,31.9497,-91.2336,ST JOSEPH 3 N,9.0,0.0,0.0,232.3305361589776,Rural,Low,9.0,0.0,0.0,232.3305361589776,Rural,Low
USC00168181,30.0858,-91.8694,ST MARTINVILLE 3 SW,9.0,0.0,0.0,32.00426442028813,Coastal,Low,9.0,0.0,0.0,32.00426442028813,Coastal,Low
USC00168436,32.5158,-93.7447,SHREVEPORT DWTN,9.0,0.0,0.0,329.4648332641394,Inland,Low,9.0,0.0,0.0,329.4648332641394,Inland,Low
USC00168444,32.3794,-93.8019,SHREVEPORT SOUTHERN HILLS,9.0,0.0,0.0,311.37455538856227,Rural,Low,9.0,0.0,0.0,311.37455538856227,Rural,Low
USC00168539,30.265,-89.7697,SLIDELL,9.0,0.0,0.0,3.26226475200813,Coastal,Low,9.0,0.0,0.0,3.26226475200813,Coastal,Low
USC00168586,32.5558,-91.1747,SONDHEIMER,9.0,9.0,100.0,302.2232606436156,Rural,High,,,,,,
USC00168669,32.9006,-92.5714,SPEARSVILLE FIRE TWR,9.0,0.0,0.0,403.90523331871225,Rural,Low,9.0,9.0,100.0,403.90523331871225,Rural,High
USC00168683,32.9922,-93.4417,SPRINGHILL,9.0,0.0,0.0,394.5360725888137,Rural,Low,9.0,0.0,0.0,394.5360725888137,Rural,Low
USC00168785,32.7025,-92.0814,STERLINGTON,9.0,0.0,0.0,366.44000833938435,Rural,Low,9.0,0.0,0.0,366.44000833938435,Rural,Low
USC00168831,30.2383,-93.3447,SULPHUR,9.0,0.0,0.0,57.91408240507409,Inland,Low,9.0,0.0,0.0,57.91408240507409,Inland,Low
USC00168861,30.6433,-89.9239,SUN,9.0,0.0,0.0,39.51446781559134,Coastal,Low,9.0,0.0,0.0,39.51446781559134,Coastal,Low
USC00168906,30.5325,-89.8742,TALISHEEK,9.0,0.0,0.0,30.237141281354216,Coastal,Low,9.0,9.0,100.0,30.237141281354216,Coastal,High
USC00168923,32.3994,-91.1842,TALLULAH,9.0,0.0,0.0,283.38684451154336,Rural,Low,9.0,0.0,0.0,283.38684451154336,Rural,Low
USC00168941,29.91,-90.0342,TERRYTOWN 3S,9.0,0.0,0.0,16.702059132686728,Coastal,Low,9.0,0.0,0.0,16.702059132686728,Coastal,Low
USC00168945,30.5981,-90.4472,TICKFAW 3 ENE,9.0,0.0,0.0,36.6656774376926,Coastal,Low,9.0,0.0,0.0,36.6656774376926,Coastal,Low
USC00169013,29.7547,-90.7747,THIBODAUX 4 SE,9.0,0.0,0.0,53.44499655212224,Rural,Low,9.0,0.0,0.0,53.44499655212224,Rural,Low
USC00169074,31.2022,-93.5725,TOLEDO BEND LAKE,9.0,9.0,100.0,159.23894095197022,Rural,High,9.0,0.0,0.0,159.23894095197022,Rural,Low
USC00169357,31.5653,-91.4333,VIDALIA #2,9.0,0.0,0.0,203.51335556725022,Inland,Low,9.0,0.0,0.0,203.51335556725022,Inland,Low
USC00169369,30.695,-92.2664,VILLE PLATTE,9.0,0.0,0.0,115.57540366856591,Rural,Low,9.0,1.0,11.11,115.57540366856591,Rural,High
USC00169392,32.9033,-93.9819,VIVIAN,9.0,0.0,0.0,380.9193858514466,Rural,Low,9.0,0.0,0.0,380.9193858514466,Rural,Low
USC00169480,30.5622,-90.9214,WATSON 3 ESE,9.0,0.0,0.0,72.47601056297451,Rural,Low,9.0,9.0,100.0,72.47601056297451,Rural,High
USC00169631,32.46,-92.1483,W MONROE,9.0,0.0,0.0,342.27527457696,Rural,Low,9.0,0.0,0.0,342.27527457696,Rural,Low
USC00169803,31.9622,-92.6561,WINNFIELD 3 N,9.0,0.0,0.0,285.84827721721723,Rural,Low,9.0,0.0,0.0,285.84827721721723,Rural,Low
USC00169804,32.1411,-91.7089,WINNSBORO 2 SE,9.0,0.0,0.0,281.985385888991,Rural,Low,9.0,0.0,0.0,281.985385888991,Rural,Low
USC00169806,32.0997,-91.7022,WINNSBORO 5 SSE,9.0,0.0,0.0,277.1245014826595,Rural,Low,9.0,0.0,0.0,277.1245014826595,Rural,Low
USC00169809,32.0294,-92.6553,WINONA FIRE TWR,9.0,0.0,0.0,293.8592968098711,Rural,Low,9.0,0.0,0.0,293.8592968098711,Rural,Low
USC00169930,30.6814,-91.125,ZACHARY,9.0,0.0,0.0,99.85577117958444,Rural,Low,9.0,0.0,0.0,99.85577117958444,Rural,Low
USC00169980,31.6597,-93.6633,ZWOLLE 2 NW,9.0,0.0,0.0,217.54268220840393,Rural,Low,9.0,0.0,0.0,217.54268220840393,Rural,Low
USC00220039,33.3117,-89.1667,ACKERMAN,9.0,0.0,0.0,360.92218994194565,Rural,Low,9.0,0.0,0.0,360.92218994194565,Rural,Low
USC00220218,30.2208,-89.4978,ANSLEY,9.0,0.0,0.0,3.8464049872124275,Coastal,Low,9.0,9.0,100.0,3.8464049872124275,Coastal,High
USC00220521,30.3758,-89.5989,BAY ST LOUIS NASA,9.0,0.0,0.0,24.340202088407345,Coastal,Low,9.0,2.0,22.22,24.340202088407345,Coastal,High
USC00220523,31.9694,-89.2889,BAY SPRINGS,9.0,0.0,0.0,202.80289287554115,Rural,Low,9.0,0.0,0.0,202.80289287554115,Rural,Low
USC00220585,31.2353,-88.9189,BEAUMONT EXPSTATION,9.0,0.0,0.0,102.83087961959959,Rural,Low,9.0,0.0,0.0,102.83087961959959,Rural,Low
USC00220660,33.1772,-90.4919,BELZONI,9.0,0.0,0.0,366.5127978395136,Rural,Low,9.0,0.0,0.0,366.5127978395136,Rural,Low
USC00220792,30.3931,-89.0008,BILOXI,9.0,0.0,0.0,1.1743478229938416,Coastal,Low,9.0,0.0,0.0,1.1743478229938416,Coastal,Low
USC00220891,33.2781,-88.7931,BLUFF LAKE,9.0,0.0,0.0,344.1882425010683,Rural,Low,9.0,0.0,0.0,344.1882425010683,Rural,Low
USC00221094,31.5447,-90.4581,BROOKHAVEN CITY,9.0,0.0,0.0,152.49668732247022,Rural,Low,9.0,0.0,0.0,152.49668732247022,Rural,Low
USC00221174,31.5475,-88.5172,BUCKATUNNA 1 NE,9.0,0.0,0.0,118.4635963659321,Rural,Low,9.0,0.0,0.0,118.4635963659321,Rural,Low
USC00221389,32.6714,-90.0361,CANTON 4N,9.0,0.0,0.0,298.37231044379956,Rural,Low,9.0,0.0,0.0,298.37231044379956,Rural,Low
USC00221489,32.7506,-89.5389,CARTHAGE,9.0,0.0,0.0,309.3054778648609,Rural,Low,9.0,0.0,0.0,309.3054778648609,Rural,Low
USC00221578,31.0942,-91.0686,CENTREVILLE,9.0,0.0,0.0,130.77720167652632,Rural,Low,9.0,0.0,0.0,130.77720167652632,Rural,Low
USC00221852,31.6419,-89.5572,COLLINS,9.0,0.0,0.0,165.89101722768555,Rural,Low,9.0,0.0,0.0,165.89101722768555,Rural,Low
USC00221860,32.42,-88.7603,COLLINSVILLE 7 SE,9.0,0.0,0.0,234.38332690152168,Rural,Low,9.0,0.0,0.0,234.38332690152168,Rural,Low
USC00221865,31.2503,-89.8361,COLUMBIA,9.0,0.0,0.0,117.21843157984004,Rural,Low,9.0,0.0,0.0,117.21843157984004,Rural,Low
USC00221880,33.4678,-88.3847,COLUMBUS,9.0,0.0,0.0,360.9958134534097,Rural,Low,9.0,0.0,0.0,360.9958134534097,Rural,Low
USC00222034,32.0853,-88.5297,CRANDALL 8 N,9.0,0.0,0.0,184.36876958693944,Rural,Low,9.0,0.0,0.0,184.36876958693944,Rural,Low
USC00222046,33.2778,-88.7008,CRAWFORD 5 W,9.0,9.0,100.0,341.7589059947031,Rural,High,9.0,0.0,0.0,341.7589059947031,Rural,Low
USC00222094,31.9461,-90.3775,CRYSTAL SPRINGS EXP STN,9.0,0.0,0.0,203.43252740810908,Rural,Low,9.0,9.0,100.0,203.43252740810908,Rural,High
USC00222281,32.7656,-88.7444,DE KALB 4 W,,,,,,,9.0,9.0,100.0,277.1517681355538,Rural,High
USC00222385,31.9544,-89.9328,D'LO 2 SW,9.0,0.0,0.0,205.4376344776886,Rural,Low,9.0,0.0,0.0,205.4376344776886,Rural,Low
USC00223107,32.36,-89.4208,FOREST,9.0,0.0,0.0,256.09399884771483,Rural,Low,9.0,0.0,0.0,256.09399884771483,Rural,Low
USC00223340,32.9267,-88.8536,GHOLSON 8 W,9.0,0.0,0.0,301.1387019573126,Rural,Low,9.0,0.0,0.0,301.1387019573126,Rural,Low
USC00223441,31.17,-91.0258,GLOSTER,9.0,0.0,0.0,134.86679233168647,Rural,Low,9.0,0.0,0.0,134.86679233168647,Rural,Low
USC00223516,32.5008,-89.9256,GOSHEN SPRINGS 3 NW,9.0,0.0,0.0,276.90650723011635,Rural,Low,9.0,0.0,0.0,276.90650723011635,Rural,Low
USC00223605,33.3592,-91.06,GREENVILLE,9.0,0.0,0.0,400.61110397920635,Rural,Low,9.0,0.0,0.0,400.61110397920635,Rural,Low
USC00223667,30.4542,-89.125,GULFPORT 3NW,9.0,0.0,0.0,12.8345731093758,Coastal,Low,9.0,9.0,100.0,12.8345731093758,Coastal,High
USC00223671,30.3772,-89.1228,GULFPORT NAVAL CTR,9.0,0.0,0.0,3.324129436387046,Coastal,Low,9.0,0.0,0.0,3.324129436387046,Coastal,Low
USC00223887,31.2547,-89.3392,HATTIESBURG 5SW,9.0,0.0,0.0,113.29976137751727,Rural,Low,9.0,0.0,0.0,113.29976137751727,Rural,Low
USC00223920,31.8328,-90.4542,HAZLEHURST 5 SW,9.0,0.0,0.0,189.67621584827737,Rural,Low,9.0,0.0,0.0,189.67621584827737,Rural,Low
USC00224470,32.2964,-90.2092,JACKSON STATE,9.0,0.0,0.0,248.40569007176714,Inland,Low,9.0,0.0,0.0,248.40569007176714,Inland,Low
USC00224702,32.7247,-88.6631,KIPLING 4 NNW,9.0,0.0,0.0,269.4637070013561,Rural,Low,9.0,9.0,100.0,269.4637070013561,Rural,High
USC00224776,33.0583,-89.5797,KOSCIUSKO,9.0,0.0,0.0,349.80273203594027,Rural,Low,9.0,0.0,0.0,349.80273203594027,Rural,Low
USC00224939,31.6756,-89.1236,LAUREL,9.0,0.0,0.0,161.76167870424928,Rural,Low,9.0,0.0,0.0,161.76167870424928,Rural,Low
USC00224966,31.1481,-88.6567,LEAKESVILLE 6 WSW,9.0,0.0,0.0,87.76206415677402,Rural,Low,9.0,0.0,0.0,87.76206415677402,Rural,Low
USC00225020,33.4789,-90.8436,LELAND 5 NE,9.0,0.0,0.0,411.4267097362127,Rural,Low,9.0,0.0,0.0,411.4267097362127,Rural,Low
USC00225062,33.1228,-90.0517,LEXINGTON,9.0,0.0,0.0,358.0584698874684,Rural,Low,9.0,0.0,0.0,358.0584698874684,Rural,Low
USC00225070,31.1658,-90.8178,LIBERTY,9.0,9.0,100.0,120.66344696333095,Rural,High,9.0,9.0,100.0,120.66344696333095,Rural,High
USC00225247,33.1356,-89.0711,LOUISVILLE,9.0,0.0,0.0,335.24926013352723,Rural,Low,9.0,0.0,0.0,335.24926013352723,Rural,Low
USC00225361,33.1544,-88.5586,MACON 3N,9.0,0.0,0.0,322.4960233786486,Rural,Low,9.0,0.0,0.0,322.4960233786486,Rural,Low
USC00225611,31.1917,-90.5147,MCCOMB 6SW (PERCY QUINN),9.0,0.0,0.0,109.16224390152705,Rural,Low,9.0,0.0,0.0,109.16224390152705,Rural,Low
USC00225704,31.4664,-90.8853,MEADVILLE,9.0,0.0,0.0,158.25695066136436,Rural,Low,9.0,0.0,0.0,158.25695066136436,Rural,Low
USC00225943,31.8375,-89.5975,MIZE 3SW,9.0,0.0,0.0,191.88175781711,Rural,Low,9.0,0.0,0.0,191.88175781711,Rural,Low
USC00225987,31.5519,-90.1058,MONTICELLO,9.0,0.0,0.0,151.03550541818166,Rural,Low,9.0,0.0,0.0,151.03550541818166,Rural,Low
USC00225989,31.5519,-90.1058,MONTICELLO 2,9.0,0.0,0.0,151.03550541818166,Rural,Low,9.0,9.0,100.0,151.03550541818166,Rural,High
