ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
US1NJBT0004,39.9684,-74.8648,MOUNT LAUREL TWP 2.5 ENE,12,2,16.67
US1NJBT0005,39.8315,-74.8083,MEDFORD TWP 2.4 SSE,12,1,8.33
US1NJBT0010,39.9164,-74.5788,PEMBERTON TWP 3.0 SSE,12,10,83.33
US1NJBT0018,39.8596,-74.8537,MEDFORD TWP 1.7 W,12,10,83.33
US1NJBT0023,40.0085,-74.908,MOORESTOWN TWP 2.7 NE,12,5,41.67
US1NJBT0025,39.821,-74.5383,WOODLAND TWP 1.8 SW,12,1,8.33
US1NJBT0035,39.9321,-74.7736,SOUTHAMPTON TWP 3.2 WNW,12,1,8.33
US1NJBT0036,39.8594,-74.7971,MEDFORD LAKES 0.4 ENE,12,3,25.0
US1NJBT0040,39.9071,-74.717,SOUTHAMPTON TWP 0.5 S,12,3,25.0
US1NJBT0045,39.9551,-74.6817,PEMBERTON 1.1 S,12,6,50.0
US1NJBT0052,39.9971,-74.7772,MOUNT HOLLY TWP 0.5 ENE,12,6,50.0
US1NJCN0017,39.8183,-74.9956,LINDENWOLD 0.3 WNW,12,2,16.67
US1NJCN0020,39.765,-74.9615,BERLIN 2.2 SW,12,1,8.33
US1NJES0011,40.8648,-74.2157,CEDAR GROVE TWP 0.9 NE,12,10,83.33
US1NJES0019,40.8615,-74.2775,WEST CALDWELL TWP 1.3 NE,12,2,16.67
US1NJGL0010,39.7555,-75.236,MULLICA HILL 1.3 NNW,12,5,41.67
US1NJGL0012,39.7739,-75.0925,WASHINGTON TWP 2.1 NNW,12,5,41.67
US1NJGL0015,39.6916,-75.0596,MONROE TWP 5.1 WNW,12,1,8.33
US1NJGL0017,39.7111,-75.1402,GLASSBORO 1.6 WNW,12,4,33.33
US1NJGL0019,39.8286,-75.122,DEPTFORD TWP 0.9 NNW,12,11,91.67
US1NJGL0022,39.8009,-75.2387,EAST GREENWICH TWP 0.7 N,12,4,33.33
US1NJGL0030,39.7242,-75.0607,WASHINGTON TWP 1.7 SSE,12,1,8.33
US1NJGL0031,39.7103,-75.0654,WASHINGTON TWP 2.6 S,12,8,66.67
US1NJHD0002,40.7729,-74.1409,KEARNY 1.7 NW,12,2,16.67
US1NJHN0001,40.7261,-74.8433,CALIFON 0.6 NW,12,3,25.0
US1NJHN0003,40.6418,-74.8827,CLINTON 1.6 ENE,12,1,8.33
US1NJHN0005,40.5724,-74.8147,READINGTON TWP 2.0 WSW,12,2,16.67
US1NJHN0007,40.66,-75.008,BETHLEHEM TWP 0.6 S,12,7,58.33
US1NJHN0009,40.5663,-74.9443,FRANKLIN TWP 0.4 W,12,9,75.0
US1NJHN0025,40.6418,-74.8249,LEBANON 0.5 E,12,8,66.67
US1NJHN0026,40.5726,-75.0123,ALEXANDRIA TWP 1.5 SE,12,4,33.33
US1NJHN0031,40.5342,-75.0559,FRENCHTOWN 0.5 N,12,5,41.67
US1NJMC0001,40.3295,-74.782,PENNINGTON 0.5 ENE,12,2,16.67
US1NJMC0003,40.3294,-74.6482,WEST WINDSOR TWP 3.0 NNW,12,7,58.33
US1NJMC0008,40.324,-74.8523,HOPEWELL TWP 2.8 WSW,12,6,50.0
US1NJMC0009,40.2707,-74.7295,LAWRENCE TWP 1.8 SSW,12,3,25.0
US1NJMC0021,40.1918,-74.6786,HAMILTON TWP 0.9 S,12,11,91.67
US1NJMC0022,40.2733,-74.7175,LAWRENCE TWP 1.6 S,12,3,25.0
US1NJMC0029,40.2778,-74.7926,EWING TWP 1.2 N,12,7,58.33
US1NJMC0030,40.3046,-74.758,HOPEWELL TWP 3.9 SE,12,9,75.0
US1NJMD0006,40.3003,-74.5286,CRANBURY TWP 0.9 SSW,12,8,66.67
US1NJMD0023,40.5789,-74.4014,SOUTH PLAINFIELD 0.8 ENE,12,4,33.33
US1NJMD0028,40.4897,-74.4409,NEW BRUNSWICK 0.3 NE,12,1,8.33
US1NJMD0038,40.5629,-74.3669,EDISON TWP 1.9 N,12,6,50.0
US1NJMD0039,40.4739,-74.4,EAST BRUNSWICK TWP 3.3 NNE,12,4,33.33
US1NJMD0045,40.5759,-74.2847,WOODBRIDGE TWP 1.1 NNE,12,7,58.33
US1NJMN0005,40.2421,-74.0298,OCEAN TWP 0.8 SE,12,5,41.67
US1NJMN0006,40.3622,-74.0833,RED BANK 1.3 NW,12,5,41.67
US1NJMN0008,40.1678,-74.0261,LAKE COMO 0.2 S,12,9,75.0
US1NJMN0015,40.3773,-74.1595,HOLMDEL TWP 0.7 E,12,8,66.67
US1NJMN0016,40.2279,-74.3142,FREEHOLD TWP 1.0 WNW,12,9,75.0
US1NJMN0020,40.1739,-74.0656,WALL TWP 1.7 ENE,12,3,25.0
US1NJMN0024,40.18,-74.052,WALL TWP 2.5 ENE,12,7,58.33
US1NJMN0032,40.3627,-74.0312,FAIR HAVEN 0.4 E,12,4,33.33
US1NJMN0042,40.1526,-74.1974,HOWELL TWP 2.0 S,12,10,83.33
US1NJMN0044,40.3716,-73.9972,RUMSON 0.7 NNE,12,1,8.33
US1NJMN0049,40.1761,-74.0353,BELMAR 0.6 WSW,12,9,75.0
US1NJMN0051,40.3671,-73.9979,RUMSON 0.5 NE,12,8,66.67
US1NJMN0052,40.235,-74.4755,MILLSTONE TWP 2.9 WNW,12,1,8.33
US1NJMN0055,40.251,-74.2819,FREEHOLD 0.7 SSW,12,1,8.33
US1NJMN0058,40.3004,-74.3311,MANALAPAN TWP 1.6 NNE,12,5,41.67
US1NJMS0009,40.8581,-74.658,ROXBURY TWP 1.7 S,12,11,91.67
US1NJMS0011,40.9096,-74.4141,BOONTON 0.6 NW,12,2,16.67
US1NJMS0014,40.7556,-74.4098,MADISON 0.5 ESE,12,5,41.67
US1NJMS0015,40.7836,-74.6325,MENDHAM TWP 2.0 W,12,3,25.0
US1NJMS0025,40.8315,-74.5449,RANDOLPH TWP 2.1 ESE,12,2,16.67
US1NJMS0039,40.8533,-74.447,PARSIPPANY-TROY HILLS TWP 1.3,12,8,66.67
US1NJMS0040,40.7481,-74.3908,CHATHAM 0.6 NW,12,1,8.33
US1NJMS0042,40.8398,-74.5432,RANDOLPH TWP 2.0 E,12,1,8.33
US1NJMS0047,40.7924,-74.45,MORRISTOWN 1.4 E,12,11,91.67
US1NJMS0049,40.778,-74.3992,FLORHAM PARK 0.2 WNW,12,1,8.33
US1NJOC0001,40.0936,-74.103,BRICK TWP 2.4 N,12,7,58.33
US1NJOC0006,40.0797,-74.0989,BRICK TWP 1.5 NNE,12,7,58.33
US1NJOC0008,39.9847,-74.0726,LAVALLETTE 1.1 N,12,7,58.33
US1NJOC0009,39.9496,-74.1363,TOMS RIVER TWP 3.1 SSE,12,8,66.67
US1NJOC0017,39.8626,-74.141,LACEY TWP 6.3 E,12,1,8.33
US1NJOC0019,39.9409,-74.1749,PINE BEACH 0.4 NW,12,11,91.67
US1NJOC0024,39.9331,-74.1455,BERKELEY TWP 2.9 ENE,12,3,25.0
US1NJOC0033,40.1535,-74.3859,JACKSON TWP 4.1 NNW,12,9,75.0
US1NJOC0034,40.128,-74.293,JACKSON TWP 2.4 NE,12,11,91.67
US1NJOC0049,40.1018,-74.2757,JACKSON TWP 4.3 E,12,11,91.67
US1NJOC0051,39.735,-74.2525,STAFFORD TWP 2.2 NNE,12,4,33.33
US1NJPS0004,40.9713,-74.1856,NORTH HALEDON 0.6 N,12,2,16.67
US1NJPS0015,40.9369,-74.2515,WAYNE TWP 0.8 SSW,12,11,91.67
US1NJPS0018,40.9163,-74.2005,PATERSON 2.0 W,12,10,83.33
US1NJPS0021,41.0739,-74.368,WEST MILFORD TWP 2.5 SSE,12,1,8.33
US1NJPS0022,41.0653,-74.2571,RINGWOOD 3.0 SSE,12,1,8.33
US1NJSM0002,40.6831,-74.5524,BERNARDS TWP 0.9 ENE,12,3,25.0
US1NJSM0012,40.5006,-74.4875,FRANKLIN TWP 3.8 ENE,12,3,25.0
US1NJSM0013,40.5704,-74.6053,SOMERVILLE 0.2 ENE,12,5,41.67
US1NJSM0015,40.5017,-74.6671,HILLSBOROUGH TWP 0.4 ENE,12,5,41.67
US1NJSM0022,40.3936,-74.6773,MONTGOMERY TWP 2.3 S,12,5,41.67
US1NJSM0023,40.4511,-74.6699,MONTGOMERY TWP 1.8 NNE,12,8,66.67
US1NJSM0026,40.5123,-74.5174,FRANKLIN TWP 3.1 NE,12,3,25.0
US1NJSM0027,40.5138,-74.6739,HILLSBOROUGH TWP 1.0 N,12,7,58.33
US1NJSM0031,40.7343,-74.6478,PEAPACK-GLADSTONE 1.3 NNE,12,11,91.67
US1NJSM0033,40.5247,-74.7029,HILLSBOROUGH TWP 2.4 NW,12,5,41.67
US1NJSM0040,40.6148,-74.4994,WARREN TWP 1.5 SSE,12,9,75.0
US1NJSM0045,40.5606,-74.6649,BRIDGEWATER TWP 3.8 SW,12,3,25.0
US1NJSM0046,40.614,-74.6228,BRIDGEWATER TWP 1.6 NNW,12,5,41.67
US1NJSM0049,40.5816,-74.6674,BRIDGEWATER TWP 3.2 WSW,12,3,25.0
US1NJSM0050,40.6092,-74.6992,BRANCHBURG TWP 3.3 NNE,12,1,8.33
US1NJSS0001,41.0197,-74.7611,ANDOVER TWP 1.7 W,12,1,8.33
US1NJSS0003,41.2215,-74.488,VERNON TWP 1.7 N,12,11,91.67
US1NJSS0026,41.1569,-74.6348,LAFAYETTE TWP 3.6 NE,12,11,91.67
US1NJSS0027,41.0609,-74.7564,NEWTON 0.5 NNW,12,2,16.67
US1NJSS0028,41.3037,-74.7808,MONTAGUE TWP 2.7 WNW,12,2,16.67
US1NJSS0029,41.0086,-74.6819,SPARTA TWP 4.0 SW,12,7,58.33
US1NJUN0014,40.6588,-74.3358,WESTFIELD 0.6 NE,12,7,58.33
US1NJUN0017,40.6722,-74.3096,CRANFORD TWP 1.1 NNW,12,6,50.0
US1NJUN0018,40.7079,-74.2841,UNION TWP 1.1 NW,12,5,41.67
US1NJWR0007,40.8522,-74.9494,LIBERTY TWP 1.0 S,12,6,50.0
US1NJWR0012,40.7103,-74.9942,FRANKLIN TWP 2.9 E,12,3,25.0
US1NJWR0020,40.8014,-74.9978,OXFORD TWP 0.6 SSW,12,2,16.67
US1NJWR0021,40.7623,-74.9719,WASHINGTON 0.6 ENE,12,6,50.0
US1NJWR0022,41.0238,-74.9212,HARDWICK TWP 3.6 E,12,1,8.33
US1NYDL0008,42.1496,-74.6189,MARGARETVILLE 1.7 ENE,12,10,83.33
US1NYDL0023,41.9351,-75.0784,LONG EDDY 6.5 NNE,12,1,8.33
US1NYDL0024,42.1653,-75.2585,WALTON 6.5 W,12,2,16.67
US1NYDL0025,42.3523,-74.5783,HOBART 4.8 ESE,12,6,50.0
US1NYDT0004,41.5535,-73.7863,HOPEWELL JUNCTION 2.4 SSE,12,1,8.33
US1NYDT0007,41.7887,-73.9356,HYDE PARK 1.5 W,12,10,83.33
US1NYGR0005,42.4429,-73.7866,NEW BALTIMORE 0.2 SE,12,4,33.33
US1NYNS0006,40.7245,-73.5086,LEVITTOWN 0.2 E,12,10,83.33
US1NYNS0007,40.723,-73.711,FLORAL PARK 0.4 W,12,1,8.33
US1NYOR0004,41.2684,-74.416,WARWICK 3.2 WNW,12,9,75.0
US1NYQN0002,40.7145,-73.8819,MIDDLE VILLAGE 0.5 SW,12,2,16.67
US1NYRC0001,40.5421,-74.1476,STATEN ISLAND 4.5 SSE,12,2,16.67
US1NYRC0002,40.5674,-74.1327,STATEN ISLAND 1.4 SE,12,1,8.33
US1NYSF0007,40.9364,-72.5778,JAMESPORT 0.6 SSW,12,6,50.0
US1NYSF0016,40.9234,-73.3305,NORTHPORT 1.6 NNE,12,1,8.33
US1NYSF0017,40.7351,-73.2212,ISLIP 0.2 NW,12,1,8.33
US1NYSF0019,40.8123,-72.7718,EAST MORICHES 0.6 WNW,12,1,8.33
US1NYUL0001,41.9286,-74.0195,KINGSTON 1.1 W,12,4,33.33
US1NYUL0008,41.9162,-74.1832,STONE RIDGE 4.9 NNW,12,3,25.0
US1PABK0004,40.4105,-75.4427,PENNSBURG 3.0 ENE,12,6,50.0
US1PABK0014,40.2366,-74.9213,NEWTOWN 0.8 NE,12,7,58.33
US1PABK0018,40.2092,-74.886,LANGHORNE 2.8 NE,12,3,25.0
US1PACB0015,40.8283,-75.4889,CHAPMAN 6.6 NW,12,1,8.33
US1PACH0018,40.0324,-75.4935,MALVERN 1.1 E,12,7,58.33
US1PACH0020,40.0449,-75.4564,DEVON-BERWYN 0.9 W,12,3,25.0
US1PAMN0007,40.9887,-75.2959,STROUDSBURG 5.1 W,12,10,83.33
US1PAMT0006,40.2763,-75.3006,HATFIELD 0.1 SSW,12,5,41.67
US1PAMT0009,40.2177,-75.4933,COLLEGEVILLE 2.8 NW,12,8,66.67
US1PAMT0012,40.2182,-75.4202,COLLEGEVILLE 2.9 NE,12,11,91.67
US1PAMT0013,40.1685,-75.3005,BLUE BELL 2.3 NW,12,1,8.33
US1PAMT0020,40.2011,-75.409,SKIPPACK 1.4 SSW,12,2,16.67
US1PAMT0027,40.2238,-75.31,LANSDALE 1.9 SW,12,9,75.0
US1PAMT0037,40.3184,-75.3243,SOUDERTON 0.6 NNW,12,8,66.67
US1PAMT0038,40.2707,-75.4659,SCHWENKSVILLE 0.9 N,12,10,83.33
US1PAMT0048,40.0082,-75.3003,ARDMORE 0.5 NW,12,4,33.33
US1PAMT0051,40.2363,-75.3825,HARLEYSVILLE 2.9 S,12,3,25.0
US1PAMT0053,40.2199,-75.4655,COLLEGEVILLE 2.3 N,12,2,16.67
US1PAMT0065,40.1999,-75.4534,COLLEGEVILLE 0.9 NNE,12,5,41.67
US1PAMT0072,40.195,-75.2908,NORTH WALES 1.3 SW,12,1,8.33
US1PAMT0078,40.153,-75.2564,BLUE BELL 0.8 NE,12,6,50.0
US1PANH0001,40.7712,-75.3069,NAZARETH 2.2 N,12,1,8.33
US1PANH0005,40.6114,-75.2259,GLENDON 3.5 S,12,7,58.33
US1PAPH0002,40.0677,-75.0748,ROCKLEDGE 1.3 SE,12,2,16.67
US1PAPH0006,40.0455,-75.2222,WYNDMOOR 3.0 SSW,12,3,25.0
US1PAPH0008,40.025,-75.18,PHILADELPHIA 2.7 WNW,12,2,16.67
US1PAPK0004,41.5075,-75.1163,HAWLEY 3.8 NE,12,2,16.67
US1PAPK0014,41.4153,-75.1702,TAFTON 1.0 NE,12,7,58.33
US1PAWN0004,41.3528,-75.4358,MOSCOW 4.9 E,12,1,8.33
US1PAWN0008,41.6333,-75.05,MILANVILLE 1.5 SE,12,5,41.67
US1PAWN0010,41.8992,-75.4718,STARRUCCA - 27,12,1,8.33
US1PAWN0026,41.5902,-75.359,CANAAN - 11,12,2,16.67
US1PAWN0037,41.625,-75.222,OREGON - 23,12,1,8.33
US1PAWN0041,41.4511,-75.345,LAKE ARIEL 2.0 ESE,12,1,8.33
USC00060808,41.2278,-73.1744,TRUMBULL,12,2,16.67
USC00060961,41.6764,-73.5086,BULLS BRG DAM,12,1,8.33
USC00061508,42.0003,-73.0439,COLEBROOK RVR LAKE,12,6,50.0
USC00061762,41.4003,-73.4211,DANBURY,12,7,58.33
USC00062658,41.95,-73.3667,FALLS VILLAGE,12,1,8.33
USC00063207,41.3503,-72.0378,GROTON,12,7,58.33
USC00065077,41.4072,-72.9031,MT CARMEL,12,7,58.33
USC00065910,41.5267,-72.0653,NORWICH PUBLIC UTILITY PLT,12,1,8.33
USC00066655,41.0825,-73.6386,PUTNAM LAKE,12,5,41.67
USC00066966,41.5833,-73.4333,ROCKY RVR DAM,12,1,8.33
USC00067373,41.7167,-73.3,SHEPAUG DAM,12,1,8.33
USC00067432,41.6444,-72.8167,SHUTTLE MEADOW RSVR,12,6,50.0
USC00068065,41.3819,-73.1717,STEVENSON DAM,12,1,8.33
USC00193213,42.2167,-73.35,GREAT BARRINGTON 2N,12,1,8.33
USC00280331,39.7417,-74.7258,ATSION,12,8,66.67
USC00280990,39.5656,-74.2453,BRANT BEACH-BEACH HAVEN,12,8,66.67
USC00281327,41.1092,-74.4828,CANISTEAR RSVR,12,1,8.33
USC00281582,41.03,-74.4247,CHARLOTTEBURG RSVR,12,3,25.0
USC00282023,40.6667,-74.3236,CRANFORD,12,5,41.67
USC00283181,40.3136,-74.2511,FREEHOLD-MARLBORO,12,1,8.33
USC00285503,40.9939,-74.1453,MIDLAND PARK,12,7,58.33
USC00285728,39.9683,-74.865,MOORESTOWN 4 E,12,1,8.33
USC00286460,41.0356,-74.5011,OAK RIDGE RSVR,12,2,16.67
USC00287587,41.0917,-74.2683,RINGWOOD,12,11,91.67
USC00300889,40.9519,-72.2978,BRIDGEHAMPTON,12,2,16.67
USC00301521,41.9136,-74.5722,CLARYVILLE,12,4,33.33
USC00301761,42.1131,-73.5522,COPAKE,12,7,58.33
USC00302151,40.7211,-73.0908,MOLLOY CERCOM,12,7,58.33
USC00302169,42.0772,-74.9828,DOWNSVILLE DAM,12,4,33.33
USC00302582,41.7167,-74.4,ELLENVILLE,12,5,41.67
USC00304025,42.2475,-73.7922,HUDSON CORRECTIONAL FACILITY,12,7,58.33
USC00307210,41.5917,-74.6142,ROCK HILL 3 SW,12,1,8.33
USC00307274,41.8481,-74.0472,ROSENDALE 2 E,12,10,83.33
USC00307633,40.9586,-73.1047,SETAUKET STRONG,12,9,75.0
USC00307799,42.0167,-74.4167,SLIDE MTN,12,3,25.0
USC00308721,40.8656,-72.8642,UPTON COOP - NWSFO NEW YORK,12,1,8.33
USC00309670,41.2664,-73.7975,YORKTOWN HTS 1W,12,2,16.67
USC00361080,40.5,-75.2042,BUCKSVILLE,12,10,83.33
USC00363437,40.2294,-75.4242,GRATERFORD 1 E,12,2,16.67
USC00365738,41.6725,-75.0642,MILANVILLE,12,1,8.33
USC00366886,39.9586,-75.1728,PHILA FRANKLIN INST,12,1,8.33
USC00367186,41.5889,-75.3303,PROMPTON DAM,12,5,41.67
USC00368263,40.1719,-75.0361,SOUTHAMPTON,12,9,75.0
USW00014719,40.8506,-72.6192,WESTHAMPTON GABRESKI AP,12,1,8.33
USW00014752,41.7353,-72.6511,HARTFORD BRAINARD FLD,12,1,8.33
USW00014758,41.2589,-72.8892,NEW HAVEN TWEED AP,12,2,16.67
USW00054743,40.8764,-74.2828,CALDWELL ESSEX CO AP,12,6,50.0
USW00054779,41.0092,-74.7364,AEROFLEX-ANDOVER AP,12,8,66.67
USW00054785,40.6242,-74.6689,SOMERSET AP,12,8,66.67
USW00054786,40.3303,-75.1228,DOYLESTOWN AP,12,3,25.0
USW00054793,41.1992,-74.6258,SUSSEX AP,12,3,25.0
