station_id,timestamp,pressure,wind_speed,wind_dir,lat,lon,is_missing,pressure_neighbor_div,wind_speed_neighbor_div,pressure_diff1h,pressure_rollstd_3h,pressure_rollmean_3h,pressure_rollstd_6h,pressure_rollmean_6h,pressure_rollstd_12h,pressure_rollmean_12h,pressure_stuck_run,wind_speed_diff1h,wind_speed_rollstd_3h,wind_speed_rollmean_3h,wind_speed_rollstd_6h,wind_speed_rollmean_6h,wind_speed_rollstd_12h,wind_speed_rollmean_12h,wind_speed_stuck_run,hours_since_valid,label,hours_to_failure,risk_score
STN_A_coastal_fails,2012-10-24 14:00:00,1015.4675093422517,9.50944430811578,101.02011700811613,40.6,-73.9,False,0.4776779742605868,-0.46553270313797945,-0.6597318647161501,0.5358169744629874,1015.5535937489268,0.7192966617085437,1015.4108212049165,0.9583535107470357,1014.9955894919744,0,1.4831584649722558,2.8072235924786706,10.33104181335683,2.1100173133248643,9.766100895120793,3.107725810919493,10.386379514972123,0,0.0,0,156.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 15:00:00,1014.1407075371163,11.554675152123489,120.2868145805565,40.6,-73.9,False,-1.2421382224086983,1.3056650729925945,-1.3268018051353465,1.0117612683569153,1015.2451526954452,0.7214936709865571,1015.4097797823647,0.937634537918333,1014.8456013937015,0,2.0452308440077083,1.7716404522938343,9.696801767794264,1.9224381779932895,10.415735630083157,2.937188912136253,10.76044331854758,0,0.0,0,155.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 16:00:00,1015.3687507840817,10.869532148933237,62.27800026897376,40.6,-73.9,False,-0.6748386699033517,1.692468508744252,1.2280432469653988,0.7391714392184306,1014.9923225544832,0.6841706842742201,1015.3246719172345,0.7548675675138744,1015.0389168914294,0,-0.6851430031902517,1.04101145325436,10.644550536390835,1.8399588648737317,10.68340730716804,2.7255744571224443,10.478029812287298,0,0.0,0,154.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 17:00:00,1014.0411173991698,9.247687857539802,113.00161312871612,40.6,-73.9,False,-1.040188823523522,-2.341964783231761,-1.3276333849119055,0.7394388431693188,1014.516858573456,0.8099344420271354,1015.0352261611915,0.7042287014084896,1015.0675249669322,0,-1.621844291393435,1.1847637048315145,10.557298386198843,1.9310684464327628,10.444170099777836,2.5872626958497817,10.629907563961288,0,0.0,0,153.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 18:00:00,1015.8784503013055,9.732354070967919,267.3693240210308,40.6,-73.9,False,0.9947869169770911,-0.2991943327619886,1.8373329021356994,0.9485248367736498,1015.096106161519,0.8809134763597672,1015.1706294284821,0.7423751428892246,1015.130075791777,0,0.4846662134281168,0.8325116840990955,9.949858025813652,1.2457630109547335,9.823329896803958,2.452414061466336,10.790401332951054,0,0.0,0,152.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 19:00:00,1014.9500740890112,7.250208383260036,5.285823681625477,40.6,-73.9,False,0.052191912431680976,-2.6797169736656503,-0.9283762122943244,0.9186835553143275,1014.9565472631621,0.7460063793194319,1014.9744349088228,0.7317239613866969,1015.1522688485566,0,-2.4821456877078827,1.315666675340835,8.743416770589251,1.4866628189353985,9.693983653490044,2.4668332877100703,10.25509977683584,0,0.0,0,151.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 20:00:00,1014.8151376364511,9.523652512050669,297.7824328274471,40.6,-73.9,False,0.6350664680275031,0.06427888704311435,-0.13493645256005493,0.5788960846617487,1015.2145540089226,0.7062505703013988,1014.8657062911893,0.736844536797196,1015.1382637480529,0,2.273444128790633,1.3767807718511211,8.83540498875954,1.486321362846391,9.696351687479192,1.7404601308228038,9.731226291299992,0,0.0,0,150.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 21:00:00,1014.3190704555907,9.46722501998209,308.35728848684096,40.6,-73.9,False,-1.2071635841169837,-0.6795246568267395,-0.4960671808604502,0.3322790191854673,1014.6947607270176,0.6725822866872739,1014.8954334442683,0.717207762135287,1015.1526066133165,0,-0.056427492068579,1.2965913668857532,8.747028638430931,1.1763203268171183,9.348443332122292,1.6184961831984148,9.882089481102724,1,0.0,0,149.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 22:00:00,1016.2225413386661,10.464339779252512,134.01416634895733,40.6,-73.9,False,1.0225879359993542,1.1847352709086163,1.9034708830754425,0.9874267256906207,1015.1189164769027,0.857616192615664,1015.0377318700325,0.7546810926328205,1015.1812018936334,0,0.9971147592704224,0.5601063053402812,9.818405770428422,1.0791476055138713,9.280911270508838,1.6138893251764388,9.982159288838439,0,0.0,0,148.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-24 23:00:00,1014.8454705179197,8.889345562361967,55.30064366182853,40.6,-73.9,False,-0.13722338019726976,-1.6566062312527094,-1.3770708207464395,0.982905766395789,1015.1290274373922,0.7229690223736424,1015.1717907231574,0.7354244091447939,1015.1035084421745,0,-1.5749942168905449,0.7967422517072045,9.60697012053219,1.0912026528230192,9.221187554645866,1.626088496662903,9.83267882721185,0,0.0,0,147.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 00:00:00,1014.5716721778202,10.943077045090279,216.3025468602291,40.6,-73.9,False,-0.9590059373804252,1.1593762014512734,-0.2737983400994608,0.8847465326880688,1015.2132280114687,0.6617528292283213,1014.9539943692431,0.7513877491800431,1015.0623118988627,0,2.0537314827283115,1.074523860142236,10.098920795568253,1.2971445566465947,9.422974716999592,1.2304249159424943,9.623152306901774,0,0.0,0,146.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 01:00:00,1014.6478664494873,12.025431635639658,43.08212011136196,40.6,-73.9,False,-1.163276898083268,1.9832626871484393,0.07619427166707737,0.14131434577795537,1014.6883363817424,0.6735074451532462,1014.9036264293226,0.6786169428008453,1014.9390306690726,0,1.0823545905493788,1.5929187216050371,10.6192847476973,1.1544980691357127,10.218845259062862,1.2983065809398382,9.956414456276454,0,0.0,0,145.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 02:00:00,1015.5323091855179,10.310858655336933,131.3709699881709,40.6,-73.9,False,0.5173552224564446,2.014535963097675,0.8844427360305644,0.5339893851798286,1014.9172826042751,0.716903149627068,1015.0231550208337,0.6834451682058492,1014.9444306560114,0,-1.7145729803027248,0.8670786255015299,11.093122445355624,1.1032878333219638,10.350046282943905,1.293828921403742,10.023198985211549,0,0.0,0,144.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 03:00:00,1015.3654440643127,10.703512816798407,345.03450512435006,40.6,-73.9,False,0.2912259855793309,1.1732970383557664,-0.16686512120520547,0.4699291711324946,1015.1818732331059,0.6338287448767355,1015.1975506222874,0.6427464804013903,1015.0464920332778,0,0.3926541614614738,0.8982767909451004,11.013267702591667,1.0175510638691463,10.55609424907996,1.223666643776657,9.952268790601126,0,0.0,0,143.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 04:00:00,1015.4127326115216,10.106310695155734,358.36721013010936,40.6,-73.9,False,0.5859497820146089,-1.3023706464721858,0.04728854720895015,0.0860026476501306,1015.4368286204508,0.42310597881895384,1015.0625825010966,0.6448730444005923,1015.0501571855644,0,-0.5972021216426722,0.3034983615062109,10.373560722430359,1.0343667689019873,10.49642273506383,1.1910566430645124,9.888667002786335,0,0.0,0,142.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 05:00:00,1015.4308210029006,10.000168786182828,277.9577608876508,40.6,-73.9,False,0.6422652163994371,-1.7156274407822547,0.01808839137902396,0.033757815626957316,1015.4029992262449,0.43045312462309554,1015.1601409152601,0.567312456245351,1015.1659658192087,1,-0.10614190897290676,0.37916779582338905,10.269997432712323,0.7493316088409675,10.681559939033974,1.173927671263174,9.95137374683992,0,0.0,0,141.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 06:00:00,1017.1416476007162,8.556883932914305,111.94614357147583,40.6,-73.9,False,1.775149901272016,-0.8487856128003415,1.710826597815526,0.9930090531269399,1015.9950670717127,0.8253153505987794,1015.5884701524095,0.7864182170335331,1015.2712322608263,0,-1.4432848532685227,0.8655499758404678,9.554454471417623,1.1228855661044763,10.283861087004645,1.2409913926593208,9.85341790200212,0,0.0,0,140.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 07:00:00,1014.5935849833941,10.632988523346617,247.5594176997933,40.6,-73.9,False,-1.808782083422443,2.737283636600557,-2.5480626173221026,1.2987503546321255,1015.722017862337,0.8378898774483714,1015.5794232413938,0.8061390936069949,1015.2415248353582,0,2.076104590432312,1.0640913383283415,9.73001374748125,0.7835856464910506,10.051787234955803,0.9447503968283291,10.135316247009333,0,0.0,0,139.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 08:00:00,1014.4877572706115,9.80542680317302,253.94629157424458,40.6,-73.9,False,-0.6484710649540375,-0.3211043958573221,-0.10582771278257042,1.5026064294422292,1015.4076632849072,0.9505749811561044,1015.4053312555761,0.8271468280636964,1015.2142431382049,0,-0.8275617201735965,1.0451417742731182,9.665099753144647,0.7773070044146331,9.967548592928486,0.9315756232389327,10.158797437936196,0,0.0,0,138.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 09:00:00,1014.1862272712996,14.18633661786119,139.62301025891392,40.6,-73.9,False,-1.2503095358233622,4.70951961081988,-0.30152999931192426,0.21136861596082945,1014.4225231751017,1.0743210696029795,1015.2087951234072,0.8409898123122815,1015.2031728728474,0,4.38090981468817,2.327499082918478,11.541583981460276,1.9108052238703532,10.54801922643895,1.4595494159540334,10.552056737759454,0,0.0,0,137.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 10:00:00,1015.6159794219309,13.146709804950484,230.71990845101737,40.6,-73.9,False,-0.2835659751942785,5.133125099415977,1.429752150631316,0.7536573907116431,1014.7633213212806,1.085186848355,1015.2426695918087,0.7908878731297759,1015.1526260464528,0,-1.039626812910706,2.289008767003781,12.379491075328232,2.157466022426029,11.05475241140474,1.6392367219118278,10.775587573234285,0,0.0,0,136.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 11:00:00,1016.128972291805,10.771693105113002,3.8619521912434474,40.6,-73.9,False,1.7202775955925063,2.4770040420146007,0.5129928698740969,1.0067779556148346,1015.3103929950117,1.1451679467546694,1015.3590281399596,0.8313278523110447,1015.2595845276097,0,-2.3750166998374826,1.7503008576519579,12.701579842641559,2.104379521004834,11.183339797893103,1.5286626425626786,10.932449868463538,0,0.0,0,135.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 12:00:00,1014.8860525410471,8.473885580610466,75.26075709680693,40.6,-73.9,False,-0.42560542233684373,-0.2769724386094943,-1.242919750757892,0.624607135565862,1015.5436680849276,0.742303225706181,1014.9830956300146,0.8124168472826948,1015.2857828912121,0,-2.2978075245025362,2.336518420490418,10.797429496891318,2.125266546384757,11.169506739175796,1.685263780334184,10.72668391309022,0,0.0,0,134.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 13:00:00,1014.1598435212023,7.775177056033164,189.031789068214,40.6,-73.9,False,-0.1699630510328234,-2.1741909740851204,-0.7262090198447595,0.9957992738282574,1015.0582894513515,0.8061936007310062,1014.910805386316,0.8581792221876403,1015.245114313855,0,-0.6987085245773015,1.5677596251961128,9.006918580585543,2.547792401435913,10.693204827956889,1.8280767965975224,10.372496031456345,0,0.0,0,133.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 14:00:00,1014.1755187817207,12.38228590617773,58.95046953298652,40.6,-73.9,False,0.23912052368734749,4.313234960137557,0.01567526051837831,0.4148259629931852,1014.4071382813235,0.847958546117693,1014.8587656381677,0.9050029822187434,1015.1320484468719,1,4.607108850144566,2.482916251248772,9.54378284760712,2.58512572997128,11.12268134512434,1.9173466779983586,10.545114969026413,0,0.0,0,132.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 15:00:00,1015.6505927841841,10.525498450294277,59.72647243555211,40.6,-73.9,False,1.4577255728829641,1.17159593014307,1.4750740024634297,0.8561953040064701,1014.6619850290357,0.8261303119212,1015.1028265569818,0.9153724167867404,1015.1558108401945,0,-1.8567874558834525,2.317950940850446,10.22765380416839,2.104822857011387,10.512541650529853,1.9166982806619277,10.530280438484402,0,0.0,0,131.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 16:00:00,1015.7432541660951,10.960286806783222,301.06954459808566,40.6,-73.9,False,1.8848402924451193,-0.7682990836242034,0.09266138191094342,0.879604426229823,1015.1897885773333,0.8433953178670823,1015.1240390143424,0.9286818827068523,1015.1833543030757,0,0.4347883564889443,0.9711489767232124,11.28935705441841,1.7097537387015702,10.148137817501977,1.915378849073668,10.601445114453357,0,0.0,0,130.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 17:00:00,1015.543154261155,6.510828026051614,356.087880966098,40.6,-73.9,False,0.27554640801542973,-1.935679524767103,-0.2000999049400889,0.10014085070687243,1015.645667070478,0.7300887454897269,1015.0264026759006,0.9319634752328902,1015.1927154079302,0,-4.449458780731607,2.4530356354136864,9.332204427709705,2.2105050110913047,9.437993637658412,2.2505035299109792,10.310666717775758,0,0.0,0,129.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 18:00:00,1014.3344902827282,11.85487696311636,200.14899409024142,40.6,-73.9,False,-0.293504543065751,1.908179229320048,-1.2086639784267845,0.7621815470280052,1015.2069662366595,0.7840266568757716,1014.9344756328477,0.7283637390695938,1014.958785631431,0,5.344048937064747,2.8623077528159118,9.775330598650399,2.342575458567525,10.001492201409395,2.2180020133326854,10.585499470292595,0,0.0,0,128.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 19:00:00,1015.2321613091632,10.908840676428728,302.0651031174168,40.6,-73.9,False,-0.665806975870396,0.49895316822297886,0.8976710264349776,0.6276143322978306,1015.0366019510155,0.6885356355659754,1015.1131952641745,0.722560611141302,1015.0120003252454,0,-0.9460362866876331,2.8517935575806073,9.758181888532235,2.081752134286764,10.523769471475322,2.2199675543736417,10.608487149716105,0,0.0,0,127.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 20:00:00,1015.1166857898254,7.779138631171046,356.5157991574581,40.6,-73.9,False,-0.4378734386165206,-2.4270058401866503,-0.11547551933779232,0.4883608089975945,1014.8944457939057,0.5183722695232252,1015.2700564321918,0.7036397503161294,1015.0644110351797,0,-3.129702045257682,2.1331378490503954,10.180952090238712,2.107884281230556,9.756578258974207,2.3592943636924164,10.439629802049273,0,0.0,0,126.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 21:00:00,1015.2186885699628,9.056950385100105,50.97451988475889,40.6,-73.9,False,0.8266682938455006,1.103787860901888,0.10200278013735442,0.06314095002606994,1015.1891785563171,0.48379532506186035,1015.1980723964883,0.6473695975369881,1015.1504494767349,0,1.2778117539290594,1.5736017826251563,9.248309897566626,2.0858898682949967,9.511820248108513,2.0650865926387376,10.012180949319184,0,0.0,0,125.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 22:00:00,1015.871428740949,10.527434408713045,161.36842077156638,40.6,-73.9,False,1.0058452621474316,-0.9901997426314146,0.6527401709862488,0.4094938380168663,1015.4022677002457,0.5145361148062053,1015.2194348256306,0.6679423260784132,1015.1717369199864,0,1.47048402361294,1.3752730530719572,9.121174474994733,2.0325782936202437,9.439678181763483,1.8285341123402927,9.79390799963273,0,0.0,0,124.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-25 23:00:00,1015.2235954977584,10.104933596712495,141.32617770309116,40.6,-73.9,False,-0.3343359944894928,1.4248195895596645,-0.6478332431905756,0.37545122180724627,1015.4379042695567,0.49029388566008697,1015.1661750317312,0.5973956574848271,1015.096288853816,0,-0.4225008120005498,0.7570886134466371,9.896439463508548,1.440023725879348,10.038695776873631,1.8061141828383775,9.738344707266021,0,0.0,0,123.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 00:00:00,1015.6789134929037,9.415657628392905,28.817742112626608,40.6,-73.9,False,0.8818792816442738,-0.4701768957578807,0.45531799514526483,0.3326821577252896,1015.5913125772037,0.3072119956675786,1015.3902455667603,0.6155975473140274,1015.162360599804,0,-0.6892759683195901,0.5611975151261984,10.01600854460615,1.1372222528186215,9.632159221086388,1.7661949781176085,9.81682571124789,0,0.0,0,122.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 01:00:00,1015.0675789732201,9.793023463868106,271.91886220610803,40.6,-73.9,False,0.48952382110542203,-0.93735015647629,-0.6113345196836235,0.3176438066938672,1015.3233626546274,0.33060689404377613,1015.3628151774366,0.5311943234963129,1015.2380052208055,0,0.3773658354752012,0.3451555845454981,9.771204896324504,0.9648653811883717,9.446189685659617,1.6461199654314476,9.98497957856747,0,0.0,0,121.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 02:00:00,1015.2891192669414,9.496045243586279,156.16044983613347,40.6,-73.9,False,0.7065466555638977,-0.4559786001589572,0.22154029372131845,0.3095021635060007,1015.3452039110216,0.311897564290761,1015.3915540902891,0.41277712948425715,1015.3308052612405,0,-0.29697822028182763,0.19877256927704398,9.568242111949097,0.5266797239634564,9.732340787728823,1.4648797883817382,9.744459523351516,0,0.0,0,120.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 03:00:00,1015.6312880459845,10.305125024205024,168.95769630854446,40.6,-73.9,False,1.112416354740958,-0.4217606770891411,0.34216877904316334,0.2839975040406819,1015.3293287620487,0.3116463636386508,1015.4603206696262,0.4114530054794291,1015.3291965330573,0,0.8090797806187453,0.40927866684921144,9.86473124388647,0.4470415168220917,9.940369894246308,1.4555498086385883,9.726095071177411,0,0.0,0,119.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 04:00:00,1013.5428439352332,12.942983945986466,54.242270572766465,40.6,-73.9,False,-0.7988012594909151,2.384954891182632,-2.088444110751311,1.1201306330969667,1014.8210837493865,0.7860797153268997,1015.072223202007,0.6380622260787886,1015.1458290138186,0,2.637858921781442,1.802511960234579,10.914718071259257,1.3189235808444246,10.34296148379188,1.700332369385691,9.89131983277768,0,0.0,0,118.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 05:00:00,1014.6803284509746,4.866683118137664,65.13359480311253,40.6,-73.9,False,-1.8330499354008225,-5.152499764446222,1.1374845157413347,1.0456093899908128,1014.6181534773974,0.7963773817549223,1014.9816786942096,0.6378331099841869,1015.0739268629703,0,-8.0763008278488,4.118284131342457,9.371597362776384,2.6098870924848088,9.46991973736274,2.0314887819356975,9.754307757118186,0,0.0,0,117.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 06:00:00,1014.5296268949652,9.526299470981076,326.5573039762374,40.6,-73.9,False,-0.6340849350989402,-1.0268147896884834,-0.1507015560093805,0.6178352790387266,1014.2509330937243,0.7306375099656418,1014.7901309278864,0.6194913342728214,1015.0901882473236,0,4.659616352843412,4.0540595378652995,9.111988845035068,2.609817894257446,9.48836004446077,1.9207989359794075,9.560259632773578,0,0.0,0,116.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 07:00:00,1014.3611215425574,10.353024842745654,16.073672030740397,40.6,-73.9,False,-0.40863092264351053,1.1938392641156188,-0.16850535240780573,0.1596861834723035,1014.5236922961658,0.7339001484482568,1014.6723880227761,0.6515450657050323,1015.0176016001063,0,0.8267253717645779,2.9579115637889783,8.248669143954798,2.632804804619684,9.581693607607027,1.891805670728626,9.513941646633322,0,0.0,0,115.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 08:00:00,1014.7248569274676,10.591987979375492,83.82682257973426,40.6,-73.9,False,-0.3991892089452449,1.0465579018004316,0.3637353849102283,0.18203124714065516,1014.5385351216634,0.6726629715690017,1014.5783442995304,0.6559315590000923,1014.9849491949099,0,0.23896313662983815,0.5592063152228935,10.15710409770074,2.663512080874494,9.764350730238561,1.8305864582460378,9.748345758983692,0,0.0,0,114.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 09:00:00,1016.4949402067374,9.256170837359608,105.1413589132302,40.6,-73.9,False,0.8747537122499125,-1.4331048726775428,1.7700832792697838,1.1415399202675474,1015.1936395589208,0.969815535291506,1014.7222863263227,0.7875400259958109,1015.0913034979744,0,-1.335817142015884,0.7123434947063456,10.067061219826918,2.655330820958097,9.589525032430993,1.8246398345389518,9.76494746333865,0,0.0,0,113.0,1.7261076571212358e-06
STN_A_coastal_fails,2012-10-26 10:00:00,1014.1341674026809,6.486556435046524,176.4711152645711,40.6,-73.9,False,-0.35840701995482505,-2.0810507057647394,-2.3607728040565235,1.2285056751065238,1015.1179881789618,0.8484377568666974,1014.8208402375639,0.7907660218862977,1014.9465317197854,0,-2.769614402313084,2.0940287939589344,8.77823841726054,2.310370543488457,8.51345378060767,2.032198822808445,9.428207632199774,0,0.0,0,112.0,1.7261076571212358e-06
