ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
US1TXAS0006,29.8029,-96.1211,SAN FELIPE 1.0 WNW,14,0,0.0
US1TXAS0007,29.7967,-96.1394,SEALY 1.9 NNE,14,0,0.0
US1TXAS0012,29.8662,-96.3264,CAT SPRING 1.4 N,14,10,71.43
US1TXAS0014,29.9082,-96.139,BELLVILLE 7.6 ESE,14,14,100.0
US1TXAS0015,30.0341,-96.2209,BELLVILLE 6.5 NNE,14,2,14.29
US1TXAS0017,29.6411,-96.051,WALLIS 1.1 NE,14,3,21.43
US1TXAS0018,29.9508,-96.2452,BELLVILLE 0.9 ENE,14,4,28.57
US1TXBRZ018,29.4176,-95.2673,ALVIN 1.6 SW,14,7,50.0
US1TXBRZ020,29.0296,-95.451,LAKE JACKSON 0.9 SSW,14,0,0.0
US1TXBRZ021,29.1696,-95.4068,ANGLETON 1.3 E,14,0,0.0
US1TXBRZ025,29.5478,-95.3485,PEARLAND 4.4 W,14,0,0.0
US1TXBRZ027,29.0269,-95.4337,LAKE JACKSON 1.3 SE,14,13,92.86
US1TXBRZ032,29.043,-95.4202,LAKE JACKSON 1.6 E,14,0,0.0
US1TXBRZ036,29.5483,-95.3984,PEARLAND 7.4 W,14,14,100.0
US1TXBZS040,30.6277,-96.2089,COLLEGE STATION 6.4 ENE,14,8,57.14
US1TXBZS075,30.6014,-96.3145,COLLEGE STATION 0.1 WNW,14,11,78.57
US1TXBZS077,30.647,-96.3237,BRYAN 2.9 ESE,14,14,100.0
US1TXBZS088,30.7138,-96.3902,BRYAN 3.5 NNW,14,3,21.43
US1TXBZS092,30.5774,-96.3146,COLLEGE STATION 1.6 S,14,13,92.86
US1TXBZS096,30.6042,-96.3284,COLLEGE STATION 1.0 WNW,14,0,0.0
US1TXBZS097,30.624,-96.3199,COLLEGE STATION 1.7 NNW,14,7,50.0
US1TXBZS098,30.7714,-96.3734,BRYAN 7.1 N,14,9,64.29
US1TXBZS099,30.6216,-96.399,BRYAN 3.8 SSW,14,0,0.0
US1TXBZS100,30.5595,-96.3711,COLLEGE STATION 4.5 SW,14,0,0.0
US1TXBZS102,30.6338,-96.351,BRYAN 2.5 SSE,14,0,0.0
US1TXBZS103,30.5994,-96.3257,COLLEGE STATION 0.8 W,14,0,0.0
US1TXBZS104,30.5728,-96.3002,COLLEGE STATION 2.0 SSE,14,9,64.29
US1TXCHM008,29.8722,-94.8893,MONT BELVIEU 1.5 NNW,14,4,28.57
US1TXCLR003,29.456,-96.4049,GARWOOD 0.7 NW,14,14,100.0
US1TXCLR006,29.7891,-96.477,NEW ULM 7.2 S,14,0,0.0
US1TXCLR010,29.8188,-96.478,NEW ULM 5.1 S,14,5,35.71
US1TXFB0005,29.6143,-95.634,SUGAR LAND 1.1 WSW,14,0,0.0
US1TXFB0012,29.6166,-95.6332,SUGAR LAND 1.0 W,14,1,7.14
US1TXFB0017,29.6176,-95.7268,RICHMOND 3.4 NE,14,2,14.29
US1TXFB0018,29.612,-95.7318,RICHMOND 2.9 NE,14,1,7.14
US1TXFB0022,29.5261,-95.7221,RICHMOND 4.6 SE,14,2,14.29
US1TXFB0025,29.6388,-95.6269,SUGAR LAND 1.5 NNW,14,12,85.71
US1TXFB0027,29.5828,-95.6294,SUGAR LAND 2.6 SSW,14,6,42.86
US1TXFB0028,29.4702,-95.4934,MISSOURI CITY 7.5 SSE,14,13,92.86
US1TXFB0030,29.7018,-95.8007,KATY 6.8 SSE,14,14,100.0
US1TXFB0032,29.7074,-95.9397,FULSHEAR 2.7 WNW,14,5,35.71
US1TXFB0040,29.5681,-95.6399,SUGAR LAND 3.8 SSW,14,14,100.0
US1TXFB0042,29.557,-95.74,RICHMOND 2.3 SE,14,9,64.29
US1TXFB0051,29.6408,-95.739,RICHMOND 4.4 NNE,14,3,21.43
US1TXFB0053,29.7087,-95.7576,KATY 7.3 SSE,14,5,35.71
US1TXFB0054,29.5037,-95.5038,MISSOURI CITY 5.1 SSE,14,14,100.0
US1TXGM0007,30.6348,-96.1423,IOLA 10.4 SSW,14,0,0.0
US1TXGV0005,29.4867,-95.2072,FRIENDSWOOD 1.9 SSW,14,4,28.57
US1TXGV0006,29.323,-94.9349,BAYOU VISTA 0.2 SE,14,14,100.0
US1TXGV0009,29.4555,-95.0889,DICKINSON 1.4 W,14,12,85.71
US1TXGV0015,29.5057,-95.1242,LEAGUE CITY 1.7 NW,14,13,92.86
US1TXGV0016,29.4808,-95.138,LEAGUE CITY 1.9 W,14,14,100.0
US1TXGV0017,29.406,-94.9341,TEXAS CITY 1.5 E,14,6,42.86
US1TXGV0018,29.2824,-94.805,GALVESTON 6.4 NE,14,7,50.0
US1TXGV0022,29.511,-95.0898,LEAGUE CITY 2.1 NNE,14,7,50.0
US1TXGV0028,29.5037,-95.1023,LEAGUE CITY 1.3 NNE,14,14,100.0
US1TXGV0029,29.5303,-95.0236,KEMAH 0.2 WNW,14,4,28.57
US1TXGV0033,29.4147,-95.1159,SANTA FE 2.5 NNW,14,14,100.0
US1TXGV0034,29.5407,-95.0698,LEAGUE CITY 2.7 NE,14,0,0.0
US1TXGV0041,29.4498,-95.0927,LEAGUE CITY 2.6 SSE,14,14,100.0
US1TXGV0043,29.4765,-94.5803,CRYSTAL BEACH 3.7 ENE,14,10,71.43
US1TXGV0044,29.5014,-94.9898,BACLIFF 0.5 SSE,14,0,0.0
US1TXGV0046,29.5231,-95.0382,LEAGUE CITY 3.6 ENE,14,0,0.0
US1TXGV0049,29.334,-94.9399,LA MARQUE 3.9 SE,14,0,0.0
US1TXGV0051,29.3633,-94.9644,LA MARQUE 1.8 E,14,0,0.0
US1TXGV0052,29.478,-95.1648,LEAGUE CITY 3.5 W,14,7,50.0
US1TXGV0054,29.3017,-94.7809,GALVESTON 8.4 NE,14,0,0.0
US1TXGV0060,29.3716,-95.099,SANTA FE 0.7 S,14,0,0.0
US1TXGV0061,29.2067,-94.9465,GALVESTON 3.6 WSW,14,13,92.86
US1TXGV0062,29.2767,-94.817,GALVESTON 5.6 NE,14,12,85.71
US1TXGV0063,29.5001,-95.1873,FRIENDSWOOD 1.0 SE,14,4,28.57
US1TXGV0064,29.338,-95.0261,HITCHCOCK 1.6 NNW,14,0,0.0
US1TXGV0065,29.2189,-94.9337,GALVESTON 2.6 WSW,14,9,64.29
US1TXGV0066,29.3457,-95.0926,SANTA FE 2.5 S,14,12,85.71
US1TXGV0068,29.4612,-95.0643,DICKINSON 0.5 NNE,14,10,71.43
US1TXGV0069,29.4904,-95.1207,LEAGUE CITY 0.9 WNW,14,0,0.0
US1TXGV0070,29.4052,-94.8944,TEXAS CITY 3.8 E,14,0,0.0
US1TXGV0071,29.4095,-95.0314,TEXAS CITY 4.4 W,14,1,7.14
US1TXGV0073,29.3014,-94.7817,GALVESTON 8.3 NE,14,7,50.0
US1TXGV0083,29.4669,-94.6037,CRYSTAL  BEACH 2.1 ENE,14,14,100.0
US1TXHRN001,30.272,-94.2201,LUMBERTON 1.2 WNW,14,4,28.57
US1TXHRN002,30.2179,-94.3287,KOUNTZE 10.6 SSW,14,14,100.0
US1TXHRN005,30.3723,-94.3159,KOUNTZE 0.0 WSW,14,3,21.43
US1TXHRN006,30.357,-94.3161,KOUNTZE 1.1 S,14,2,14.29
US1TXHRN007,30.3166,-94.351,KOUNTZE 4.4 SSW,14,14,100.0
US1TXHRR004,29.7129,-95.6688,MISSION BEND 1.4 N,14,8,57.14
US1TXHRR015,30.0022,-95.196,KINGWOOD 3.9 S,14,0,0.0
US1TXHRR024,29.5743,-95.0633,TAYLOR LAKE VILLAGE 0.5 W,14,14,100.0
US1TXHRR027,29.8138,-95.5505,BUNKER HILL VILLAGE 3.6 NNW,14,0,0.0
US1TXHRR028,29.5371,-95.1215,WEBSTER 0.4 NW,14,0,0.0
US1TXHRR031,29.5453,-95.1821,FRIENDSWOOD 2.5 NNE,14,0,0.0
US1TXHRR032,29.6077,-95.2561,SOUTH HOUSTON 4.0 SSW,14,0,0.0
US1TXHRR033,30.0553,-95.1564,KINGWOOD 1.8 E,14,0,0.0
US1TXHRR043,30.0803,-95.7178,TOMBALL 6.2 W,14,13,92.86
US1TXHRR052,29.567,-95.0982,NASSAU BAY 1.6 NNW,14,4,28.57
US1TXHRR058,29.8133,-95.5389,SPRING VALLEY 2.7 NW,14,0,0.0
US1TXHRR074,29.9564,-95.6463,CYPRESS 3.2 ESE,14,0,0.0
US1TXHRR076,29.6471,-95.1895,PASADENA 2.4 WSW,14,14,100.0
US1TXHRR084,29.6339,-95.1881,PASADENA 2.8 SW,14,14,100.0
US1TXHRR086,29.775,-94.9253,BAYTOWN 3.2 NE,14,14,100.0
US1TXHRR089,29.5289,-95.1852,FRIENDSWOOD 1.4 NNE,14,4,28.57
US1TXHRR093,29.6849,-95.2197,PASADENA 4.4 WNW,14,0,0.0
US1TXHRR095,29.5993,-95.1161,TAYLOR LAKE VILLAGE 4.1 WNW,14,8,57.14
US1TXHRR114,30.0212,-95.8043,HOCKLEY 2.5 ESE,14,13,92.86
US1TXHRR116,29.8121,-95.8177,KATY 1.0 NNE,14,2,14.29
US1TXHRR117,30.1135,-95.5748,TOMBALL 2.7 ENE,14,0,0.0
US1TXHRR119,29.718,-95.4369,WEST UNIVERSITY PLACE 0.4 WNW,14,0,0.0
US1TXHRR122,29.7054,-95.6652,MISSION BEND 0.8 N,14,0,0.0
US1TXHRR124,30.0075,-95.4846,SPRING 7.1 WSW,14,0,0.0
US1TXHRR139,29.7851,-95.2015,CLOVERLEAF 1.7 W,14,1,7.14
US1TXHRR147,29.6172,-95.2341,SOUTH HOUSTON 3.0 S,14,5,35.71
US1TXHRR150,30.0651,-95.1997,KINGWOOD 0.9 WNW,14,8,57.14
US1TXHRR159,29.9316,-95.5665,JERSEY VILLAGE 3.0 N,14,14,100.0
US1TXHRR162,29.6954,-95.53,BELLAIRE 4.2 W,14,0,0.0
US1TXHRR164,29.9326,-95.6258,JERSEY VILLAGE 4.6 NW,14,5,35.71
US1TXHRR165,29.7858,-95.3735,HOUSTON 1.4 NE,14,3,21.43
US1TXHRR168,29.5761,-95.214,PEARLAND 4.0 ENE,14,0,0.0
US1TXHRR170,29.5308,-95.181,FRIENDSWOOD 1.6 NE,14,1,7.14
US1TXHRR176,29.8054,-95.4529,HOUSTON 4.7 WNW,14,3,21.43
US1TXHRR195,30.0203,-95.1539,HUMBLE 6.9 ENE,14,14,100.0
US1TXHRR203,29.7946,-95.5261,HEDWIG VILLAGE 1.1 NNW,14,0,0.0
US1TXHRR204,29.9172,-95.5617,JERSEY VILLAGE 2.0 NNE,14,14,100.0
US1TXHRR209,29.7973,-95.3741,HOUSTON 2.1 NNE,14,0,0.0
US1TXHRR217,29.5548,-95.1255,WEBSTER 1.6 NNW,14,0,0.0
US1TXHRR222,29.766,-95.7086,MISSION BEND 5.7 NNW,14,0,0.0
US1TXHRR223,29.7668,-95.7061,MISSION BEND 5.6 NNW,14,10,71.43
US1TXHRR225,30.0342,-95.6226,TOMBALL 4.3 S,14,13,92.86
US1TXHRR228,29.7948,-95.737,KATY 5.2 E,14,0,0.0
US1TXHRR232,29.7398,-95.3977,HOUSTON 2.1 SSW,14,0,0.0
US1TXHRR234,29.6703,-94.9945,MORGAN'S POINT 0.8 ESE,14,14,100.0
US1TXHRR236,29.7468,-95.6015,BUNKER HILL VILLAGE 4.4 WSW,14,6,42.86
US1TXHRR237,29.5727,-95.1271,WEBSTER 2.8 NNW,14,11,78.57
US1TXHRR238,29.5865,-95.1379,WEBSTER 3.9 NNW,14,3,21.43
US1TXHRR243,29.9999,-95.5745,TOMBALL 7.2 SSE,14,4,28.57
US1TXHRR245,29.5759,-95.1437,WEBSTER 3.4 NNW,14,14,100.0
US1TXHRR306,30.0592,-95.2262,KINGWOOD 2.4 W,14,0,0.0
US1TXHST003,31.3438,-95.4494,CROCKETT 1.8 NNE,14,0,0.0
US1TXJJ0003,29.9747,-93.9578,PORT NECHES 1.0 W,14,11,78.57
US1TXJJ0007,30.0725,-94.1692,BEAUMONT 1.8 SW,14,14,100.0
US1TXJJ0008,30.0874,-94.1389,BEAUMONT 0.3 E,14,14,100.0
US1TXJJ0009,30.0527,-94.182,BEAUMONT 3.3 SW,14,1,7.14
US1TXJJ0010,29.9526,-93.9727,PORT ARTHUR 9.1 NNW,14,9,64.29
US1TXJJ0011,30.0225,-94.1555,BEAUMONT 4.6 S,14,0,0.0
US1TXJS0002,30.903,-94.1065,JASPER 6.7 W,14,4,28.57
US1TXJS0003,30.6405,-93.8851,KIRBYVILLE 1.5 SE,14,0,0.0
US1TXJS0006,30.4647,-93.963,BUNA 1.4 N,14,5,35.71
US1TXLR0001,30.3336,-95.0889,CLEVELAND 0.9 SW,14,10,71.43
US1TXLR0010,30.2722,-95.0688,CLEVELAND 5.0 S,14,9,64.29
US1TXLR0013,30.2928,-95.082,CLEVELAND 3.6 S,14,0,0.0
US1TXLR0014,30.0501,-94.8914,DAYTON 0.2 E,14,1,7.14
US1TXLR0015,30.0403,-94.8815,DAYTON 1.1 SE,14,4,28.57
US1TXMDS002,30.9023,-95.9182,MADISONVILLE 3.5 S,14,8,57.14
US1TXMNG004,30.4496,-95.6901,MONTGOMERY 4.0 N,14,7,50.0
US1TXMNG008,30.1667,-95.5103,THE WOODLANDS 1.4 WNW,14,9,64.29
US1TXMNG014,30.413,-95.66,MONTGOMERY 2.6 NE,14,0,0.0
US1TXMNG018,30.3867,-95.6135,MONTGOMERY 4.9 E,14,13,92.86
US1TXMNG020,30.3774,-95.6335,MONTGOMERY 3.8 ESE,14,0,0.0
US1TXMNG021,30.3976,-95.6954,MONTGOMERY 0.4 N,14,0,0.0
US1TXMNG023,30.2185,-95.5084,THE WOODLANDS 4.4 NNW,14,14,100.0
US1TXMNG026,30.1985,-95.4959,THE WOODLANDS 2.8 N,14,0,0.0
US1TXMNG030,30.1417,-95.4658,THE WOODLANDS 1.8 SE,14,2,14.29
US1TXMNG031,30.3227,-95.4596,CONROE 0.7 E,14,0,0.0
US1TXMNG033,30.3212,-95.4898,CONROE 1.1 W,14,14,100.0
US1TXMNG035,30.153,-95.6572,PINEHURST 3.8 SE,14,0,0.0
US1TXMNG036,30.2135,-95.5621,THE WOODLANDS 5.8 NW,14,8,57.14
US1TXMNG051,30.1703,-95.7552,MAGNOLIA 2.8 S,14,0,0.0
US1TXMNG054,30.2731,-95.5437,MONTGOMERY 12.2 SE,14,11,78.57
US1TXMNG058,30.1474,-95.4528,THE WOODLANDS 2.3 ESE,14,8,57.14
US1TXMNG061,30.2947,-95.4842,CONROE 2.1 SSW,14,0,0.0
US1TXMNG063,30.1911,-95.1316,ROMAN FOREST 1.9 ENE,14,6,42.86
US1TXMNG064,30.0991,-95.4083,PINEHURST 0.4 SSE,14,0,0.0
US1TXMTG004,28.8681,-96.1662,PALACIOS 11.5 NNE,14,8,57.14
US1TXNW0002,31.151,-93.5993,BURKEVILLE 11.2 NNE,14,2,14.29
US1TXOR0001,30.0428,-93.8675,BRIDGE CITY 1.3 NW,14,3,21.43
US1TXOR0006,30.2327,-93.9818,VIDOR 7.2 N,14,0,0.0
US1TXPL0003,30.8009,-95.1039,ONALASKA 0.6 SSE,14,5,35.71
US1TXPL0016,30.7097,-94.9271,LIVINGSTON 0.5 E,14,14,100.0
US1TXPL0018,30.6984,-95.0765,LIVINGSTON 8.4 W,14,0,0.0
US1TXPL0022,30.7131,-94.9478,LIVINGSTON 0.7 WNW,14,14,100.0
US1TXPL0024,30.6733,-94.9483,LIVINGSTON 2.6 SSW,14,14,100.0
US1TXPL0025,30.6904,-94.7108,LIVINGSTON 13.4 E,14,14,100.0
US1TXPL0027,30.8064,-95.1165,ONALASKA 0.6 WSW,14,0,0.0
US1TXPL0028,30.7286,-95.1025,LIVINGSTON 10.0 W,14,7,50.0
US1TXPL0032,30.8977,-94.9428,MOSCOW 7.0 W,14,8,57.14
US1TXPL0035,30.8603,-95.0783,LIVINGSTON 13.4 NW,14,0,0.0
US1TXSA0001,31.1342,-94.1062,BROADDUS 15.3 SE,14,0,0.0
US1TXSA0002,31.225,-94.13,BROADDUS 9.9 SE,14,13,92.86
US1TXSB0001,31.3206,-93.7072,HEMPHILL 8.6 E,14,6,42.86
US1TXSJ0010,30.8304,-95.2116,POINT BLANK 5.8 N,14,2,14.29
US1TXSJ0011,30.7407,-95.2072,POINT BLANK 0.7 ESE,14,0,0.0
US1TXSJ0012,30.6945,-95.2913,OAKHURST 3.6 SSE,14,6,42.86
US1TXTR0003,30.6704,-94.4295,WOODVILLE 7.2 S,14,0,0.0
US1TXTR0008,30.8035,-94.5643,WOODVILLE 8.7 WNW,14,14,100.0
US1TXTR0009,30.8855,-94.3959,COLMESNEIL 2.3 SE,14,9,64.29
US1TXTR0012,30.6021,-94.1673,SPURGER 6.2 S,14,0,0.0
US1TXTR0013,30.8571,-94.2367,COLMESNEIL 11.6 ESE,14,0,0.0
US1TXTT0003,31.0046,-95.4235,TRINITY 5.1 NW,14,0,0.0
US1TXTT0006,30.9441,-95.3237,TRINITY 2.9 E,14,0,0.0
US1TXWA0003,30.2299,-96.1356,HEMPSTEAD 10.0 NNW,14,1,7.14
US1TXWA0006,30.1572,-96.2626,BRENHAM 8.0 E,14,0,0.0
US1TXWA0009,30.1564,-96.263,CHAPPELL HILL 1.0 NW,14,0,0.0
US1TXWA0010,30.169,-96.2534,CHAPPELL HILL 1.8 N,14,4,28.57
US1TXWA0012,30.2821,-96.171,WASHINGTON 3.1 SSW,14,0,0.0
US1TXWA0014,30.2214,-96.2225,WASHINGTON 8.6 SSW,14,0,0.0
US1TXWA0017,30.3014,-96.4213,BRENHAM 9.9 N,14,0,0.0
US1TXWA0018,30.1794,-96.404,BRENHAM 1.4 NNW,14,8,57.14
US1TXWA0024,30.1589,-96.3849,BRENHAM 0.7 E,14,0,0.0
US1TXWA0028,30.1497,-96.3783,BRENHAM 1.3 ESE,14,14,100.0
US1TXWH0001,29.3161,-96.0934,WHARTON 0.3 E,14,0,0.0
US1TXWH0002,29.1267,-96.2602,EL CAMPO 4.9 SSE,14,0,0.0
US1TXWH0004,29.2061,-96.289,EL CAMPO 1.0 NW,14,0,0.0
US1TXWH0005,29.1845,-96.3156,EL CAMPO 2.5 WSW,14,10,71.43
US1TXWH0009,29.3541,-96.0697,WHARTON 3.1 NE,14,7,50.0
US1TXWH0010,29.1981,-96.2677,EL CAMPO 0.5 ENE,14,14,100.0
US1TXWH0011,29.2278,-96.302,EL CAMPO 2.7 NW,14,0,0.0
US1TXWH0015,29.3534,-96.1477,WHARTON 3.9 NW,14,14,100.0
US1TXWH0016,29.3099,-96.0774,WHARTON 1.4 ESE,14,14,100.0
US1TXWH0018,29.4178,-96.0577,EAST BERNARD 7.6 S,14,0,0.0
US1TXWK0003,30.6256,-95.7148,HUNTSVILLE 11.5 WSW,14,1,7.14
US1TXWK0005,30.702,-95.596,HUNTSVILLE 2.8 WSW,14,0,0.0
US1TXWK0011,30.5403,-95.4385,NEW WAVERLY 2.6 E,14,10,71.43
US1TXWK0012,30.7587,-95.576,HUNTSVILLE 3.6 NNW,14,0,0.0
US1TXWK0013,30.7751,-95.5835,HUNTSVILLE 4.8 NNW,14,0,0.0
US1TXWK0014,30.8515,-95.4825,HUNTSVILLE 10.4 NNE,14,10,71.43
US1TXWK0015,30.7228,-95.4016,DODGE 1.6 S,14,8,57.14
US1TXWK0018,30.6954,-95.5404,HUNTSVILLE 1.3 SSE,14,0,0.0
US1TXWK0020,30.6822,-95.5175,HUNTSVILLE 2.8 SE,14,9,64.29
US1TXWK0021,30.856,-95.4309,RIVERSIDE 2.0 WNW,14,0,0.0
US1TXWK0025,30.679,-95.555,HUNTSVILLE 2.3 S,14,5,35.71
US1TXWK0026,30.6831,-95.4353,HUNTSVILLE 7.1 ESE,14,0,0.0
US1TXWL0009,29.8729,-96.003,BROOKSHIRE 6.9 NNW,14,1,7.14
USC00160007,29.9689,-92.1169,ABBEVILLE,14,0,0.0
USC00160098,31.3206,-92.4611,ALEXANDRIA,14,0,0.0
USC00160103,31.2483,-92.4486,ALEXANDRIA 5 SSE,14,0,0.0
USC00160462,30.5669,-91.1633,BAKER,14,3,21.43
USC00160548,30.4192,-91.1303,BATON ROUGE CONCORD,14,1,7.14
USC00160558,30.4494,-91.0478,BATON ROUGE SHERWOOD,14,0,0.0
USC00160565,30.1328,-91.3228,BAYOU SORREL LOCK,14,0,0.0
USC00160617,30.7903,-92.4969,BEAVER FIRE TWR,14,8,57.14
USC00160658,29.9747,-93.0897,BELL CITY 13 SW,14,0,0.0
USC00161232,31.395,-92.7167,BOYCE 3 WNW,14,0,0.0
USC00161287,30.9594,-92.1786,BUNKIE,14,0,0.0
USC00161535,30.32,-92.0444,CARENCRO,14,0,0.0
USC00161565,30.1981,-91.1256,CARVILLE 2 SW,14,0,0.0
USC00162212,30.2411,-92.3475,CROWLEY 2 NE,14,0,0.0
USC00162534,30.0719,-91.0278,DONALDSONVILLE 4 SW,14,0,0.0
USC00162641,30.7414,-93.1389,DRY CREEK 8NW,14,14,100.0
USC00163313,29.8233,-91.5442,FRANKLIN 3 NW,14,0,0.0
USC00163800,30.4183,-92.0442,GRAND COTEAU,14,0,0.0
USC00163979,29.8894,-93.4022,HACKBERRY 8 SSW,14,2,14.29
USC00164288,31.3747,-93.3911,HODGES GARDENS,14,2,14.29
USC00164674,29.9594,-91.7111,JEANERETTE 5 NW,14,0,0.0
USC00164700,30.2003,-92.6642,JENNINGS,14,0,0.0
USC00164739,31.4825,-91.8628,JONESVILLE LOCKS,14,0,0.0
USC00164775,29.9942,-92.2825,KAPLAN,14,0,0.0
USC00165065,30.0206,-92.7681,LAKE ARTHUR 7 SW,14,0,0.0
USC00165072,30.3014,-93.2689,LAKE CHARLES 7 NW,14,8,57.14
USC00165074,30.2544,-93.2186,LAKE CHARLES 2 N,14,0,0.0
USC00165076,30.2142,-93.2494,LAKE CHARLES PORT,14,1,7.14
USC00165266,31.1417,-93.2397,LEESVILLE,14,0,0.0
USC00165287,31.0517,-93.2789,LEESVILLE 6 SSW,14,7,50.0
USC00165296,29.7869,-92.2083,LELAND BOWMAN LOCK,14,0,0.0
USC00165620,30.3644,-91.1672,LSU BEN-HUR FARM,14,0,0.0
USC00165920,31.1286,-92.0644,MARKSVILLE,14,8,57.14
USC00166394,29.6833,-91.1761,MORGAN CITY,14,0,0.0
USC00166431,30.2944,-93.2083,MOSS BLUFF,14,1,7.14
USC00166434,30.3397,-93.215,MOSS BLUFF 2 NNW,14,0,0.0
USC00166561,29.9342,-91.0164,NAPOLEONVILLE,14,0,0.0
