ID,LAT,LON,NAME
US1ALBW0096,30.3576,-87.6108,ELBERTA 3.9 S
US1ALBW0097,30.5325,-87.8939,FAIRHOPE 1.4 NNW
US1ALBW0098,30.6345,-87.796,LOXLEY 2.4 WNW
US1ALBW0099,30.2349,-87.7836,GULF SHORES 5.5 WSW
US1ALBW0103,30.2636,-87.6421,NATURE CENTER-GULF SHORES 3.6
US1ALBW0104,30.2668,-87.6804,LEARNING CAMPUS-GULF SHORES 1.
US1ALBW0105,30.3064,-87.6924,GULF SHORES 2.6 NNE
US1ALBW0106,30.5404,-87.8375,FAIRHOPE 3.3 ENE
US1ALBW0107,30.2323,-87.9785,FORT MORGAN 2.5 E
US1ALBW0108,30.5843,-87.8426,DAPHNE 4.4 SE
US1ALBW0109,30.4051,-87.7015,FOLEY 1.0 W
US1ALBW0113,30.2846,-87.5827,ORANGE BEACH 0.5 E
US1ALCC0001,31.2725,-87.1184,CASTLEBERRY 5.6 WSW
US1ALCC0002,31.3271,-87.2431,REPTON 5.7 S
US1ALCE0001,34.4811,-85.5221,MENTONE 6.9 SSE
US1ALCK0003,31.6447,-87.854,GROVE HILL 6.1 SW
US1ALCK0009,31.7089,-87.779,GROVE HILL 0.4 NNW
US1ALCK0010,31.8403,-87.7686,THOMASVILLE 5.2 SSW
US1ALCM0001,34.0438,-87.003,BREMEN 3.9 NNW
US1ALCM0003,34.1703,-86.7624,CULLMAN 4.4 E
US1ALCM0004,34.0656,-86.7354,HANCEVILLE 1.6 E
US1ALCM0006,34.1004,-86.932,CULLMAN 7.5 SW
US1ALCN0008,33.7623,-85.8182,WEAVER 0.7 NW
US1ALCN0017,33.8864,-85.8902,GLENCOE 4.8 SSE
US1ALCS0003,32.8217,-86.0534,ALEXANDER CITY 10.0 SW
US1ALCS0007,32.8021,-86.0054,ALEXANDER CITY 9.6 SSW
US1ALCT0001,34.6224,-87.7941,TUSCUMBIA 8.9 SW
US1ALCT0004,34.7293,-87.6472,MUSCLE SHOALS 1.3 SSW
US1ALCT0005,34.7655,-87.6813,SHEFFIELD 1.3 ENE
US1ALCT0010,34.687,-87.6844,TUSCUMBIA 3.1 SSE
US1ALCT0014,34.7754,-87.4736,MUSCLE SHOALS 9.7 NNE
US1ALCT0025,34.737,-87.7053,TUSCUMBIA 0.6 N
US1ALCV0013,31.4008,-86.6121,RED LEVEL 0.3 SW
US1ALCW0001,31.9956,-88.2941,TOXEY 6.0 N
US1ALDK0008,34.5346,-85.7563,SYLVANIA 3.4 ESE
US1ALDK0009,34.4431,-85.7159,FORT PAYNE 1.4 WSW
US1ALDK0017,34.8092,-85.595,FLAT ROCK 6.3 ENE
US1ALDK0018,34.3171,-85.9816,CROSSVILLE 2.2 NNE
US1ALDK0019,34.2108,-86.0761,BOAZ 4.6 E
US1ALDK0020,34.41,-85.7215,FORT PAYNE 3.4 SSW
US1ALDK0022,34.471,-85.6348,FORT PAYNE 3.6 ENE
US1ALDL0011,31.3039,-85.7896,ENTERPRISE 3.8 ESE
US1ALDS0001,32.4042,-87.0546,SELMA 1.5 WSW
US1ALEL0004,32.5504,-86.3845,MILLBROOK 4.0 NNW
US1ALEL0012,32.6267,-86.1276,WETUMPKA 7.2 NE
US1ALEL0018,32.6784,-86.1402,WETUMPKA 9.9 NNE
US1ALEL0022,32.5741,-86.2877,WETUMPKA 5.4 WNW
US1ALEL0024,32.5149,-86.3851,MILLBROOK 1.7 NW
US1ALEL0028,32.4984,-86.0922,WETUMPKA 7.1 ESE
US1ALEL0033,32.7623,-86.3257,TITUS 3.5 N
US1ALES0001,31.0566,-87.1668,POLLARD 2.4 N
US1ALES0003,31.0923,-87.5631,ATMORE 6.3 NW
US1ALET0007,33.964,-86.0617,RAINBOW CITY 2.8 NNE
US1ALET0008,34.0489,-85.9385,GADSDEN 5.1 ENE
US1ALET0010,34.0384,-86.0017,GADSDEN 2.1 NNE
US1ALFR0001,34.4806,-87.8644,RUSSELLVILLE 7.9 WSW
US1ALFY0010,33.7756,-87.8267,FAYETTE 5.6 N
US1ALGV0005,31.1172,-86.0501,SAMSON 0.4 NNW
US1ALHS0013,31.095,-85.464,REHOBETH 2.1 SSW
US1ALHS0017,31.2205,-85.4625,DOTHAN 3.5 WSW
US1ALJC0009,34.7015,-86.0978,SCOTTSBORO 4.6 NW
US1ALJC0012,34.7345,-86.21,WOODVILLE 8.0 NNE
US1ALJC0016,34.6863,-85.8796,PISGAH 1.8 W
US1ALJF0024,33.7029,-86.5275,ARGO 1.5 NW
US1ALJF0025,33.4885,-86.8923,FAIRFIELD 1.8 NE
US1ALJF0037,33.379,-86.9775,BESSEMER 1.0 WNW
US1ALJF0038,33.7247,-86.5579,TRUSSVILLE 6.6 NNE
US1ALJF0039,33.4349,-86.7558,VESTAVIA HILLS 1.8 E
US1ALJF0047,33.3963,-86.8399,HOOVER 1.9 NW
US1ALJF0048,33.4101,-86.8547,HOOVER 3.2 NW
US1ALJF0053,33.6523,-86.6167,TRUSSVILLE 1.8 NW
US1ALJF0054,33.4497,-87.0179,HUEYTOWN 1.4 NW
US1ALJF0057,33.5121,-86.7428,MOUNTAIN BROOK 1.7 N
US1ALJF0062,33.7205,-86.593,TRUSSVILLE 5.8 N
US1ALJF0068,33.4507,-87.1294,BESSEMER 11.1 WNW
US1ALJF0069,33.4658,-87.0249,CONCORD 0.4 ESE
US1ALJF0070,33.624,-86.6513,CENTER POINT 2.1 SE
US1ALJF0073,33.422,-86.8392,HOOVER 3.4 NNW
US1ALJF0074,33.5247,-86.5459,LEEDS 1.8 SSE
US1ALJF0075,33.5915,-86.6253,TRUSSVILLE 3.6 SSW
US1ALJF0076,33.7501,-86.7333,MORRIS 4.1 E
US1ALJF0077,33.7538,-86.6122,PINSON 6.1 NE
US1ALJF0078,33.407,-86.8209,HOOVER 2.2 N
US1ALJF0080,33.4262,-86.8244,HOOVER 3.5 N
US1ALLD0009,34.9129,-87.8829,CLOVERDALE 6.6 WSW
US1ALLD0023,34.8337,-87.658,FLORENCE 0.6 NE
US1ALLD0025,34.835,-87.5697,FLORENCE 5.4 E
US1ALLD0039,34.9102,-87.8082,FLORENCE 9.9 NW
US1ALLD0043,34.8823,-87.7038,FLORENCE 4.4 NNW
US1ALLD0044,34.8421,-87.4362,KILLEN 5.4 ESE
US1ALLD0045,34.9148,-87.6443,FLORENCE 6.1 N
US1ALLD0046,34.8503,-87.7069,FLORENCE 2.8 WNW
US1ALLD0047,34.8535,-87.6496,FLORENCE 2.0 NNE
US1ALLD0050,34.8598,-87.3371,ROGERSVILLE 3.8 NW
US1ALLD0053,34.913,-87.495,KILLEN 4.1 NNE
US1ALLE0004,32.5949,-85.4711,AUBURN 0.6 ENE
US1ALLE0007,32.5844,-85.593,AUBURN 6.6 W
US1ALLE0015,32.5761,-85.4857,AUBURN 1.2 SSW
US1ALLE0016,32.72,-85.1753,VALLEY 6.1 S
US1ALLE0017,32.6251,-85.5121,AUBURN 2.9 NW
US1ALLE0018,32.5339,-85.5154,AUBURN 4.6 SSW
US1ALLE0019,32.6225,-85.4693,AUBURN 2.1 NNE
US1ALLE0020,32.6041,-85.4593,AUBURN 1.4 ENE
US1ALLM0004,33.7725,-88.1039,VERNON 1.1 NNE
US1ALLR0005,34.5819,-87.1109,TRINITY 1.7 SW
US1ALLR0007,34.4972,-87.23,MOULTON 3.1 ENE
US1ALLR0008,34.5807,-87.2063,HILLSBORO 4.1 SSW
US1ALLR0009,34.347,-87.2538,DANVILLE 10.6 WSW
US1ALLS0002,34.8044,-86.8304,CAPSHAW 3.0 NW
US1ALLS0010,34.849,-86.9987,ATHENS 4.9 NNW
US1ALLS0015,34.8327,-87.1698,LESTER 10.5 S
US1ALLS0019,34.7866,-86.9123,ATHENS 2.7 E
US1ALLS0023,34.7869,-86.9536,ATHENS 1.5 SE
US1ALLS0026,34.7098,-86.8057,MADISON 3.2 W
US1ALLS0034,34.7808,-86.8642,ATHENS 5.4 E
US1ALLS0036,34.7751,-87.0016,ATHENS 2.5 WSW
US1ALMB0001,30.6078,-88.2585,TILLMANS CORNER 4.3 WNW
US1ALMB0004,30.69,-88.13,MOBILE 2.6 WNW
US1ALMB0024,30.737,-88.274,WILMER 7.9 SE
US1ALMB0049,30.671,-88.108,MOBILE 1.2 WSW
US1ALMB0060,30.7363,-88.1818,MOBILE 5.0 WNW
US1ALMB0061,30.6186,-88.2779,MOBILE 11.9 WSW
US1ALMB0063,30.6117,-88.3342,TILLMANS CORNER 8.7 WNW
US1ALMB0067,30.2538,-88.1368,DAUPHIN ISLAND 2.2 E
US1ALMB0071,30.6682,-88.2632,MOBILE 10.4 W
US1ALMB0072,30.6362,-88.2717,MOBILE 11.2 WSW
US1ALMB0073,30.6602,-88.1612,MOBILE 4.5 WSW
US1ALMB0076,30.6865,-88.0674,MOBILE 1.4 ENE
US1ALMB0079,30.7009,-88.1373,MOBILE 3.3 WNW
US1ALMB0085,30.6003,-88.1135,MOBILE 5.5 SSW
US1ALMB0086,30.4524,-88.1387,THEODORE 6.8 SSE
US1ALMB0087,30.5961,-88.1282,MOBILE 6.1 SSW
US1ALMB0089,30.5663,-88.1001,THEODORE 4.8 ENE
US1ALMB0090,30.6236,-88.266,MOBILE 11.2 WSW
US1ALMB0092,30.2537,-88.0928,DAUPHIN ISLAND 4.8 E
US1ALMB0095,30.6276,-88.2215,MOBILE 8.6 WSW
US1ALMB0096,30.4555,-88.1487,THEODORE 6.4 SSE
US1ALMB0099,30.6873,-88.0941,MOBILE 0.7 NNW
US1ALMC0003,32.4481,-85.8172,TUSKEGEE 6.2 W
US1ALMD0002,34.6651,-86.3654,GURLEY 2.7 S
US1ALMD0003,34.6996,-86.5574,HUNTSVILLE 4.0 E
US1ALMD0004,34.647,-86.553,HUNTSVILLE 5.9 SE
US1ALMD0006,34.9352,-86.5835,HAZEL GREEN 1.2 NW
US1ALMD0012,34.5999,-86.5813,HUNTSVILLE 7.9 SSE
US1ALMD0017,34.7731,-86.4266,BROWNSBORO 1.9 NNE
US1ALMD0031,34.72,-86.7361,MADISON 1.4 NNE
US1ALMD0033,34.6706,-86.515,HAMPTON COVE 2.1 WNW
US1ALMD0059,34.7856,-86.7114,HARVEST 5.3 SSE
US1ALMD0071,34.7857,-86.7375,MADISON 5.8 N
US1ALMD0077,34.6333,-86.4862,OWENS CROSSROADS 3.8 NNW
US1ALMD0082,34.8169,-86.7272,MADISON 8.0 N
US1ALMD0084,34.668,-86.542,HUNTSVILLE 5.6 ESE
US1ALMD0085,34.8187,-86.6983,HARVEST 3.9 SE
US1ALMD0088,34.7282,-86.7463,MADISON 1.8 N
US1ALMD0090,34.733,-86.5713,HUNTSVILLE 3.7 ENE
US1ALMD0094,34.9164,-86.632,HAZEL GREEN 3.7 W
US1ALMD0097,34.74,-86.5668,HUNTSVILLE 4.1 ENE
US1ALMD0098,34.7982,-86.7048,HUNTSVILLE 7.7 NW
US1ALMD0099,34.7714,-86.4763,RYLAND 0.3 ENE
US1ALMD0101,34.6737,-86.5382,HAMPTON COVE 3.4 WNW
US1ALMD0105,34.8128,-86.7705,HARVEST 3.2 SSW
US1ALMD0107,34.7394,-86.6966,HUNTSVILLE 4.5 WNW
US1ALMD0108,34.7002,-86.7542,MADISON 0.3 SW
US1ALMD0109,34.5919,-86.5402,HUNTSVILLE 9.4 SSE
US1ALMD0111,34.8935,-86.4373,NEW MARKET 1.3 SSW
US1ALMD0112,34.6345,-86.4972,OWENS CROSSROADS 4.2 NNW
US1ALMD0113,34.8567,-86.685,TONEY 4.0 SE
US1ALMD0130,34.7494,-86.474,BROWNSBORO 1.8 W
US1ALMG0009,34.3638,-86.8217,FALKVILLE 5.1 E
US1ALMG0012,34.4907,-86.6328,LACEY'S SPRING 3.4 SSW
US1ALMG0014,34.4552,-86.7744,SOMERVILLE 2.0 SE
US1ALMG0017,34.5148,-86.9146,PRICEVILLE 1.8 WSW
US1ALMG0027,34.4054,-86.6965,SOMERVILLE 7.7 SE
US1ALMG0030,34.5186,-86.9292,DECATUR 5.0 SE
US1ALMN0003,31.2875,-87.6418,URIAH 8.1 W
US1ALMN0006,31.4126,-87.484,FRISCO CITY 5.0 WSW
US1ALMN0007,31.5012,-87.3872,MEXIA 0.4 S
US1ALMR0001,33.9793,-87.9214,GUIN 1.1 NW
US1ALMS0006,34.3306,-86.2925,GUNTERSVILLE 2.2 SW
US1ALMS0011,34.3648,-86.2361,GUNTERSVILLE 2.0 ENE
US1ALMS0013,34.2785,-86.2912,ALBERTVILLE 4.8 WNW
US1ALMS0018,34.34,-86.2675,GUNTERSVILLE 1.2 S
US1ALMS0019,34.2494,-86.3931,DOUGLAS 6.8 NW
US1ALMS0020,34.4222,-86.5691,UNION GROVE 7.2 WNW
US1ALMS0022,34.3424,-86.2131,ALBERTVILLE 5.5 N
US1ALMS0027,34.2747,-86.2369,ALBERTVILLE 1.8 WNW
US1ALMS0029,34.3562,-86.3525,GUNTERSVILLE 4.7 W
US1ALMS0031,34.2598,-86.231,ALBERTVILLE 1.2 W
US1ALMS0034,34.3878,-86.3511,GUNTERSVILLE 5.1 WNW
US1ALMS0035,34.3602,-86.452,ARAB 3.5 NE
US1ALMS0037,34.324,-86.4705,ARAB 1.7 ESE
US1ALMY0006,32.0323,-86.2056,RAMER 1.5 SE
US1ALMY0007,32.3772,-86.2575,MONTGOMERY 2.2 NE
US1ALMY0011,32.1678,-86.2933,MONTGOMERY 12.9 S
US1ALMY0014,32.3783,-86.137,MONTGOMERY 8.8 E
US1ALRN0002,33.2034,-85.3485,ROANOKE 4.2 NNE
US1ALRS0001,32.4948,-85.0295,PHENIX CITY 2.2 NNW
US1ALRS0007,32.3303,-85.1565,SEALE 2.4 NNE
US1ALRS0008,32.31,-85.0312,FORT MITCHELL 2.3 SSW
US1ALSC0006,33.5834,-86.4633,MOODY 2.0 ESE
US1ALSC0007,33.8349,-86.3896,SPRINGVILLE 6.5 NE
US1ALSC0011,33.8083,-86.2996,ASHVILLE 2.7 SW
US1ALSC0012,33.7216,-86.4478,ODENVILLE 3.8 NW
US1ALSH0011,33.3986,-86.6673,MEADOWBROOK 1.7 E
US1ALSH0014,33.4446,-86.6212,LAKE PURDY 3.6 ENE
US1ALSH0016,33.3963,-86.6353,MEADOWBROOK 3.6 E
US1ALSH0022,33.2462,-86.7903,ALABASTER 2.4 NE
US1ALSH0023,33.2736,-86.7616,PELHAM 2.8 SE
US1ALSH0024,33.1429,-86.7717,CALERA 3.1 NNW
US1ALSH0026,33.3476,-86.8127,HOOVER 1.9 S
US1ALSH0027,33.3106,-86.7982,PELHAM 0.6 NNW
US1ALSH0048,33.4198,-86.6378,LAKE PURDY 2.6 ESE
US1ALSH0052,33.1954,-86.8344,ALABASTER 2.2 SSW
US1ALSH0055,33.3111,-86.8144,PELHAM 1.3 WNW
US1ALSH0058,33.2495,-86.781,PELHAM 3.8 SSE
US1ALSH0061,33.2649,-86.4948,WILSONVILLE 2.2 NNW
US1ALSH0062,33.3907,-86.7414,INVERNESS 1.4 SW
US1ALSH0067,33.2802,-86.8358,HELENA 1.2 SE
US1ALSH0069,33.3602,-86.7244,INVERNESS 3.0 S
US1ALSH0071,33.3381,-86.5787,CHELSEA 3.5 ENE
US1ALTG0006,33.2243,-86.3195,BON AIR 2.8 SSE
US1ALTG0007,33.4094,-86.0921,TALLADEGA 1.6 SSE
US1ALTG0011,33.5367,-86.185,TALLADEGA 8.8 NW
US1ALTG0017,33.2601,-86.3557,CHILDERSBURG 1.3 S
US1ALTP0007,32.9884,-85.9492,ALEXANDER CITY 3.1 NNE
US1ALTS0003,33.0786,-87.4009,HOLT 11.4 SSE
US1ALTS0004,33.1853,-87.4979,TUSCALOOSA 4.4 SE
US1ALTS0017,33.237,-87.6869,COKER 0.6 S
US1ALTS0022,33.2448,-87.5203,TUSCALOOSA 1.3 ENE
US1ALTS0025,33.5143,-87.6062,NORTHPORT 18.7 N
US1ALWK0004,33.8245,-87.2209,JASPER 3.4 SE
US1ALWK0008,33.9547,-87.4115,NAUVOO 5.0 ESE
US1ALWN0001,34.1939,-87.3895,DOUBLE SPRINGS 3.2 NNE
US1ALWN0005,34.0012,-87.1945,ARLEY 5.9 S
US1ALWS0001,31.5095,-87.96,JACKSON 4.3 WSW
US1ALWX0001,31.9652,-87.6387,PINE HILL 3.6 WSW
US1ALWX0002,32.0166,-87.2904,CAMDEN 1.0 NNE
US1ARAR0002,34.293,-91.338,DE WITT 0.2 N
US1ARGN0006,36.2086,-90.5347,LAFE 1.8 W
US1ARGN0016,36.077,-90.4754,PARAGOULD 2.6 NE
US1ARGN0019,36.0952,-90.4926,PARAGOULD 2.9 NNE
US1ARGN0021,36.0444,-90.5089,PARAGOULD 0.8 SSE
US1ARGN0023,36.048,-90.5119,PARAGOULD 0.6 S
US1ARIN0018,35.7943,-91.3849,SULPHUR ROCK 7.1 ENE
US1ARLW0001,35.972,-91.325,STRAWBERRY 0.5 NNW
US1ARLW0002,36.0223,-91.2712,SMITHVILLE 4.4 SSE
US1ARLW0011,36.0771,-91.2889,SMITHVILLE 0.8 ESE
US1ARMS0007,35.9421,-89.9128,BLYTHEVILLE 0.9 NE
US1ARPH0006,34.5648,-90.9859,MARVELL 4.1 W
US1ARPR0002,34.8197,-91.4137,BISCOE 0.3 WNW
US1ARRN0004,36.1569,-91.0562,POCAHONTAS 8.6 SSW
US1ARSH0010,36.031,-91.3949,SMITHVILLE 6.2 WSW
US1DCDC0009,38.8766,-77.0224,WASHINGTON 2.0 SSW
US1DCDC0014,38.9581,-77.0817,WASHINGTON 5.1 NW
US1DCDC0026,38.9327,-76.9835,WASHINGTON 2.6 NE
US1DCDC0031,38.9436,-76.988,WASHINGTON 3.1 NNE
US1DCDC0034,38.9258,-77.0408,WASHINGTON 1.9 NW
US1DEKN0001,39.0326,-75.5169,FELTON 3.6 NE
US1DEKN0003,39.2583,-75.5897,SMYRNA 2.7 SSE
US1DEKN0009,39.1297,-75.6125,DOVER 5.1 WSW
US1DEKN0012,39.0841,-75.4922,CAMDEN 3.7 ESE
US1DEKN0013,38.911,-75.4605,MILFORD 1.5 W
US1DEKN0016,38.9301,-75.5343,HARRINGTON 2.1 ENE
US1DEKN0020,39.2803,-75.6559,CLAYTON 1.5 SW
US1DEKN0022,39.1949,-75.6198,DOVER 6.0 WNW
US1DEKN0023,39.3036,-75.6177,SMYRNA 0.8 NW
US1DEKN0024,39.0098,-75.5712,FELTON 0.4 E
US1DEKN0026,39.0305,-75.5439,FELTON 2.4 NE
US1DEKN0027,38.9334,-75.4409,MILFORD 1.4 NNW
US1DEKN0028,39.0518,-75.4654,MAGNOLIA 1.4 SSE
US1DEKN0031,39.1611,-75.5179,DOVER 0.2 N
US1DEKN0032,39.151,-75.5201,DOVER 0.5 SSW
US1DEKN0033,39.2465,-75.6223,SMYRNA 3.5 SSW
US1DENC0001,39.7537,-75.7519,NEWARK 5.3 N
US1DENC0002,39.6249,-75.7861,NEWARK 3.9 SSW
US1DENC0004,39.4393,-75.7071,MIDDLETOWN 0.9 SSE
US1DENC0010,39.7256,-75.6488,NEWPORT 2.4 WNW
US1DENC0013,39.6552,-75.7619,NEWARK 1.5 S
US1DENC0020,39.6408,-75.7628,NEWARK 2.5 S
US1DENC0025,39.3277,-75.7277,TOWNSEND 5.0 SSW
US1DENC0028,39.5045,-75.7495,MIDDLETOWN 4.1 NNW
US1DENC0032,39.7526,-75.56,WILMINGTON 2.0 NW
US1DENC0033,39.7879,-75.5393,WILMINGTON 3.6 N
US1DENC0034,39.7066,-75.7761,NEWARK 2.3 NNW
US1DENC0035,39.4892,-75.63,MIDDLETOWN 5.2 ENE
US1DENC0038,39.6437,-75.7834,NEWARK 2.7 SSW
US1DENC0040,39.8167,-75.5183,WILMINGTON 5.6 N
US1DENC0062,39.7689,-75.6531,HOCKESSIN 2.7 ESE
US1DENC0064,39.7694,-75.4982,WILMINGTON 2.9 NE
US1DENC0065,39.8281,-75.4891,WILMINGTON 6.7 NNE
US1DENC0067,39.7528,-75.694,WILMINGTON 8.3 W
US1DENC0068,39.7423,-75.6682,WILMINGTON 6.8 W
US1DENC0071,39.4564,-75.6895,MIDDLETOWN 1.4 ENE
US1DENC0073,39.7463,-75.6045,WILMINGTON 4.0 W
US1DENC0074,39.7195,-75.6245,NEWPORT 1.0 WNW
US1DENC0075,39.7176,-75.633,WILMINGTON 5.6 WSW
US1DENC0076,39.506,-75.7719,MIDDLETOWN 4.9 NW
US1DESS0002,38.6972,-75.4931,GEORGETOWN 5.8 W
US1DESS0003,38.4691,-75.4923,DELMAR 4.3 E
US1DESS0006,38.6189,-75.5985,SEAFORD 2.3 SSE
US1DESS0015,38.4612,-75.0893,SELBYVILLE 7.1 E
US1DESS0016,38.6418,-75.6271,SEAFORD 0.8 SW
US1DESS0025,38.7271,-75.287,MILTON 3.8 SSE
US1DESS0030,38.8929,-75.3924,MILFORD 2.6 SE
US1DESS0031,38.5768,-75.1219,DAGSBORO 7.1 ENE
US1DESS0041,38.5819,-75.3159,MILLSBORO 1.3 W
US1DESS0044,38.7445,-75.2048,LEWES 3.9 SW
US1DESS0045,38.692,-75.0766,DEWEY BEACH 0.2 S
US1DESS0046,38.645,-75.6261,SEAFORD 0.6 WSW
US1DESS0047,38.7516,-75.1263,LEWES 2.4 SSE
US1DESS0048,38.8317,-75.369,ELLENDALE 3.4 ENE
US1DESS0060,38.7224,-75.1926,LEWES 4.6 SSW
US1DESS0061,38.7785,-75.2574,MILTON 3.0 E
US1DESS0062,38.4581,-75.5724,DELMAR 0.1 WSW
US1DESS0064,38.605,-75.5601,LAUREL 3.5 NNE
US1DESS0066,38.7477,-75.2029,LEWES 3.6 SW
US1DESS0067,38.7341,-75.2706,MILTON 3.9 SE
US1DESS0068,38.668,-75.1446,LEWES 7.8 S
US1DESS0071,38.8192,-75.202,MILTON 6.6 ENE
US1DESS0073,38.5319,-75.4732,LAUREL 5.6 ESE
US1DESS0076,38.6849,-75.2373,LONG NECK 6.5 NW
US1DESS0078,38.6891,-75.1311,REHOBOTH BEACH 3.3 SW
US1DESS0079,38.5233,-75.1177,FRANKFORD 6.2 E
US1DESS0081,38.5637,-75.6378,LAUREL 3.6 W
US1FLAL0002,29.5272,-82.4271,ARCHER 5.5 E
US1FLAL0004,29.8006,-82.2836,BROOKER 6.6 SSE
US1FLAL0007,29.5908,-82.4314,GAINESVILLE 8.1 SW
US1FLAL0010,29.6802,-82.3988,GAINESVILLE 3.8 W
US1FLAL0017,29.7869,-82.6276,HIGH SPRINGS 3.2 SW
US1FLAL0026,29.6555,-82.3171,GAINESVILLE 1.7 SE
US1FLAL0031,29.738,-82.4162,GAINESVILLE 6.5 NW
US1FLAL0048,29.6778,-82.4264,GAINESVILLE 5.4 W
US1FLAL0050,29.6478,-82.3618,GAINESVILLE 2.4 SW
US1FLAL0051,29.5348,-82.2681,MICANOPY 2.1 NNE
US1FLAL0054,29.5198,-82.3127,MICANOPY 2.1 WNW
US1FLAL0055,29.6572,-82.4636,GAINESVILLE 7.7 W
US1FLAL0056,29.8519,-82.4999,ALACHUA 5.2 NNW
US1FLAL0058,29.6056,-82.3601,GAINESVILLE 5.0 SSW
US1FLAL0060,29.6467,-82.4563,GAINESVILLE 7.5 WSW
US1FLAL0061,29.6416,-82.4246,GAINESVILLE 5.8 WSW
US1FLAL0062,29.7091,-82.0662,MELROSE 1.7 W
US1FLAL0063,29.6843,-82.3846,GAINESVILLE 3.0 WNW
US1FLAL0071,29.6164,-82.1658,HAWTHORNE 5.0 WNW
US1FLAL0072,29.6808,-82.3295,GAINESVILLE 0.6 NE
US1FLAL0075,29.6692,-82.3496,GAINESVILLE 0.9 WSW
US1FLAL0078,29.6007,-82.3453,GAINESVILLE 5.1 S
US1FLAL0079,29.6181,-82.3421,GAINESVILLE 3.9 S
US1FLAL0080,29.7377,-82.4169,GAINESVILLE 6.5 NW
US1FLAL0081,29.6164,-82.4514,GAINESVILLE 8.0 WSW
US1FLAL0085,29.6958,-82.3586,GAINESVILLE 2.0 NW
US1FLAL0086,29.5845,-82.4327,GAINESVILLE 8.5 SW
US1FLAL0093,29.803,-82.5442,ALACHUA 4.2 WNW
US1FLAL0095,29.656,-82.3233,GAINESVILLE 0.5 N
US1FLAL0096,29.6122,-82.4445,GAINESVILLE 7.8 WSW
US1FLAL0097,29.6834,-82.3853,GAINESVILLE 3.0 WNW
US1FLAL0102,29.687,-82.6006,NEWBERRY 3.0 NNE
US1FLBK0003,30.3212,-82.2757,SANDERSON 4.9 NNW
US1FLBK0005,30.237,-82.2189,GLEN ST. MARY 4.4 SW
US1FLBK0006,30.2985,-82.1624,GLEN ST. MARY 1.7 N
US1FLBK0007,30.2161,-82.1606,MACCLENNY 4.9 SSW
US1FLBY0007,30.2068,-85.8554,PANAMA CITY BEACH 0.3 SW
US1FLBY0010,30.2535,-85.9369,PANAMA CITY BEACH 5.9 WNW
US1FLBY0014,30.1841,-85.7765,PANAMA CITY BEACH 4.9 ESE
US1FLBY0015,30.4328,-85.3992,FOUNTAIN 3.4 SSE
US1FLBY0016,30.1383,-85.5656,PANAMA CITY 6.9 ESE
US1FLBY0019,30.242,-85.6457,LYNN HAVEN 0.4 E
US1FLBY0021,30.1628,-85.7807,PANAMA CITY BEACH 5.4 SE
US1FLBY0022,30.1808,-85.7869,PANAMA CITY BEACH 4.4 ESE
US1FLBY0023,30.2404,-85.6674,LYNN HAVEN 1.0 W
