ID,LAT,LON,NAME,Total Days,Missing Days,Missing %
US1ALSC0007,33.8349,-86.3896,SPRINGVILLE 6.5 NE,11,1,9.09
US1ALSC0012,33.7216,-86.4478,ODENVILLE 3.8 NW,11,1,9.09
US1ALSH0016,33.3963,-86.6353,MEADOWBROOK 3.6 E,11,2,18.18
US1ALSH0024,33.1429,-86.7717,CALERA 3.1 NNW,11,2,18.18
US1ALSH0026,33.3476,-86.8127,HOOVER 1.9 S,11,4,36.36
US1ALSH0052,33.1954,-86.8344,ALABASTER 2.2 SSW,11,1,9.09
US1ALSH0058,33.2495,-86.781,PELHAM 3.8 SSE,11,3,27.27
US1ALSH0061,33.2649,-86.4948,WILSONVILLE 2.2 NNW,11,2,18.18
US1ALSH0067,33.2802,-86.8358,HELENA 1.2 SE,11,1,9.09
US1ALSH0069,33.3602,-86.7244,INVERNESS 3.0 S,11,3,27.27
US1ALTG0007,33.4094,-86.0921,TALLADEGA 1.6 SSE,11,2,18.18
US1ALTG0017,33.2601,-86.3557,CHILDERSBURG 1.3 S,11,5,45.45
US1ARAR0002,34.293,-91.338,DE WITT 0.2 N,11,10,90.91
US1ARGN0021,36.0444,-90.5089,PARAGOULD 0.8 SSE,11,9,81.82
US1ARIN0018,35.7943,-91.3849,SULPHUR ROCK 7.1 ENE,11,5,45.45
US1ARLW0011,36.0771,-91.2889,SMITHVILLE 0.8 ESE,11,7,63.64
US1ARMS0007,35.9421,-89.9128,BLYTHEVILLE 0.9 NE,11,7,63.64
US1ARPH0006,34.5648,-90.9859,MARVELL 4.1 W,11,9,81.82
US1ARSH0010,36.031,-91.3949,SMITHVILLE 6.2 WSW,11,10,90.91
US1DCDC0034,38.9258,-77.0408,WASHINGTON 1.9 NW,11,9,81.82
US1DEKN0022,39.1949,-75.6198,DOVER 6.0 WNW,11,10,90.91
US1DEKN0023,39.3036,-75.6177,SMYRNA 0.8 NW,11,10,90.91
US1DENC0001,39.7537,-75.7519,NEWARK 5.3 N,11,1,9.09
US1DENC0028,39.5045,-75.7495,MIDDLETOWN 4.1 NNW,11,1,9.09
US1DENC0032,39.7526,-75.56,WILMINGTON 2.0 NW,11,8,72.73
US1DENC0038,39.6437,-75.7834,NEWARK 2.7 SSW,11,7,63.64
US1DENC0062,39.7689,-75.6531,HOCKESSIN 2.7 ESE,11,9,81.82
US1DENC0064,39.7694,-75.4982,WILMINGTON 2.9 NE,11,10,90.91
US1DENC0068,39.7423,-75.6682,WILMINGTON 6.8 W,11,2,18.18
US1DENC0075,39.7176,-75.633,WILMINGTON 5.6 WSW,11,7,63.64
US1DESS0016,38.6418,-75.6271,SEAFORD 0.8 SW,11,3,27.27
US1DESS0030,38.8929,-75.3924,MILFORD 2.6 SE,11,1,9.09
US1DESS0047,38.7516,-75.1263,LEWES 2.4 SSE,11,9,81.82
US1DESS0060,38.7224,-75.1926,LEWES 4.6 SSW,11,7,63.64
US1DESS0061,38.7785,-75.2574,MILTON 3.0 E,11,3,27.27
US1DESS0062,38.4581,-75.5724,DELMAR 0.1 WSW,11,1,9.09
US1DESS0068,38.668,-75.1446,LEWES 7.8 S,11,7,63.64
US1DESS0071,38.8192,-75.202,MILTON 6.6 ENE,11,8,72.73
US1DESS0079,38.5233,-75.1177,FRANKFORD 6.2 E,11,2,18.18
US1FLAL0002,29.5272,-82.4271,ARCHER 5.5 E,11,2,18.18
US1FLAL0004,29.8006,-82.2836,BROOKER 6.6 SSE,11,1,9.09
US1FLAL0007,29.5908,-82.4314,GAINESVILLE 8.1 SW,11,5,45.45
US1FLAL0017,29.7869,-82.6276,HIGH SPRINGS 3.2 SW,11,10,90.91
US1FLAL0054,29.5198,-82.3127,MICANOPY 2.1 WNW,11,5,45.45
US1FLAL0060,29.6467,-82.4563,GAINESVILLE 7.5 WSW,11,1,9.09
US1FLAL0062,29.7091,-82.0662,MELROSE 1.7 W,11,7,63.64
US1FLAL0063,29.6843,-82.3846,GAINESVILLE 3.0 WNW,11,3,27.27
US1FLAL0072,29.6808,-82.3295,GAINESVILLE 0.6 NE,11,4,36.36
US1FLAL0078,29.6007,-82.3453,GAINESVILLE 5.1 S,11,8,72.73
US1FLAL0080,29.7377,-82.4169,GAINESVILLE 6.5 NW,11,4,36.36
US1FLAL0081,29.6164,-82.4514,GAINESVILLE 8.0 WSW,11,6,54.55
US1FLAL0085,29.6958,-82.3586,GAINESVILLE 2.0 NW,11,5,45.45
US1FLAL0086,29.5845,-82.4327,GAINESVILLE 8.5 SW,11,5,45.45
US1FLAL0095,29.656,-82.3233,GAINESVILLE 0.5 N,11,5,45.45
US1FLBY0010,30.2535,-85.9369,PANAMA CITY BEACH 5.9 WNW,11,1,9.09
US1FLBY0014,30.1841,-85.7765,PANAMA CITY BEACH 4.9 ESE,11,5,45.45
US1FLBY0019,30.242,-85.6457,LYNN HAVEN 0.4 E,11,5,45.45
US1FLBY0026,30.1353,-85.5952,PARKER 0.6 NNE,11,1,9.09
US1FLCB0014,30.3175,-82.754,WHITE SPRINGS 1.0 SSE,11,8,72.73
US1FLCT0037,29.0059,-82.4938,CITRUS SPRINGS 1.3 WNW,11,2,18.18
US1FLCY0024,29.7668,-82.0079,KEYSTONE HEIGHTS 1.8 ESE,11,2,18.18
US1FLCY0038,29.8593,-81.8916,KEYSTONE HEIGHTS 10.1 ENE,11,6,54.55
US1FLCY0041,29.981,-81.8102,PENNEY FARMS 0.1 E,11,4,36.36
US1FLCY0042,30.0057,-81.7178,GREEN COVE SPRINGS 2.6 WNW,11,5,45.45
US1FLCY0050,29.8475,-81.9615,KEYSTONE HEIGHTS 6.4 NE,11,9,81.82
US1FLCY0051,30.1628,-81.7091,ORANGE PARK 0.5 SSW,11,2,18.18
US1FLCY0057,30.1054,-81.7027,FLEMING ISLAND 1.3 NE,11,6,54.55
US1FLDV0026,30.2608,-81.7444,JACKSONVILLE 7.3 SW,11,3,27.27
US1FLDV0047,30.1705,-81.5818,JACKSONVILLE 12.0 SSE,11,4,36.36
US1FLDV0050,30.3848,-81.521,JACKSONVILLE 8.9 ENE,11,7,63.64
US1FLDV0051,30.175,-81.5705,JACKSONVILLE 12.0 SSE,11,2,18.18
US1FLDV0069,30.3033,-81.7635,JACKSONVILLE 6.7 WSW,11,1,9.09
US1FLDV0098,30.1148,-81.5205,FRUIT COVE 5.9 E,11,2,18.18
US1FLDV0106,30.1643,-81.6264,JACKSONVILLE 11.9 S,11,4,36.36
US1FLDV0112,30.2956,-81.7184,JACKSONVILLE 4.5 SW,11,8,72.73
US1FLDV0118,30.2583,-81.5586,JACKSONVILLE 7.9 SE,11,2,18.18
US1FLDX0003,29.6579,-83.0332,OLD TOWN 4.9 NW,11,2,18.18
US1FLES0024,30.313,-87.4672,PENSACOLA 18.9 WSW,11,1,9.09
US1FLES0048,30.4241,-87.2223,PENSACOLA 2.4 SW,11,3,27.27
US1FLES0053,30.5125,-87.181,PENSACOLA 4.7 N,11,3,27.27
US1FLES0056,30.4361,-87.2033,PENSACOLA 1.0 SW,11,2,18.18
US1FLES0063,30.5269,-87.3032,ENSLEY 1.6 W,11,10,90.91
US1FLFL0019,29.4722,-81.2439,BUNNELL 1.0 ENE,11,8,72.73
US1FLFL0030,29.5161,-81.245,PALM COAST 4.2 SSW,11,1,9.09
US1FLFL0036,29.592,-81.1828,PALM COAST 2.4 NE,11,3,27.27
US1FLFL0038,29.5123,-81.2128,PALM COAST 4.1 S,11,7,63.64
US1FLFL0047,29.5135,-81.2507,PALM COAST 4.5 SSW,11,3,27.27
US1FLFL0050,29.5441,-81.2398,PALM COAST 2.4 SW,11,2,18.18
US1FLFR0003,29.7627,-84.8866,EASTPOINT 1.4 NW,11,2,18.18
US1FLGC0003,29.6765,-82.6687,NEWBERRY 4.0 WNW,11,1,9.09
US1FLGF0007,30.1081,-85.1797,WEWAHITCHKA 1.0 ESE,11,2,18.18
US1FLHM0005,30.334,-82.762,WHITE SPRINGS 0.3 NW,11,1,9.09
US1FLJK0006,30.7847,-85.2324,MARIANNA 0.8 NNE,11,3,27.27
US1FLLB0001,30.33,-84.78,TELOGIA 2.5 SE,11,6,54.55
US1FLLN0010,30.4463,-84.2997,TALLAHASSEE 1.3 SW,11,1,9.09
US1FLLN0018,30.4202,-84.5437,MIDWAY 6.9 SW,11,1,9.09
US1FLLN0034,30.595,-84.2679,TALLAHASSEE 9.6 N,11,4,36.36
US1FLLN0037,30.4654,-84.3415,TALLAHASSEE 3.6 W,11,10,90.91
US1FLLN0041,30.6116,-84.2568,TALLAHASSEE 10.8 N,11,5,45.45
US1FLLN0043,30.5175,-84.284,TALLAHASSEE 4.2 N,11,6,54.55
US1FLLN0051,30.5077,-84.2198,TALLAHASSEE 5.1 NE,11,1,9.09
US1FLLN0078,30.3906,-84.2267,TALLAHASSEE 5.6 SE,11,2,18.18
US1FLLN0082,30.4233,-84.2682,TALLAHASSEE 2.5 SSE,11,5,45.45
US1FLLN0087,30.431,-84.2354,TALLAHASSEE 3.3 ESE,11,2,18.18
US1FLLV0001,29.1569,-82.5611,DUNNELLON 10.1 NW,11,5,45.45
US1FLMR0032,29.042,-81.9983,SUMMERFIELD 3.0 NE,11,3,27.27
US1FLMS0003,30.4727,-83.3954,MADISON 1.2 ENE,11,8,72.73
US1FLNS0017,30.6243,-81.4427,FERNANDINA BEACH 2.3 S,11,7,63.64
US1FLNS0022,30.6364,-81.449,FERNANDINA BEACH 1.5 S,11,8,72.73
US1FLOK0015,30.4784,-86.4372,NICEVILLE 4.5 SE,11,2,18.18
US1FLOK0043,30.4164,-86.5915,FORT WALTON BEACH 1.7 ESE,11,2,18.18
US1FLOK0045,30.7051,-86.5676,CRESTVIEW 3.3 S,11,5,45.45
US1FLPT0004,29.5517,-81.6579,SATSUMA 0.2 WSW,11,2,18.18
US1FLPT0010,29.6046,-81.9143,INTERLACHEN 1.3 SW,11,6,54.55
US1FLPT0027,29.6278,-81.8191,HOLLISTER 0.5 NW,11,2,18.18
US1FLSJ0020,29.85,-81.2904,ST. AUGUSTINE 3.1 SSE,11,1,9.09
US1FLSJ0028,29.8518,-81.3447,ST. AUGUSTINE 3.4 SW,11,6,54.55
US1FLSJ0031,30.1215,-81.4323,PALM VALLEY 5.9 SSW,11,6,54.55
US1FLSJ0033,30.1613,-81.3669,SAWGRASS 2.2 S,11,3,27.27
US1FLSJ0036,30.1116,-81.6323,FRUIT COVE 1.1 NW,11,1,9.09
US1FLSW0008,30.3067,-83.1533,LIVE OAK 10.0 W,11,4,36.36
US1FLVL0009,29.0995,-81.3569,DE LAND 5.7 NW,11,1,9.09
US1FLVL0037,29.065,-81.0307,PORT ORANGE 3.4 SSW,11,3,27.27
US1FLVL0059,29.0436,-80.974,NEW SMYRNA BEACH 3.4 WNW,11,7,63.64
US1FLVL0061,29.3621,-81.0754,ORMOND BEACH 4.8 NNE,11,2,18.18
US1FLVL0062,29.1122,-81.007,PORT ORANGE 0.2 NNW,11,3,27.27
US1FLVL0077,29.0318,-80.984,NEW SMYRNA BEACH 3.9 W,11,2,18.18
US1FLVL0082,29.2693,-81.0335,ORMOND BEACH 4.1 ESE,11,1,9.09
US1FLVL0088,29.0802,-81.0817,PORT ORANGE 5.0 WSW,11,10,90.91
US1FLVL0104,29.2625,-81.1483,ORMOND BEACH 3.9 SW,11,3,27.27
US1FLWK0015,30.2638,-84.3665,CRAWFORDVILLE 4.8 N,11,3,27.27
US1FLWS0003,30.5858,-85.5776,SUNNY HILLS 3.3 N,11,6,54.55
US1FLWT0003,30.3463,-86.2048,MIRAMAR BEACH 9.5 ESE,11,1,9.09
US1FLWT0012,30.7617,-86.1228,DE FUNIAK SPRINGS 2.9 N,11,3,27.27
US1FLWT0014,30.276,-85.9965,INLET BEACH 0.7 E,11,4,36.36
US1FLWT0023,30.8197,-86.0848,DE FUNIAK SPRINGS 7.3 NNE,11,2,18.18
US1GAAP0007,31.6328,-82.271,BAXLEY 10.3 SSE,11,7,63.64
US1GAAT0002,31.3382,-82.8172,PEARSON 3.5 NE,11,4,36.36
US1GABB0006,32.8931,-83.7303,MACON 5.8 NW,11,6,54.55
US1GABB0022,32.8613,-83.6322,MACON 2.2 NE,11,6,54.55
US1GABK0001,33.0601,-82.0573,WAYNESBORO 3.3 SW,11,2,18.18
US1GABR0009,31.8484,-81.3123,RICHMOND HILL 6.3 S,11,1,9.09
US1GABU0015,32.36,-81.7731,STATESBORO 5.7 S,11,10,90.91
US1GABU0016,32.2996,-81.5694,BROOKLET 8.5 SE,11,8,72.73
US1GABY0001,31.12,-81.93,NAHUNTA 6 S,11,5,45.45
US1GACB0037,33.8715,-84.5128,SMYRNA 0.4 NE,11,7,63.64
US1GACB0064,33.9455,-84.5527,MARIETTA 0.8 WSW,11,1,9.09
US1GACD0002,32.4972,-82.0502,METTER 7.0 N,11,8,72.73
US1GACE0023,34.3447,-84.3796,BALL GROUND 0.5 NNW,11,9,81.82
US1GACE0046,34.3257,-84.3901,BALL GROUND 1.1 SW,11,10,90.91
US1GACE0052,34.1299,-84.3916,WOODSTOCK 7.3 ENE,11,1,9.09
US1GACH0006,30.8655,-82.0256,HOMELAND 0.7 N,11,1,9.09
US1GACK0012,33.9597,-83.3855,ATHENS 0.6 ENE,11,9,81.82
US1GACK0027,33.9848,-83.4504,ATHENS 3.8 WNW,11,1,9.09
US1GACL0007,33.7189,-84.9121,VILLA RICA 1.1 SSE,11,3,27.27
US1GACL0015,33.7686,-84.938,VILLA RICA 2.6 NNW,11,4,36.36
US1GACP0002,31.8746,-83.9104,CORDELE 10.4 SW,11,8,72.73
US1GACQ0002,31.116,-83.8577,MOULTRIE 6.2 SW,11,1,9.09
US1GACQ0013,31.1849,-83.7585,MOULTRIE 1.4 NNE,11,2,18.18
US1GACS0012,34.9153,-85.0409,TUNNEL HILL 4.8 N,11,7,63.64
US1GACT0003,31.9689,-81.1463,SAVANNAH 3.9 SSW,11,9,81.82
US1GACT0015,31.9433,-81.1587,COFFEE BLUFF,11,8,72.73
US1GACT0017,31.9426,-81.0262,SKIDAWAY ISLAND 1.3 ENE,11,2,18.18
US1GACT0028,32.1177,-81.1519,GARDEN CITY 1.2 NNE,11,6,54.55
US1GACT0040,31.9155,-81.0755,SAVANNAH 8.2 SSE,11,3,27.27
US1GACT0057,32.0006,-81.0569,SAVANNAH 4.7 ESE,11,9,81.82
US1GACT0067,32.0639,-81.3561,BLOOMINGDALE 4.7 SW,11,1,9.09
US1GACT0077,32.047,-81.2364,SAVANNAH 6.3 WNW,11,4,36.36
US1GACT0079,32.0481,-81.0873,SAVANNAH 3.1 ENE,11,8,72.73
US1GACU0001,33.5152,-82.0988,MARTINEZ 0.7 WSW,11,4,36.36
US1GACU0013,33.5566,-82.1364,EVANS 3.0 N,11,2,18.18
US1GACW0004,33.3708,-84.8865,NEWNAN 5.7 W,11,1,9.09
US1GACW0025,33.4307,-84.7783,NEWNAN 3.6 N,11,2,18.18
US1GADC0003,30.8909,-84.5428,BAINBRIDGE 2.3 ESE,11,4,36.36
US1GADG0005,32.2058,-83.1456,EASTMAN 2.1 ENE,11,1,9.09
US1GADH0010,31.5807,-84.3001,ALBANY 7.3 W,11,7,63.64
US1GADK0013,33.76,-84.2816,DECATUR 1.2 SE,11,3,27.27
US1GADK0041,33.8005,-84.2691,DECATUR 2.6 NE,11,8,72.73
US1GADK0060,33.7252,-84.2578,DECATUR 3.9 SE,11,7,63.64
US1GADK0061,33.8724,-84.3149,CHAMBLEE 1.2 SW,11,7,63.64
US1GADS0007,33.6926,-84.8343,WINSTON 2.5 SSW,11,4,36.36
US1GADS0012,33.6997,-84.7034,DOUGLASVILLE 4.0 SE,11,3,27.27
US1GAEF0018,32.3649,-81.2093,RINCON 5.3 NNE,11,4,36.36
US1GAEL0003,34.0604,-82.6551,ELBERTON 12.7 ESE,11,7,63.64
US1GAEL0010,34.2119,-82.7696,RUCKERSVILLE 3.4 NNE,11,6,54.55
US1GAER0003,31.2286,-85.0665,JAKIN 10.7 NNW,11,7,63.64
US1GAEV0005,32.1576,-81.9156,CLAXTON 0.5 WSW,11,3,27.27
US1GAFL0018,34.2379,-85.1649,ROME 2.1 SE,11,7,63.64
US1GAFL0021,34.3383,-85.1878,ROME 5.2 N,11,5,45.45
US1GAFN0008,34.8762,-84.2587,MORGANTON 0.8 W,11,10,90.91
US1GAFR0001,34.2917,-83.3236,CARNESVILLE 7.3 SW,11,9,81.82
US1GAFR0006,34.2742,-83.1781,ROYSTON 4.0 W,11,10,90.91
US1GAFR0010,34.3805,-83.3232,CARNESVILLE 5.2 W,11,10,90.91
US1GAFR0011,34.3238,-83.3587,CARNESVILLE 7.8 WSW,11,5,45.45
US1GAFS0024,34.1285,-84.1466,CUMMING 5.6 S,11,8,72.73
US1GAFS0035,34.1703,-84.1677,CUMMING 3.2 SW,11,8,72.73
US1GAFS0036,34.3032,-84.1039,COAL MOUNTAIN 2.0 N,11,9,81.82
US1GAFS0038,34.1536,-84.2363,ALPHARETTA 6.2 NNE,11,3,27.27
US1GAFT0018,33.5601,-84.6998,PALMETTO 3.2 NW,11,7,63.64
US1GAFT0048,33.9789,-84.2801,ROSWELL 5.9 SE,11,4,36.36
US1GAFT0051,34.0963,-84.2168,ALPHARETTA 3.7 ENE,11,10,90.91
US1GAFT0057,33.7363,-84.3995,ATLANTA 2.3 SE,11,6,54.55
US1GAFT0058,34.0529,-84.2506,ALPHARETTA 1.6 SE,11,4,36.36
US1GAFT0063,34.0298,-84.3467,ROSWELL 0.7 SE,11,5,45.45
US1GAFT0064,34.0983,-84.26,ALPHARETTA 2.1 NNE,11,7,63.64
US1GAFT0065,34.0684,-84.2027,ALPHARETTA 4.0 E,11,1,9.09
US1GAFY0016,33.3567,-84.5433,PEACHTREE CITY 2.9 SSE,11,1,9.09
US1GAFY0017,33.3676,-84.5291,PEACHTREE CITY 2.9 SE,11,4,36.36
US1GAFY0026,33.406,-84.57,PEACHTREE CITY 0.9 N,11,10,90.91
US1GAFY0030,33.3897,-84.5644,PEACHTREE CITY 0.3 SE,11,6,54.55
US1GAGD0003,34.5844,-85.0508,SUGAR VALLEY 2.9 NW,11,7,63.64
US1GAGE0001,33.4145,-83.2168,GREENSBORO 11.2 S,11,1,9.09
US1GAGE0006,33.5664,-83.1927,GREENSBORO 0.7 SW,11,8,72.73
US1GAGM0004,34.7951,-84.6053,ELLIJAY 9.9 NW,11,8,72.73
US1GAGM0012,34.6921,-84.5223,ELLIJAY 2.2 W,11,3,27.27
US1GAGN0005,31.1641,-81.3964,ST. SIMONS 1.1 SW,11,7,63.64
US1GAGW0008,34.0536,-84.0972,SUWANEE 1.5 W,11,7,63.64
US1GAGW0060,34.0395,-84.0437,SUWANEE 1.7 ESE,11,2,18.18
US1GAGW0062,33.8859,-84.2079,TUCKER 2.3 NNE,11,1,9.09
US1GAGW0063,34.0947,-83.9306,BUFORD 4.2 ESE,11,7,63.64
US1GAGW0064,34.0574,-84.0755,SUWANEE 0.5 NNW,11,10,90.91
US1GAGY0003,30.8598,-84.1474,CAIRO 3.7 ESE,11,1,9.09
US1GAHL0011,34.2857,-83.8908,GAINESVILLE 3.2 W,11,6,54.55
US1GAHR0002,32.8375,-84.8157,PINE MOUNTAIN 2.8 SE,11,9,81.82
US1GAHS0005,32.5448,-83.6481,BONAIRE 3.0 W,11,4,36.36
US1GAHY0003,33.4668,-84.1665,MCDONOUGH 1.7 NW,11,7,63.64
US1GAHY0024,33.4665,-84.2812,HAMPTON 5.7 N,11,8,72.73
US1GAJC0017,34.1101,-83.7957,BRASELTON 0.7 NW,11,8,72.73
US1GAJC0021,34.092,-83.681,JEFFERSON 5.5 WSW,11,1,9.09
US1GAJC0023,34.1133,-83.6097,JEFFERSON 1.5 SSW,11,9,81.82
US1GAJC0024,34.0911,-83.7665,HOSCHTON 0.3 WSW,11,5,45.45
US1GAJK0004,32.7862,-82.1303,MIDVILLE 6.6 ESE,11,6,54.55
US1GAJN0007,33.0051,-83.5396,GRAY 0.3 SW,11,2,18.18
US1GALB0006,31.8347,-81.3749,MIDWAY 3.8 NE,11,1,9.09
US1GALB0011,31.8635,-81.5942,HINESVILLE 2.2 N,11,2,18.18
US1GALC0002,33.9767,-82.6225,TIGNALL 10.2 NE,11,4,36.36
US1GALN0003,31.0361,-83.1565,LAKELAND 4.8 W,11,4,36.36
US1GALW0007,30.8302,-83.3553,VALDOSTA 4.8 WSW,11,5,45.45
US1GALW0013,30.8456,-83.2779,VALDOSTA 0.3 S,11,7,63.64
US1GALW0014,30.8869,-83.2588,VALDOSTA 2.8 NNE,11,7,63.64
US1GALW0015,30.8446,-83.3179,VALDOSTA 2.4 W,11,7,63.64
US1GALW0016,30.9048,-83.3015,VALDOSTA 4.1 NNW,11,7,63.64
US1GALW0017,30.8043,-83.2771,VALDOSTA 3.1 S,11,7,63.64
US1GALW0018,30.9145,-83.2522,VALDOSTA 4.8 NNE,11,7,63.64
US1GALW0019,30.8474,-83.3292,VALDOSTA 3.0 W,11,7,63.64
US1GAMA0005,34.0841,-83.1874,DANIELSVILLE 3.3 SE,11,9,81.82
US1GAMA0015,34.1236,-83.2222,DANIELSVILLE 0.1 WSW,11,9,81.82
US1GAMA0023,34.1735,-83.1535,DANIELSVILLE 5.1 NE,11,9,81.82
